recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"CONNECTEC COMPANY, INC.",2004,CA-47,3066.0
"AGILENT TECHNOLOGIES, INC.",2004,CA-17,87816.0
"BIOLOG, INC.",2004,CA-14,0.0
ALL CITIES ENTERPRISES,2004,CA-35,36492.0
CRYSTAL DECISIONS INC,2004,,0.0
GEN-PROBE INCORPORATED,2004,CA-90,0.0
RXLIST LLC,2004,CA-90,-6000.0
"LEIDOS, INC.",2004,CA-90,21818.0
"L3HARRIS TECHNOLOGIES, INC",2004,CA-90,-13875.0
LIGHTNING PROTECTION CORPORATION,2004,CA-24,9164.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2004,CA-36,728632.0
"PAE GOVERNMENT SERVICES, INC.",2004,CA-90,2967836.0
"LEIDOS, INC.",2004,CA-90,557395.0
"TETRA TECH, INC.",2004,CA-28,253495.0
"ICE MANAGEMENT SYSTEMS, INC.",2004,CA-48,23455.0
"ACE AVIATION SERVICE, INC",2004,CA-49,0.0
"SAN MIGUEL GARBAGE COMPANY, INC., A CALIFORNIA CORPORATION",2004,CA-90,0.0
"SYMVIONICS, INC.",2004,CA-28,130000.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,165938.0
LAKESHORE EQUIPMENT COMPANY,2004,CA-44,13346.0
"WEST COAST BUSINESS PRODUCTS, INC.",2004,CA-32,7600.0
"COASTAL MARINE SERVICES, INC.",2004,CA-52,8007.0
ACCOM INC.,2004,CA-15,2156.0
"DEL-JEN, INC.",2004,CA-36,259437.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,31520.0
STERLING COMPUTERS CORPORATION,2004,,9239.0
GENERAL ATOMICS,2004,CA-90,-2199.0
"POLEXIS, INC.",2004,CA-90,100000.0
"VARIAN MEDICAL SYSTEMS, INC.",2004,CA-17,-69500.0
PARSONS GOVERNMENT SERVICES INC,2004,CA-40,190680.0
"FLAME ENTERPRISES, INC.",2004,CA-32,0.0
UNIVERSITY OF SOUTHERN CALIFOR,2004,CA-90,1106238.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,151139.0
"REAL LIFE NUTRITION, INC.",2004,CA-36,88486.0
JOHN P VERBONCOEUR,2004,CA-12,15000.0
ALLIED LOGISTICS INC,2004,CA-24,0.0
MCKESSON CORPORATION,2004,,140813.0
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",2004,CA-52,65100.0
SPACE COMPONENT SUPPLY,2004,CA-90,0.0
INSTRUMENTATION MARKETING CORPORATION,2004,CA-30,82992.0
THE BOEING COMPANY,2004,CA-47,4704301.0
"HEALTH NET, INC.",2004,CA-32,9979.0
"CONTAINMENT CONSULTANTS, INC.",2004,CA-18,23155.0
"WEST COAST BUSINESS PRODUCTS, INC.",2004,CA-32,18250.0
COMMUNICATIONS & POWER INDUSTRIES LLC,2004,CA-15,0.0
"COASTAL MARINE SERVICES, INC.",2004,CA-52,2166.0
EXCELLIGENCE LEARNING CORPORATION,2004,CA-19,10406.0
PARSONS GOVERNMENT SERVICES INC,2004,CA-40,65000.0
EATON AEROSPACE LLC,2004,CA-30,42638.0
"POLYCOM, INC.",2004,CA-14,20850.0
"CONTAINMENT CONSULTANTS, INC.",2004,CA-18,49975.0
HARTWELL CORPORATION,2004,,0.0
"AGILENT TECHNOLOGIES, INC.",2004,CA-10,9536.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,51089.0
"RGB SYSTEMS, INC",2004,CA-46,2722.0
"NAVAL COATING, INC.",2004,CA-90,347632.0
"BAE SYSTEMS MARITIME ENGINEERING & SERVICES, INC.",2004,CA-90,166262.0
LAKESHORE EQUIPMENT COMPANY,2004,CA-44,3431.0
"ALLIED CONTAINER SYSTEMS, INCORPORATED",2004,CA-90,10550.0
"HYDRAULICS INTERNATIONAL, INC.",2004,CA-32,0.0
GSE HOLDINGS INC.,2004,CA-08,19920.0
WORLDEMERGENCY,2004,CA-28,14304.0
"WEST COAST BUSINESS PRODUCTS, INC.",2004,CA-32,13750.0
"CAMELBAK PRODUCTS, LLC",2004,CA-02,30204.0
"AGILENT TECHNOLOGIES, INC.",2004,CA-17,155086.0
"WEST COAST BUSINESS PRODUCTS, INC.",2004,CA-32,4275.0
"MOBILE MINI, INC.",2004,CA-33,10475.0
"SPECTER GEAR, INC.",2004,CA-90,11457.0
"ANACOMP, INC.",2004,CA-90,4375.0
"THINKOM SOLUTIONS, INC.",2004,CA-90,375000.0
INTEGRATED INTERIORS INTERNATIONAL INC,2004,CA-34,12685.0
HERC RENTALS INC.,2004,CA-44,23340.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,26581.0
MCKESSON CORPORATION,2004,,33239.0
"SANTA BARBARA INFRARED, INC.",2004,CA-24,9050.0
"A&J MUTUAL, LLC",2004,CA-39,47748.0
MBM BOSS CORP,2004,CA-49,0.0
ENTRON SYSTEMS COMPANY,2004,CA-20,9506.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-90,8024.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-90,5769219.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2004,CA-90,6921.0
"LEWIS, KELLY LISA",2004,CA-50,34674.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,26407.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,62815.0
ENDWAVE DEFENSE SYSTEMS INCORPORATED,2004,CA-17,70000.0
SPACE MICRO INC,2004,CA-48,100000.0
"ENTERPRISE RENT-A-CAR COMPANY OF LOS ANGELES, LLC",2004,CA-43,2310.0
MOROVISION NIGHT VISION,2004,CA-47,367172.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,68364.0
"NEW WORLD ENVIRONMENTAL, INC",2004,CA-14,16623.0
"LANGUAGE LINE, LLC",2004,CA-90,75.0
MCKESSON CORPORATION,2004,,37114.0
WHITTAKER CORPORATION,2004,CA-26,128520.0
"BRANDES ASSOCIATES, INC.",2004,CA-24,69956.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,129457.0
"SEVERN TRENT WATER PURIFICATION, INC",2004,CA-90,94823.0
MCKESSON CORPORATION,2004,,166884.0
LOCKHEED MARTIN CORPORATION,2004,CA-17,26628974.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,36219.0
AEROSPACE INTERNATIONAL REPRES,2004,CA-46,3584.0
"ISLAND ENVIRONMENTAL SERVICES, INC.",2004,CA-35,42765.0
"TECHNICAL COMMUNITIES, INC.",2004,CA-15,17889.0
"GORDON BRUSH MFG. CO., INC.",2004,CA-42,430600.0
"CONNECTEC COMPANY, INC.",2004,CA-47,34200.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,63900.0
"CERTIFIED TRANSPORTATION SERVICES, INC.",2004,CA-46,21848.0
MCKESSON CORPORATION,2004,,38041.0
"XCOM WIRELESS, INC",2004,CA-44,72794.0
"JHAWAR INDUSTRIES, LLC",2004,CA-90,163140.0
MCKESSON CORPORATION,2004,,26059.0
MCKESSON CORPORATION,2004,,35462.0
"SIGNATEC, INC.",2004,CA-41,16100.0
PARSONS GOVERNMENT SERVICES INC,2004,CA-40,331457.0
R & JS MACHINE SHOP,2004,CA-20,3050.0
INTEGRATED INTERIORS INTERNATIONAL INC,2004,CA-34,250.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,2004,CA-17,4975000.0
STERLING COMPUTERS CORPORATION,2004,,29435.0
RAYTHEON COMPANY,2004,CA-90,-109664.0
"NOVA GROUP, INC.",2004,CA-04,735.0
RONALD F BRUSHA,2004,CA-30,-4535.0
MACRO-Z-TECHNOLOGY COMPANY,2004,CA-46,503000.0
ACS INC.,2004,,-2500.0
AHNTECH INC,2004,CA-90,40000.0
"UNIVERSAL SPACE NETWORK, INC.",2004,CA-47,22000.0
GENERAL ATOMICS,2004,CA-90,163000.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,72006.0
TFC MANUFACTURING INC.,2004,CA-90,-408.0
"ACT COMPONENTS, INC",2004,CA-26,3876.0
"PROTEUS TECHNICAL SOLUTIONS, INC.",2004,CA-06,98400.0
"LEIDOS, INC.",2004,CA-90,138282.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,43751.0
"TETRA TECH EMC, INC.",2004,CA-26,950478.0
"GOVPLACE, LLC",2004,CA-24,292696.0
"THE WRITE CONNECTION, INC",2004,CA-26,350.0
RICHARD G NESS MD,2004,CA-36,30000.0
BAY SHIP & YACHT CO,2004,CA-12,43156.0
MCP COMPUTER PRODUCTS INC,2004,CA-50,87003.0
"AEROSPARES FABRICATION, LLC.",2004,,0.0
"INTERNATIONAL E-Z UP, INC.",2004,CA-39,4928.0
B & C SECURITY SYSTEMS,2004,CA-29,8075.0
APPLE INC,2004,CA-17,2862.0
MARS FOOD US L LC,2004,,0.0
WESTERN MUNICIPAL WATER DISTRICT OF RIVERSIDE COUNTY,2004,CA-39,38397.0
"AUDIO-VIDEO SUPPLY, INC",2004,CA-51,30992.0
"DR RICHARD F. SANTORI, PRES.",2004,CA-51,259.0
"NASCO AIRCRAFT BRAKE, INC.",2004,CA-90,176992.0
OPTO-KNOWLEDGE SYSTEMS INC,2004,CA-90,374960.0
GPS EQUIPMENT OUTFITTERS,2004,CA-05,39320.0
"AEROTECH NEWS AND REVIEW, INC.",2004,CA-27,0.0
AEROJET-GENERAL CORPORATION,2004,CA-90,920000.0
"CUBIC DEFENSE APPLICATIONS, INC.",2004,CA-90,68326.0
MCKESSON CORPORATION,2004,,68611.0
"HEALTH NET FEDERAL SERVICES, LLC",2004,CA-90,-50369.0
SRI INTERNATIONAL,2004,CA-90,350000.0
"DYNASEN, INC.",2004,CA-24,14504.0
ABERDEEN LLC,2004,CA-38,8498.0
ORDWAY CORPORATION,2004,CA-40,4098.0
CARDINAL HEALTH 301 INCORPORATED,2004,CA-90,62544.0
"3D INSTRUMENTS, LP",2004,CA-46,181457.0
CLAYTON MANUFACTURING COMPANY,2004,CA-31,32425.0
L&E STEAM-TECH,2004,CA-14,0.0
CARDINAL HEALTH 301 INCORPORATED,2004,CA-90,165276.0
PYNG MEDICAL CORPORATION,2004,CA-08,7375.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,45813.0
"LINCOLN EQUIPMENT, INC.",2004,CA-10,81968.0
"PLACEWARE, INC",2004,CA-04,21000.0
"NOVA GROUP, INC.",2004,CA-04,214697.0
SKANSKA USA CIVIL WEST CALIFORNIA DISTRICT INC.,2004,CA-39,100000.0
"J. I. GARCIA CONSTRUCTION, INC.",2004,CA-90,18251.0
WENZLAU ENGINEERING INC,2004,CA-28,4000.0
PACIFIC DEFENSE SYSTEMS LLC,2004,CA-52,31400.0
"EDAW, INC.",2004,CA-90,78000.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,191047.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,49520.0
"LEIDOS, INC.",2004,CA-90,500000.0
ALL CITIES ENTERPRISES,2004,CA-35,0.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,91942.0
MCKESSON CORPORATION,2004,,40427.0
MCKESSON CORPORATION,2004,,25724.0
"CUBIC DEFENSE APPLICATIONS, INC.",2004,CA-51,1643266.0
PACIFIC GAS AND ELECTRIC COMPANY,2004,CA-90,703.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,33846.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,53781.0
"CONNECTEC COMPANY, INC.",2004,CA-47,17967.0
FALON INCORPORATED,2004,,39991.0
"NEW DIRECTIONS TECHNOLOGIES, INC.",2004,CA-90,34707.0
SAN LUIS BUTANE DISTRIBUTORS,2004,CA-19,99999.0
"WEST COAST BUSINESS PRODUCTS, INC.",2004,CA-32,10850.0
WEBCO (2066),2004,CA-24,76314.0
GALLS  INCORPORATED,2004,CA-49,5350.0
TRI SPAN INC,2004,CA-90,46613.0
BRIMAR INC.,2004,CA-27,195300.0
MOJAVE EQUIPMENT CO INC,2004,CA-23,21900.0
VISX INCORPORATED,2004,CA-17,55010.0
"AEROANTENNA TECHNOLOGY, INC",2004,CA-32,1785.0
"TOSHIBA AMERICA INFORMATION SYSTEMS, INC.",2004,CA-47,3159.0
"BMT SCIENTIFIC MARINE SERVICES, INC.",2004,CA-50,12000.0
CARDINAL HEALTH 301 INCORPORATED,2004,CA-50,4404.0
"HEALTH NET, INC.",2004,CA-32,70993525.0
"AEROVIRONMENT, INC.",2004,CA-31,87625.0
DEXTA CORPORATION,2004,CA-04,5427.0
CYTYC SURGICAL PRODUCTS,2004,CA-90,7650.0
AHNTECH INC,2004,CA-90,76882.0
MCKESSON CORPORATION,2004,,26294.0
"TACTICAL COMMAND INDUSTRIES, INC",2004,CA-08,7732.0
MCKESSON CORPORATION,2004,,51405.0
INTERSTATE ELECTRONICS CORPORATION,2004,CA-90,25040.0
"AEROVIRONMENT, INC.",2004,CA-31,-35275.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-90,4069.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2004,CA-90,56314.0
MCKESSON CORPORATION,2004,,135706.0
"CABLE MOORE, INC.",2004,CA-12,26000.0
"PRECISE AERO PRODUCTS, INC",2004,CA-39,26207.0
"HORNET ACQUISITIONCO, LLC",2004,CA-38,31884.0
LOCKHEED MARTIN CORP,2004,CA-17,-1598.0
"NEW DIRECTIONS TECHNOLOGIES, INC.",2004,CA-20,96188.0
VISX INCORPORATED,2004,CA-17,54880.0
"NOVA COMMERCIAL CO, INC",2004,CA-14,1433867.0
"DEL-JEN, INC.",2004,CA-36,380000.0
MCKESSON CORPORATION,2004,,159777.0
"BARNHART-BALFOUR BEATTY, INC.",2004,CA-90,-5690.0
WSP USA ENVIRONMENT & INFRASTRUCTURE INC.,2004,CA-90,176576.0
"WESTERN FILTER, A DIVISION OF DONALDSON COMPANY, INC.",2004,CA-27,46599.0
"AERO-ELECTRIC CONNECTOR, INC.",2004,CA-90,0.0
J-T E C H,2004,CA-90,0.0
"THOMSON CORPORATION, THE",2004,,26791.0
"CLAMSHELL STRUCTURES, INC",2004,CA-24,45409.0
WINAIR INSTRUMENT INC,2004,CA-26,3346.0
"TACTICAL ENGINEERING & ANALYSIS, INC.",2004,CA-51,449521.0
E & E INDUSTRIES,2004,CA-90,16820.0
"MANTECH SRS TECHNOLOGIES, INC.",2004,CA-47,174987.0
RAYTHEON COMPANY,2004,CA-36,600000.0
INSTRUMENTATION TECHNOLOGY SYSTEMS,2004,CA-32,9200.0
WENZLAU ENGINEERING INC,2004,CA-28,27631.0
"PROJECT RESOURCES, INC.",2004,CA-90,-4836.0
FOLTECH ENGINEERING LLC,2004,CA-26,0.0
SGL COMPOSITES INC.,2004,CA-43,0.0
"ARA, INC",2004,CA-31,28369.0
HYDROMACH INC,2004,CA-32,0.0
HARTWELL CORPORATION,2004,CA-45,0.0
"HYDRAULICS INTERNATIONAL, INC.",2004,CA-32,98529.0
ELECTRONIC SOLUTIONS,2004,CA-48,38994.0
"NETAPP, INC.",2004,CA-17,7350.0
L-3 COMMUNICATIONS CORPORATION,2004,CA-90,55200.0
EXCELLIGENCE LEARNING CORPORATION,2004,CA-90,3094.0
SAI INDUSTRIES,2004,CA-30,0.0
"MARVIN ENGINEERING CO, INC",2004,CA-43,91020.0
"APOGEE COMPUTER SOLUTIONS, INC",2004,CA-15,5235.0
STRAUB/PACIFIC LLC,2004,CA-90,52887.0
PARKER-HANNIFIN CORPORATION,2004,CA-47,28800.0
MCKESSON CORPORATION,2004,,36302.0
"MINTRONIX, INC.",2004,CA-26,16511.0
VACCO INDUSTRIES,2004,CA-31,0.0
"BRANDES ASSOCIATES, INC.",2004,CA-24,34500.0
THE CARPENTER GROUP,2004,CA-52,8550.0
"THE SOCO GROUP, INC.",2004,CA-49,5495.0
"ADVANCED CHEMISTRY & TECHNOLOGY, INC",2004,CA-45,6549.0
PRI-DJI A CONSTRUCTION JV,2004,CA-51,146202.0
"R & M ENVIRONMENTAL AND INFRASTRUCTURE ENGINEERING, INC.",2004,CA-12,11304.0
TELESTAR INTERNATIONAL CORP.,2004,CA-35,3238.0
"ASRC FEDERAL TECHNOLOGY SOLUTIONS, LLC",2004,CA-49,49932.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,28727.0
"GLENAIR, INC.",2004,CA-30,26290.0
"WEST COAST BUSINESS PRODUCTS, INC.",2004,CA-32,19711.0
"R. SIMONS CO., INC.",2004,CA-24,48824.0
CISCO SYSTEMS INC,2004,CA-17,6500.0
"EARTHGRAINS BAKING COMPANIES, INC.",2004,CA-12,0.0
"SHAW ENVIRONMENTAL, INC.",2004,CA-10,-158.0
VIASAT INC,2004,CA-49,-35365.0
"AGILENT TECHNOLOGIES, INC.",2004,CA-10,155961.0
"CAMERA BOUTIQUE, INC.",2004,CA-90,200.0
"TECHNICAL COMMUNITIES, INC.",2004,CA-15,13478.0
"LEIDOS, INC.",2004,CA-90,393453.0
FOSTER WHEELER ENVIRONMENTAL C,2004,CA-90,-63406.0
"GBH COMMUNICATIONS, INC.",2004,CA-30,13451.0
IMAGE COLLISION CENTER INC,2004,CA-23,0.0
"LEIDOS, INC.",2004,CA-90,7327.0
"CAMELBAK PRODUCTS, LLC",2004,CA-02,-543.0
LIFE OR DEATH PLAYING CARDS,2004,CA-24,3588.0
UNIVERSITY OF CALIFORNIA SAN DIEGO,2004,CA-50,115000.0
"LEIDOS, INC.",2004,CA-50,97873.0
"GPA TECHNOLOGIES, INC",2004,CA-24,66872.0
EAST SAN DIEGO APPLIANCE,2004,CA-51,0.0
"SIERRA MONOLITHICS, INC.",2004,CA-36,11760.0
"EUROFINS ENVIRONMENT TESTING SOUTHWEST, LLC",2004,CA-90,12000.0
"TROFHOLZ TECHNOLOGIES, INC.",2004,CA-03,23248.0
APPLIED BIOSYSTEMS,2004,CA-15,9135.0
TACTICOM INC,2004,CA-26,9300.0
"HOSES UNLIMITED, INC.",2004,CA-90,0.0
"PC SPECIALISTS, LLC",2004,CA-90,6153.0
EXECUTIVE OFFICE CONCEPTS,2004,CA-43,9538.0
"PELCO, INC.",2004,CA-20,26503.0
"CUBIC GLOBAL DEFENCE, INC",2004,CA-90,1264979.0
OPTICAL RESEARCH ASSOCIATES,2004,CA-28,99967.0
ENVIRONMENTAL CHEMICAL CORPORATION,2004,CA-90,40182.0
VIASAT INC,2004,CA-49,50000.0
THE BOEING COMPANY,2004,CA-46,35977.0
PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA LLC),2004,CA-18,179039.0
RAYTHEON COMPANY,2004,CA-24,930141.0
GLOBAL PCCI (GPC),2004,CA-47,2201.0
"L3 TECHNOLOGIES, INC.",2004,CA-15,186400.0
RAYTHEON COMPANY,2004,CA-36,325592.0
"JOSEPH CHOW & ASSOCIATES, INC",2004,CA-11,21875.0
DIONEX CORPORATION,2004,CA-17,8395.0
DUPLAN INDUSTRIES,2004,CA-50,13500.0
"SOUTH BAY BOILER REPAIR, INC.",2004,CA-52,0.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2004,CA-23,4080.0
LUXFER INC.,2004,CA-39,9560.0
NORTHROP GRUMMAN CORPORATION,2004,CA-38,-63644.0
SCRIPPS CLINIC,2004,CA-50,5000.0
"LEIDOS, INC.",2004,CA-90,8039.0
"CUBIC DEFENSE APPLICATIONS, INC.",2004,CA-90,441701.0
"DIAMOND CONTRACT SERVICES, INC",2004,CA-90,21523.0
"COBHAM EXETER, INC.",2004,CA-47,0.0
CALIFORNIA SUITES,2004,CA-05,47080.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2004,CA-06,846000.0
"CORRPRO COMPANIES, INC.",2004,CA-52,-12563.0
CLASSIC LANDSCAPE MAINTENANCE,2004,CA-14,2155.0
ELSA J GAITAN,2004,CA-51,77992.0
MRCI,2004,CA-90,68400.0
BUDS GARDENING & LANDSCAPING INC,2004,CA-10,5928.0
KISER COMMUNICATIONS,2004,CA-90,-3156.0
MIDAC CORP,2004,CA-47,5495.0
"BERKELEY ANALYTICS, INC.",2004,CA-12,337.0
"J.L SHEPHERD AND ASSOCIATES, INC.",2004,CA-29,282350.0
"LEIDOS, INC.",2004,CA-90,2982656.0
"BECKMAN COULTER, INC",2004,CA-90,13791.0
EDWARDS LIFESCIENCES LLC,2004,CA-47,2795.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2004,CA-36,97484.0
"BECKMAN COULTER, INC",2004,CA-90,0.0
"LEIDOS, INC.",2004,CA-90,-59117.0
"L3 TECHNOLOGIES, INC.",2004,CA-90,18525.0
"KRATOS DEFENSE & ROCKET SUPPORT SERVICES, INC.",2004,CA-50,25000.0
"CAREFUSION SOLUTIONS, LLC",2004,CA-90,55710.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2004,CA-09,62273.0
FURNITURE BY THURSTON,2004,CA-03,-9140.0
STATE OF CALIFORNIA WATER RESOURCES CONTROL BOARD,2004,CA-90,2607.0
WEBCO (2066),2004,CA-24,21134.0
MASON ELECTRIC CO.,2004,CA-29,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-90,16381.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-52,-48335.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-52,9797.0
"ABC EQUIPMENT RENTAL, LLC",2004,CA-25,8400.0
"SHAW ENVIRONMENTAL, INC.",2004,CA-10,-38170.0
"MP ASSOCIATES, INC.",2004,CA-05,4858.0
NELLCOR PURITAN BENNETT LLC,2004,,0.0
"UMPCO, INC.",2004,CA-90,0.0
CANADIAN COMMERCIAL CORPORATION,2004,,851322.0
"R. SIMONS CO., INC.",2004,CA-24,979.0
"LEIDOS, INC.",2004,CA-90,217311.0
US TOWER CORP.,2004,CA-21,0.0
MCKESSON CORPORATION,2004,,32912.0
"ADVANCED CONVERSION TECHNOLOGIES, INC.",2004,CA-51,6483.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,48566.0
INDUSTRIAL SECURITY ALLIANCE PARTNERS INC,2004,CA-50,143348.0
LOCKHEED MARTIN CORPORATION,2004,CA-27,355000.0
"INTEGRATED MEDICAL SYSTEMS, INC.",2004,CA-90,0.0
"B. & E. MANUFACTURING CO., INC.",2004,CA-46,0.0
BRUDER INDUSTRY,2004,CA-05,0.0
"THERMAL STRUCTURES, INC",2004,CA-90,89024.0
"PRC-DESOTO INTERNATIONAL, INC.",2004,CA-47,7776.0
TUFFER MANUFACTURING CO INCORPORATED,2004,CA-46,85140.0
MCKESSON CORPORATION,2004,,75874.0
HANFORDFIRE EXTINGUISHER COMPA,2004,CA-90,17578.0
FMH AEROSPACE CORP.,2004,CA-47,67632.0
SHUR-LOK CORPORATION,2004,CA-47,38202.0
"L-3 SERVICES, INC.",2004,CA-51,63593.0
"THE WRITE CONNECTION, INC",2004,CA-26,286.0
SYSTEM TECHNICAL SUPPORT CORPORATION,2004,CA-37,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2004,CA-17,0.0
COMMUNICATIONS & POWER INDUSTRIES LLC,2004,CA-15,60877.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,47677.0
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2004,CA-46,56592.0
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2004,CA-46,35646.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,30569.0
"LEIDOS, INC.",2004,CA-90,5595.0
"LEIDOS, INC.",2004,CA-90,127014.0
"CAMELBAK PRODUCTS, LLC",2004,CA-02,46350.0
"L-3 SERVICES, INC.",2004,CA-51,0.0
ALL CITIES ENTERPRISES,2004,CA-35,13623.0
"MANTECH SRS TECHNOLOGIES, INC.",2004,CA-47,9981.0
ACADEMY FACILITIES MANAGEMENT,2004,CA-36,19611.0
SOUTHERN CALIFORNIA GAS COMPANY,2004,CA-90,2996.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,25388.0
MCKESSON CORPORATION,2004,,419164.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2004,CA-41,39261.0
EXP PHARMACEUTICAL SERVICES CORP.,2004,CA-90,0.0
"LEIDOS, INC.",2004,CA-90,659723.0
MCKESSON CORPORATION,2004,,66457.0
MAGNETIC SENSORS CORPORATION,2004,CA-46,587475.0
"TECHNICAL COMMUNITIES, INC.",2004,CA-15,13404.0
"USFI, INC.",2004,CA-43,36987.0
COORDINATED WIRE ROPE NORTHERN CA,2004,CA-12,89580.0
GENTEX CORP,2004,CA-90,1026.0
TRI-TECH METALS INC,2004,CA-90,1795.0
MCKESSON CORPORATION,2004,,31286.0
ATLANTIC TRACK AND TURNOUT COMPANY,2004,CA-90,4650.0
"SYNECTIC SOLUTIONS, INC.",2004,CA-26,0.0
MOROVISION NIGHT VISION,2004,CA-47,3050.0
AMRON INTERNATIONAL INC,2004,CA-90,70238.0
"BRAMHALL & GOLDBERG, LIMITED",2004,CA-08,62074.0
"EDO RECONNAISSANCE AND SURVEILLANCE SYSTEMS, INC.",2004,CA-18,82501.0
"GLOBE DYNAMICS INTERNATIONAL, INC.",2004,CA-90,8344.0
EATON AEROSPACE LLC,2004,CA-30,2160.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-90,13030.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2004,CA-90,-202000.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2004,CA-90,690.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2004,CA-90,-815.0
"TELEDYNE RD INSTRUMENTS, INC.",2004,CA-51,69563.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2004,CA-90,3798.0
"QIAGEN, LLC",2004,CA-27,16330.0
"LEIDOS, INC.",2004,CA-90,1265713.0
"SHAW ENVIRONMENTAL, INC.",2004,CA-10,-5752.0
HYDRO-AIRE AEROSPACE CORP,2004,CA-30,0.0
"KEASTER PRODUCTS, INCORPORATED",2004,CA-29,26250.0
"DYNAMIC AIR ENGINEERING, INC.",2004,CA-46,45298.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,138252.0
BERGEN BRUNSWIG DRUG COMPANY,2004,CA-90,52293.0
NAKISA INC,2004,,41705.0
"SHAW ENVIRONMENTAL, INC.",2004,CA-10,-3218.0
MCKESSON CORPORATION,2004,,27850.0
"GOVPLACE, LLC",2004,CA-24,65536.0
JAY FREEMAN,2004,CA-02,2627.0
"SHAW ENVIRONMENTAL, INC.",2004,CA-10,-1594.0
PARKER-HANNIFIN CORPORATION,2004,CA-47,46794.0
QUEST SOFTWARE INC,2004,CA-47,65880.0
"CAMELBAK PRODUCTS, LLC",2004,CA-02,-114.0
CAL INC.,2004,CA-04,10332.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2004,CA-90,-26550.0
SMARTSPACE SOLUTIONS INC,2004,CA-90,1191.0
BURHAN AGENCIES LLC,2004,CA-90,10016.0
"DYNASEN, INC.",2004,CA-24,3633.0
"CAL COAST OPHTHALMIC INSTRUMENTS, INC",2004,CA-90,9190.0
"PEREGRINE SYSTEMS, INC",2004,CA-90,66916.0
"RGB SYSTEMS, INC",2004,CA-46,31334.0
"PURITAN MEDICAL PRODUCTS, INC.",2004,CA-51,609.0
"SOONA B. JAHINA, D.D.S., M.SC.",2004,CA-90,12930.0
"ACE CRANE SERVICE, INC.",2004,CA-42,1187.0
NORTHROP GRUMMAN CORP,2004,CA-36,0.0
