recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
QUANTUM APPLIED SCIENCE & RESEARCH INC,2009,CA-90,0.0
MCKESSON CORPORATION,2009,CA-90,66566.0
MCKESSON CORPORATION,2009,CA-90,8775.0
MCKESSON CORPORATION,2009,CA-90,174848.0
MCKESSON CORPORATION,2009,CA-90,4748.0
"IRIS AO, INC.",2009,CA-12,100000.0
MCKESSON CORPORATION,2009,CA-90,19060.0
MCKESSON CORPORATION,2009,CA-90,15182.0
MCKESSON CORPORATION,2009,CA-90,22048.0
MCKESSON CORPORATION,2009,CA-90,29292.0
MCKESSON CORPORATION,2009,CA-90,3599.0
MCKESSON CORPORATION,2009,CA-90,15258.0
INTELLIGENT FIBER OPTIC SYSTEMS CORPORATION,2009,CA-17,0.0
MCKESSON CORPORATION,2009,CA-90,62575.0
MCKESSON CORPORATION,2009,CA-90,3020.0
MCKESSON CORPORATION,2009,CA-90,34750.0
MCKESSON CORPORATION,2009,CA-90,39072.0
THE BOEING COMPANY,2009,CA-46,301808.0
MCKESSON CORPORATION,2009,CA-90,12158.0
MCKESSON CORPORATION,2009,CA-90,55176.0
MCKESSON CORPORATION,2009,CA-90,57650.0
MCKESSON CORPORATION,2009,CA-90,71417.0
MCKESSON CORPORATION,2009,CA-90,750438.0
MCKESSON CORPORATION,2009,CA-90,7967.0
"AEROSPACE FITTINGS, INC",2009,CA-36,-9028.0
C U ENTERPRISES LTD,2009,CA-24,500.25
"LEE AIR COMPANY, INC.",2009,CA-29,125.0
AMRON INTERNATIONAL INC,2009,CA-49,1901025.0
MCKESSON CORPORATION,2009,CA-90,132566.0
MCKESSON CORPORATION,2009,CA-90,54395.0
RWG REPAIR & OVERHAULS USA INC,2009,CA-12,400000.0
E C FIRE CO INC,2009,CA-90,0.0
CSD AEROJET PRATT & WHITNEY UNITED TECHNOLOGY,2009,CA-90,718321.0
"HEAVY EQUIPMENT PARTS, INC",2009,CA-14,5092.24
MCKESSON CORPORATION,2009,CA-90,10447.0
MCKESSON CORPORATION,2009,CA-90,80942.0
MCKESSON CORPORATION,2009,CA-90,19843.0
ILSC HOLDINGS L.C.,2009,CA-90,0.0
MCKESSON CORPORATION,2009,CA-90,242933.0
MCKESSON CORPORATION,2009,CA-90,43339.0
MCKESSON CORPORATION,2009,CA-90,73243.0
MCKESSON CORPORATION,2009,CA-90,104360.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-17,11372.0
LYRIS TECHNOLOGIES INC.,2009,CA-12,4188.0
"HEALTH NET FEDERAL SERVICES, LLC",2009,CA-90,204874.66
NEWPOINT MANAGEMENT LLC,2009,CA-90,14177.7
"SUPPORT SERVICES OF AMERICA, INC.",2009,CA-38,-670.62
MCKESSON CORPORATION,2009,CA-90,3762.0
"VINTAGE PAVING CO., INC.",2009,CA-04,0.0
"BOEING COMPANY, THE (INC)",2009,CA-46,0.0
"APM, LLC",2009,CA-40,0.0
"AIR FORCE, UNITED STATES DEPARTMENT OF THE",2009,CA-24,0.0
NEWPOINT MANAGEMENT LLC,2009,CA-90,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-90,46375.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2009,CA-90,77286.0
MCKESSON CORPORATION,2009,CA-90,548022.0
AHNTECH INC,2009,CA-90,0.0
"MAGNESS, MICHELLE",2009,CA-44,11400.0
MCKESSON CORPORATION,2009,CA-90,935751.0
MCKESSON CORPORATION,2009,CA-90,59912.0
MCKESSON CORPORATION,2009,CA-90,7022.0
MCKESSON CORPORATION,2009,CA-90,98482.0
MCKESSON CORPORATION,2009,CA-90,33630.0
SOLAR TURBINES INCORPORATED,2009,CA-50,56352.0
"AMO SALES AND SERVICE, INC.",2009,CA-46,24500.0
MCKESSON CORPORATION,2009,CA-90,136297.0
LAKESHORE EQUIPMENT COMPANY,2009,CA-44,31924.44
PARKER-HANNIFIN CORPORATION,2009,CA-47,27644.0
"ENGINEERING/REMEDIATION RESOURCES GROUP, INC.",2009,CA-10,45406.39
"SUPERIOR SUPPORT SERVICES, INC.",2009,CA-90,33574.85
AEGIR SYSTEMS,2009,CA-24,-672.3
"AQUA-SERV ENGINEERS, INC.",2009,CA-90,21984.0
"AIRCRAFT COVERS, INC.",2009,CA-17,9945.0
EXCELITAS TECHNOLOGIES CORP.,2009,CA-31,-2186.0
DPH CONNECTION SYSTEMS LLC,2009,CA-47,652073.4
ROCKWELL COLLINS INC,2009,CA-08,250479.92
"SYNERGETIC TECHNOLOGIES GROUP, INC",2009,CA-31,67616.0
RTX CORPORATION,2009,CA-90,0.0
PACIFIC ELECTRONIC ENTERPRISES INC,2009,CA-47,0.0
"NEXTGEN AERONAUTICS, INC.",2009,CA-90,1164999.0
"LEIDOS, INC.",2009,CA-90,0.0
"LEIDOS, INC.",2009,CA-90,600000.0
THE BOEING COMPANY,2009,CA-90,9130236.52
"KRATOS UNMANNED AERIAL SYSTEMS, INC",2009,CA-90,2840849.0
DYNAMIC SYSTEMS INC,2009,CA-90,39424.0
"LEIDOS, INC.",2009,CA-90,-24531.16
"KRATOS UNMANNED AERIAL SYSTEMS, INC",2009,CA-90,0.0
ECTRON CORP,2009,CA-51,14980.0
COMMUNICATIONS & POWER INDUSTRIES LLC,2009,CA-90,0.0
"VYAIRE MEDICAL 211, INC.",2009,CA-40,-2810.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-90,0.0
"LEIDOS, INC.",2009,CA-90,0.0
"MILLENNIUM SPACE SYSTEMS, INC.",2009,CA-36,0.0
BOAT DEPOT INC,2009,CA-90,20998.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-36,108604.9
"NOBEL BIOCARE USA, LLC",2009,CA-40,4318.5
ACS INC.,2009,CA-31,50664.0
HOWMET GLOBAL FASTENING SYSTEMS INC,2009,CA-26,17751.67
"ELECTRO-OPTICAL INDUSTRIES, LLC",2009,CA-24,36365.0
GLOBAL PRESENTER.COM,2009,CA-47,23941.16
ASBURY ENVIRONMENTAL SERVICES,2009,CA-43,0.0
"POLYTEC, INC.",2009,CA-40,6750.0
"ANACAPA SCIENCES, INC.",2009,CA-24,702954.9
RESEARCH TOOL & DIE WORKS,2009,CA-44,392.5
"J.D.A. MARITIME, INC.",2009,CA-50,288.0
"AMERICAN INTERNATIONAL SUPPLY, INC.",2009,CA-12,480.0
"ACCUSOURCE OPERATIONS, INC.",2009,CA-14,6489.0
VALVE AUTOMATION AND CONTROL OF SAN DIEGO,2009,CA-52,526.5
"LEIDOS, INC.",2009,CA-90,0.0
"WEST COAST BUSINESS PRODUCTS, INC.",2009,CA-32,3323.75
"HERITAGE GLOBAL, INC",2009,CA-30,35175.28
SRI INTERNATIONAL,2009,CA-16,584050.0
"AIRBORNE TECHNOLOGIES, INC.",2009,CA-26,0.0
"3E COMPANY ENVIRONMENTAL ECOLOGICAL AND ENGINEERING, LLC",2009,CA-49,17014.4
"METROLASER, INCORPORATED",2009,CA-47,0.0
"ADVANCED INDUSTRIAL SOLUTIONS, INC.",2009,CA-47,4892.25
"APPLIED MINDS, LLC",2009,CA-30,359164.0
RED TAIL CORPORATION,2009,CA-51,49110.0
"AMG AIREPS, LLC",2009,CA-40,10441.5
"CODETRONIX, LLC",2009,CA-12,374722.0
CYBERDYNAMICS INCORPORATED,2009,CA-90,0.0
AMRON INTERNATIONAL INC,2009,CA-49,6736.0
"NICOLE'S WORK, INC.",2009,CA-11,0.0
"GE HYDRO POWER, INC.",2009,CA-14,2020618.01
THE BOEING COMPANY,2009,CA-42,3001700.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-36,18484183.0
VIASAT INC,2009,CA-49,1243271.0
"N2 IMAGING SYSTEMS, LLC",2009,CA-47,79420.0
"CHEROKEE CHAINLINK & CONSTRUCTION, INC.",2009,CA-25,0.0
"COHERENT AEROSPACE & DEFENSE, INC.",2009,CA-41,0.0
"AECOM TECHNICAL SERVICES, INC.",2009,CA-90,0.0
"LEIDOS, INC.",2009,CA-90,0.0
BOOZ ALLEN HAMILTON INC.,2009,CA-43,0.0
"AMCAN INSTRUMENTS, INC",2009,CA-29,2575.0
"AEROMAX INDUSTRIES, INC.",2009,CA-32,120.0
"L3HARRIS TECHNOLOGIES, INC",2009,CA-90,0.0
EDO COMMUNICATIONS AND COUNTERMEASURES SYSTEMS INC.,2009,CA-26,0.0
"LEIDOS, INC.",2009,CA-90,-189806.0
"SOUTHERN CALIFORNIA GOLD PRODUCTS, INC.",2009,CA-26,0.0
TREX ENTERPRISES CORPORATION,2009,CA-51,162000.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-50,0.0
B & H INTERNATIONAL,2009,CA-20,16511.0
"MODERN LABORATORY SERVICES, INC.",2009,CA-90,0.0
"FALCON FUELS, INC.",2009,CA-44,4651.68
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-90,78217.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2009,CA-90,37599.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2009,CA-90,328222.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-52,8104.0
"IBIS BIOSCIENCES, INC.",2009,CA-49,0.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2009,CA-90,60428.0
"UNITED SITE SERVICES OF CALIFORNIA, INC.",2009,CA-16,4500.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-36,500000.0
AKELA INC,2009,CA-24,97114.0
"PRC-DESOTO INTERNATIONAL, INC.",2009,CA-47,70800.0
J EDWARD WILL JR,2009,CA-23,0.0
"STAITI, INC.",2009,CA-06,22672.45
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-90,269733.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-52,60000.0
"AIR DRY CO OF AMERICA, LLC",2009,CA-90,0.0
"COMTECH SATELLITE NETWORK TECHNOLOGIES, INC.",2009,CA-17,11000.0
"DIVERSE PRODUCTS, INC",2009,CA-41,16668.93
"WEST COAST BUSINESS PRODUCTS, INC.",2009,CA-32,7759.31
"MATSON NAVIGATION COMPANY, INC.",2009,CA-12,0.0
"OMRON STI MACHINE SERVICES, INC.",2009,CA-40,13591.0
MEGGITT NORTH HOLLYWOOD INC,2009,CA-29,42516.0
"GWUDZ, JOHN S.",2009,CA-49,5360.0
"R.F. MACDONALD CO., LLC",2009,CA-14,7384.0
"DEVICELOCK, INC.",2009,CA-10,5400.0
"M L WINTERS CO., LLC",2009,CA-38,59960.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-32,0.0
MCGRATH RENTCORP,2009,CA-14,7838.04
"FEDERAL EDGE, INC.",2009,CA-39,9099.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-90,4160.0
"GLENAIR, INC.",2009,CA-30,7601.75
EDO COMMUNICATIONS AND COUNTERMEASURES SYSTEMS INC.,2009,CA-26,2553955.0
PACIFIC MARITIME INDUSTRIES CORP.,2009,CA-52,45351.0
"METTLER-TOLEDO RAININ, LLC",2009,CA-12,6981.0
"NEURO LOGIC SYSTEMS, INC",2009,CA-26,19005.0
COVEO SOFTWARE CORP.,2009,CA-16,3250.0
CALIFORNIA INSTITUTE OF TECHNOLOGY,2009,CA-28,841517.8
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-90,0.0
"KOAM ENGINEERING SYSTEMS, INC.",2009,CA-51,1999260.35
AMRON INTERNATIONAL INC,2009,CA-49,115.44
GE AVIATION SYSTEMS LLC,2009,CA-46,7329.0
"CASK TECHNOLOGIES, LLC",2009,CA-50,1200.0
"HYDRAULICS INTERNATIONAL, INC.",2009,CA-32,0.0
"HEALTH NET FEDERAL SERVICES, LLC",2009,CA-90,29028.35
THE BOEING COMPANY,2009,CA-47,-8621.97
AUTOPSY PATHOLOGY SERVICES,2009,CA-90,27000.0
"BERTI'S MOVING AND STORAGE, INC.",2009,CA-50,1395.49
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION I,2009,CA-35,88000.0
"MAYHEW INDUSTRIES, INC.",2009,CA-46,3211.92
"TWIN IMAGING TECHNOLOGY, INC.",2009,CA-49,0.0
CAMERON WELDING SUPPLY,2009,CA-48,24508.5
"ACCUSOURCE OPERATIONS, INC.",2009,CA-14,169.2
RESEARCH TOOL & DIE WORKS,2009,CA-44,981.25
OUTSOURCE LTD,2009,CA-48,1568.8
"ST JOHN COMPANIES INC., THE",2009,CA-90,0.0
"JONES LIFT TRUCKS, INC.",2009,CA-37,4140.0
"MARVIN ENGINEERING CO, INC",2009,CA-43,0.0
"ACCUSOURCE OPERATIONS, INC.",2009,CA-14,212.94
AMRON INTERNATIONAL INC,2009,CA-49,191.52
VALVE AUTOMATION AND CONTROL OF SAN DIEGO,2009,CA-52,1250.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-17,3000056.0
VIASAT INC,2009,CA-49,0.0
"INFINID TECHNOLOGIES, INC",2009,CA-28,975.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-90,-4544.0
"DIAMOND GROUND PRODUCTS, INC.",2009,CA-26,-1332.0
"MEGGITT (NORTH HOLLYWOOD), INC.",2009,CA-41,44000.0
L3HARRIS INTERSTATE ELECTRONICS CORPORATION,2009,CA-46,0.0
"MOTION & FLOW CONTROL PRODUCTS, INC.",2009,CA-46,0.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2009,CA-90,47390.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2009,CA-90,130865.0
AMERICAN INDUSTRIAL EQUIPMENT & SUPPLY INC.,2009,CA-40,0.0
"NATIONAL BUSINESS FURNITURE, LLC",2009,CA-34,0.0
"DICK CLARK FILM GROUP, INC.",2009,CA-36,10500.0
SIGNS OF SUPPORT LLC,2009,CA-49,0.0
TRI-TECH METALS INC,2009,CA-35,2775.0
ANRITSU COMPANY,2009,CA-18,11045.0
"NOVA GROUP, INC.",2009,CA-04,0.0
"ACCURATE ENGINEERING INTEGRATED CONSTRUCTION SERVICES, INC.",2009,CA-90,0.0
DESERT DESIGN & CONSTRUCTION CORP,2009,CA-23,2098612.9
"RMJ, INC.",2009,CA-48,0.0
RQ BRADY JV1,2009,CA-90,0.0
"VAL-CON ENTERPRISES, INC.",2009,CA-48,0.0
"RORE-ITSI, JV LLC",2009,CA-51,0.0
SUSTEEN INC.,2009,CA-47,0.0
AIR & GAS TECH INC,2009,CA-52,158720.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-17,5000.0
PRUDENTIAL OVERALL SUPPLY,2009,CA-47,1043.2
PULA LEGAL INTERPRETING NETWORK,2009,CA-23,83440.0
"ALLIED STORAGE CONTAINERS, INC.",2009,CA-33,4915.0
"JUNO TECHNOLOGIES, LLC",2009,CA-50,-11510.0
NERO INC.,2009,CA-30,3802.4
GILBANE FEDERAL,2009,CA-10,0.0
THE TELEROBOTIC CORPORATION,2009,CA-02,0.0
"LEIDOS, INC.",2009,CA-90,0.0
"HPT TRS IHG-2, INC",2009,CA-15,0.0
JCI METAL PRODUCTS,2009,CA-51,5975.0
"D & D SAW WORKS, INC.",2009,CA-51,0.0
KYPHON INC.,2009,CA-17,-5200.0
"TELEDYNE DEFENSE ELECTRONICS, LLC",2009,CA-06,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-90,20283.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2009,CA-52,19267.0
MILLER MARINE,2009,CA-52,0.0
"B. & E. MANUFACTURING CO., INC.",2009,CA-45,3000.0
GREAT MINDS IN STEM,2009,CA-90,0.0
"CUMMINS PACIFIC, LLC",2009,CA-22,8237.15
AERO-FAB SALES LLC,2009,CA-40,750.0
"RMA LAND CONSTRUCTION, INC.",2009,CA-45,0.0
ACADEMY FACILITIES MANAGEMENT,2009,CA-36,0.0
"STACO SYSTEMS, INC.",2009,CA-47,0.0
EDWARDS LIFESCIENCES LLC,2009,CA-47,36792.2
"NEW TECH SOLUTIONS, INC.",2009,CA-17,14736.08
NORTHROP GRUMMAN SYSTEMS CORPORATION,2009,CA-17,21419.0
MCP COMPUTER PRODUCTS INC,2009,CA-50,17431.72
DUPLAN INDUSTRIES,2009,CA-50,1700.0
"SOUTHERN COUNTIES OIL CO., A CALIFORNIA LIMITED PARTNERSHIP",2009,CA-90,10225.61
RAYTHEON COMPANY,2009,CA-36,0.0
HI-LITE/DEPENDABLE,2009,CA-90,774261.95
HI-LITE/DEPENDABLE,2009,CA-90,12159.52
"ELECTRO-OPTICAL INDUSTRIES, LLC",2009,CA-24,6357.24
"L3 TECHNOLOGIES, INC.",2009,CA-29,94242.0
"NEW TECH SOLUTIONS, INC.",2009,CA-90,60540.0
X & D SUPPLY,2009,CA-49,0.0
"HIDDEN VALLEY MOVING AND STORAGE, INC.",2009,CA-50,698.49
HOLT LUMBER INC.,2009,CA-21,0.0
SHEELER MOVING & STORAGE INC,2009,CA-24,1098.24
THE CARPENTER GROUP,2009,CA-90,4016.5
WESTERN A/V,2009,CA-49,4944.0
"FALCON FUELS, INC.",2009,CA-44,16784.25
"DIAMOND GROUND PRODUCTS, INC.",2009,CA-26,-680.0
RIX INDUSTRIES,2009,CA-08,0.0
RIX INDUSTRIES,2009,CA-08,-8540.0
"INTEPRO SYSTEMS AMERICA, LLC",2009,CA-46,7650.0
"SCHMIDT FIRE PROTECTION COMPANY, INC.",2009,CA-90,-2703.0
OUTSOURCE LTD,2009,CA-48,3720.2
"WEST COAST PLASTICS EQUIPMENT, INC",2009,CA-37,5260.0
"NELSON STUD WELDING, INC.",2009,CA-14,94.5
CROSSFIELD PRODUCTS CORP.,2009,CA-44,271.4
"ACCUSOURCE OPERATIONS, INC.",2009,CA-14,223.0
"NATIONAL BUSINESS FURNITURE, LLC",2009,CA-34,659.0
"ALLEN ENGINEERING CONTRACTOR, INC.",2009,CA-33,0.0
HARRIS AND KING INC,2009,CA-26,0.0
"HAL HAYS CONSTRUCTION, INC.",2009,CA-39,0.0
"SOUTHERN COUNTIES OIL CO., A CALIFORNIA LIMITED PARTNERSHIP",2009,CA-90,10532.9
"LOGICUBE, INC.",2009,CA-32,33217.25
"COMTECH SATELLITE NETWORK TECHNOLOGIES, INC.",2009,CA-17,27700.0
VANTAGE ASSOCIATES INC.,2009,CA-43,39765.0
"NEW TECH SOLUTIONS, INC.",2009,CA-17,70853.4
"WIEBER, WILLIAM C",2009,CA-52,0.0
OUTSOURCE LTD,2009,CA-48,1180.0
AG INN AT MALL LLC,2009,CA-14,0.0
"HIDDEN VALLEY MOVING AND STORAGE, INC.",2009,CA-50,200.6
"AMO SALES AND SERVICE, INC.",2009,CA-46,0.0
CUTLERS UNIVERSITY VAN & STORAGE CORP,2009,CA-48,783.66
"IRIS AO, INC.",2009,CA-12,0.0
SALINAS FLOOR COVERING,2009,CA-51,8975.0
"ALLSTATE VAN AND STORAGE, INC.",2009,CA-48,1054.13
"DODSON TECHNICAL SERVICES, INC.",2009,CA-45,4870.0
VIASAT INC,2009,CA-49,0.0
MOOG INC.,2009,CA-90,19230.62
HOWMET GLOBAL FASTENING SYSTEMS INC,2009,CA-26,11273.0
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION I,2009,CA-35,96368.0
"MONOGRAM AEROSPACE FASTENERS, INC",2009,CA-42,7525.14
"CUTTING EDGE CONCRETE SERVICES, INC.",2009,CA-23,-7784.3
VERIZON CONNECT NWF INC,2009,CA-51,184320.0
OFFSHORE CRANE & SERVICE CO.,2009,CA-24,0.0
"ELAN GMK, INC.",2009,CA-26,7110.75
MCKESSON CORPORATION,2009,CA-90,3757.0
"ACCUSOURCE OPERATIONS, INC.",2009,CA-14,3277.28
MCKESSON CORPORATION,2009,CA-90,11420.0
ADVANCED COHERENT TECHNOLOGIES LLC,2009,CA-50,79919.0
"ULTRA COMMUNICATIONS, INC.",2009,CA-49,79833.0
ACCORD ENGINEERING INC,2009,CA-46,0.0
PACIFIC WEST FOAM INDUSTRY,2009,CA-45,2623.72
THYSSENKRUPP ELEVATOR CORPORATION,2009,CA-52,767.92
"NOVA GROUP, INC-UNDERGROUND CONSTRUCTION CO, INC, AJV",2009,CA-04,0.0
"R.A. BURCH CONSTRUCTION CO., INC.",2009,CA-48,0.0
"BARNHART-BALFOUR BEATTY, INC.",2009,CA-50,0.0
"IMPEX TECHNOLOGIES, INC",2009,CA-90,0.0
"ADVANCEDPCB, INC.",2009,CA-46,9430.0
HITESH DALAL,2009,CA-14,4821.0
RAYTHEON COMPANY,2009,CA-24,78000.0
MCKESSON CORPORATION,2009,CA-90,14436.0
MCKESSON CORPORATION,2009,CA-90,22080.0
MCKESSON CORPORATION,2009,CA-90,93533.0
MCKESSON CORPORATION,2009,CA-90,4652.0
MCKESSON CORPORATION,2009,CA-90,299102.0
MCKESSON CORPORATION,2009,CA-90,215841.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,5305.0
MCKESSON CORPORATION,2009,CA-90,109641.0
MCKESSON CORPORATION,2009,CA-90,105525.0
MCKESSON CORPORATION,2009,CA-90,59827.0
ES3 PRIME LOGISTICS GROUP INC,2009,CA-50,692606.88
MCKESSON CORPORATION,2009,CA-90,73437.0
MCKESSON CORPORATION,2009,CA-90,29925.0
MCKESSON CORPORATION,2009,CA-90,53286.0
MCKESSON CORPORATION,2009,CA-90,9139.0
MCKESSON CORPORATION,2009,CA-90,24980.0
MCKESSON CORPORATION,2009,CA-90,36346.0
MCKESSON CORPORATION,2009,CA-90,221258.0
MCKESSON CORPORATION,2009,CA-90,32077.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,6148.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,54089.0
MCKESSON CORPORATION,2009,CA-90,35410.0
MCKESSON CORPORATION,2009,CA-90,48907.0
"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.",2009,CA-90,1117009.0
MCKESSON CORPORATION,2009,CA-90,22417.0
ES3 PRIME LOGISTICS GROUP INC,2009,CA-90,0.0
MCKESSON CORPORATION,2009,CA-90,4858.0
MCKESSON CORPORATION,2009,CA-90,51489.0
MCKESSON CORPORATION,2009,CA-90,11898.0
MCKESSON CORPORATION,2009,CA-90,2567.0
MCKESSON CORPORATION,2009,CA-90,81206.0
MCKESSON CORPORATION,2009,CA-90,43607.0
ES3 PRIME LOGISTICS GROUP INC,2009,CA-50,36745.8
MCKESSON CORPORATION,2009,CA-90,52277.0
MCKESSON CORPORATION,2009,CA-90,318381.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,3830.0
MCKESSON CORPORATION,2009,CA-90,34310.0
MCKESSON CORPORATION,2009,CA-90,81061.0
MCKESSON CORPORATION,2009,CA-90,7118.0
MCKESSON CORPORATION,2009,CA-90,5543.0
MCKESSON CORPORATION,2009,CA-90,92426.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,3640.0
MCKESSON CORPORATION,2009,CA-90,39571.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,16418.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,2762.0
MCKESSON CORPORATION,2009,CA-90,33879.0
MCKESSON CORPORATION,2009,CA-90,60591.0
MCKESSON CORPORATION,2009,CA-90,29014.0
MCKESSON CORPORATION,2009,CA-90,4312.0
MCKESSON CORPORATION,2009,CA-90,31115.0
MCKESSON CORPORATION,2009,CA-90,332787.0
MCKESSON CORPORATION,2009,CA-90,95765.0
MCKESSON CORPORATION,2009,CA-90,47625.0
MCKESSON CORPORATION,2009,CA-90,32920.0
MCKESSON CORPORATION,2009,CA-90,484195.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2009,CA-32,60271.0
MCKESSON CORPORATION,2009,CA-90,885445.0
MCKESSON CORPORATION,2009,CA-90,466787.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,28341.0
MCKESSON CORPORATION,2009,CA-90,4610.0
MCKESSON CORPORATION,2009,CA-90,2695.0
MCKESSON CORPORATION,2009,CA-90,4766.0
MCKESSON CORPORATION,2009,CA-90,80827.0
MCKESSON CORPORATION,2009,CA-90,74439.0
MCKESSON CORPORATION,2009,CA-90,12699.0
MCKESSON CORPORATION,2009,CA-90,20392.0
MCKESSON CORPORATION,2009,CA-90,215147.0
MCKESSON CORPORATION,2009,CA-90,2639.0
MCKESSON CORPORATION,2009,CA-90,34830.0
MCKESSON CORPORATION,2009,CA-90,44995.0
MCKESSON CORPORATION,2009,CA-90,63598.0
MCKESSON CORPORATION,2009,CA-90,43789.0
MCKESSON CORPORATION,2009,CA-90,6531.0
MCKESSON CORPORATION,2009,CA-90,216691.0
MCKESSON CORPORATION,2009,CA-90,783876.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,103356.0
UNITED AERONAUTICAL CORPORATION,2009,CA-29,27075.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,18944.0
PARKER-HANNIFIN CORPORATION,2009,CA-47,82346.0
MCKESSON CORPORATION,2009,CA-90,9013.0
MCKESSON CORPORATION,2009,CA-90,51434.0
MCKESSON CORPORATION,2009,CA-90,221370.0
INTERNATIONAL TELEVISION CORPORATION,2009,CA-34,0.0
"HORNET ACQUISITIONCO, LLC",2009,CA-38,2932.0
MEGGITT NORTH HOLLYWOOD INC,2009,CA-29,71822.0
MCKESSON CORPORATION,2009,CA-90,74981.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",2009,CA-10,18590.0
"MEGGITT (NORTH HOLLYWOOD), INC.",2009,CA-41,14636.0
"AEROMETALS, INC.",2009,CA-05,14136.0
WESCO AIRCRAFT HARDWARE CORP.,2009,CA-27,52500.0
SIERRA PACIFIC SUPPLY COMPANY,2009,CA-43,3404.0
"SPS TECHNOLOGIES, LLC",2009,CA-43,5610.0
"HOLLYWOOD MANUFACTURING, INC.",2009,CA-29,2643.0
"MONOGRAM AEROSPACE FASTENERS, INC",2009,CA-42,16093.0
"AVIBANK MFG., INC.",2009,CA-29,2910.0
BANDY MANUFACTURING LLC,2009,CA-30,11440.0
"MANEY AIRCRAFT, INC.",2009,CA-35,5625.0
PPI INDUSTRIAL CORP.,2009,CA-29,0.0
WEMS INC,2009,CA-43,0.0
"KATABJI, SHABBIR",2009,CA-20,2504.0
"HYDRAULICS INTERNATIONAL, INC.",2009,CA-32,1347.0
"NORSTAN ELECTRONICS, INC",2009,CA-46,5896.0
"ACE AVIATION SERVICE, INC",2009,CA-49,3900.0
WOODWARD HRT INC,2009,CA-27,259581.0
NEWVAC LLC,2009,CA-32,4000.0
"MEGGITT (NORTH HOLLYWOOD), INC.",2009,CA-41,48392.0
"STACO SYSTEMS, INC.",2009,CA-47,3762.0
"ATLAS SPECIALTY PRODUCTS, LLC",2009,CA-46,2968.0
MASON ELECTRIC CO.,2009,CA-29,20568.0
"AMERICAN INNOTEK, INC.",2009,CA-90,61419.0
"MELO'S GAS AND GEAR, INC.",2009,CA-20,2613.0
"WESTLAND TECHNOLOGIES, INC.",2009,CA-05,87220.0
"BISCO INDUSTRIES, INC.",2009,CA-40,21.28
ELECTRO ADAPTER INC,2009,CA-32,2260.5
MO ENTERPRISES,2009,CA-20,16750.0
CYBERWARE LABORATORY INC,2009,CA-19,6500.0
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,2009,CA-39,28413.0
"QUALITY AVIATION, INC",2009,CA-90,5800.0
MARIA PANTIS,2009,CA-06,72240.0
"REXNORD INDUSTRIES, LLC",2009,CA-26,3249.0
"SYMBOLIC DISPLAYS, INC",2009,CA-46,66258.0
RIGHT FIND INC,2009,CA-47,26339.0
HARTWELL CORPORATION,2009,CA-90,5885.0
