recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"VAL-PRO, INC.",2025,CA-37,12992.65
"VAL-PRO, INC.",2025,CA-37,1269.78
"VAL-PRO, INC.",2025,CA-37,507.9
"VAL-PRO, INC.",2025,CA-37,895.84
MASON ELECTRIC CO.,2025,CA-29,0.0
"MAIN STREET BUILDERS, INC.",2025,CA-16,0.0
"VAL-PRO, INC.",2025,CA-37,278.02
BODHI-TIDEWATER JV1,2025,CA-51,210476.93
"CHICO PRODUCE, INC.",2025,CA-01,185.05
"VETERANS COMMUNICATION SERVICES, INCORPORATED",2025,CA-35,15493.4
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,2025,CA-33,386.43
"VAL-PRO, INC.",2025,CA-37,622.88
B & H INTERNATIONAL LLC,2025,CA-20,65120.0
"NEW TECH SOLUTIONS, INC.",2025,CA-17,288900.0
"NEW TECH SOLUTIONS, INC.",2025,CA-17,225559.73
"AIR CENTER SAN DIEGO, LLC",2025,CA-52,6093.57
"THE JAHNDA GROUP, LLC",2025,CA-40,21756.0
"CYAN SYSTEMS, INC.",2025,CA-24,1799811.1
TRFC ENTERPRISES LLC,2025,CA-31,-17829.87
"CHICO PRODUCE, INC.",2025,CA-01,1849.17
"VAL-PRO, INC.",2025,CA-37,1819.36
DIAGNOSTIC SOLUTIONS INTERNATIONAL LLC,2025,CA-35,0.0
"FREEMAN HOLDINGS OF RIVERSIDE, L.L.C.",2025,CA-39,13930.15
"CHICO PRODUCE, INC.",2025,CA-01,436.54
"CHICO PRODUCE, INC.",2025,CA-01,939.55
"HYDRAULICS INTERNATIONAL, INC.",2025,CA-32,10642.82
"CHICO PRODUCE, INC.",2025,CA-01,891.96
"CHICO PRODUCE, INC.",2025,CA-01,668.8
"FRUIT GROWERS LABORATORY, INC",2025,CA-26,0.0
"CLIPPER OIL, INC.",2025,CA-50,19030.0
MERCURY MISSION SYSTEMS LLC,2025,CA-43,56893.87
AHNTECH INC,2025,CA-16,21174.58
"CHICO PRODUCE, INC.",2025,CA-01,644.21
KARL STORZ ENDOSCOPY-AMERICA INC,2025,CA-36,351.6
"NOBEL BIOCARE USA, LLC",2025,CA-40,1742.4
"CHICO PRODUCE, INC.",2025,CA-01,371.86
"CHICO PRODUCE, INC.",2025,CA-01,3653.14
"CHICO PRODUCE, INC.",2025,CA-01,458.55
COAST CITRUS DISTRIBUTORS,2025,CA-14,272.48
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,739.2
"CHICO PRODUCE, INC.",2025,CA-01,1087.29
"CHICO PRODUCE, INC.",2025,CA-01,282.73
MEND SOURCING SOLUTIONS LLC,2025,CA-42,29247.98
"VAL-PRO, INC.",2025,CA-37,566.14
"CHICO PRODUCE, INC.",2025,CA-01,1327.57
"CHICO PRODUCE, INC.",2025,CA-01,5816.09
"VAL-PRO, INC.",2025,CA-37,2394.3
"FDH DEFENSE AFTERMARKET, LLC",2025,CA-42,0.0
"CHICO PRODUCE, INC.",2025,CA-01,1128.56
"VAL-PRO, INC.",2025,CA-37,404.88
PARKER-HANNIFIN CORPORATION,2025,CA-47,4710.0
"INSERTS & KITS, INC.",2025,CA-46,56.25
"CHICO PRODUCE, INC.",2025,CA-01,239.04
"VAL-PRO, INC.",2025,CA-37,602.14
"CHICO PRODUCE, INC.",2025,CA-01,328.1
"CHICO PRODUCE, INC.",2025,CA-01,680.55
CA DEPT OF REHABILITATION,2025,CA-07,0.0
"CHICO PRODUCE, INC.",2025,CA-01,299.34
"AEROVIRONMENT, INC.",2025,CA-26,0.0
"CHICO PRODUCE, INC.",2025,CA-01,2559.94
"CHICO PRODUCE, INC.",2025,CA-01,245.73
VIRGIL D LONG,2025,CA-01,370831.0
"VAL-PRO, INC.",2025,CA-37,535.84
"VAL-PRO, INC.",2025,CA-37,183.0
"CHICO PRODUCE, INC.",2025,CA-01,156.45
"VAL-PRO, INC.",2025,CA-37,415.09
"CHICO PRODUCE, INC.",2025,CA-01,267.24
"VAL-PRO, INC.",2025,CA-37,644.64
"VAL-PRO, INC.",2025,CA-37,570.48
"VAL-PRO, INC.",2025,CA-37,1381.98
COAST CITRUS DISTRIBUTORS,2025,CA-14,167.77
"VAL-PRO, INC.",2025,CA-37,919.0
"CHICO PRODUCE, INC.",2025,CA-01,1030.14
"CHICO PRODUCE, INC.",2025,CA-01,182.42
"CHICO PRODUCE, INC.",2025,CA-01,402.14
"CHICO PRODUCE, INC.",2025,CA-01,465.91
COAST CITRUS DISTRIBUTORS,2025,CA-14,1161.08
"VAL-PRO, INC.",2025,CA-37,176.56
"CHICO PRODUCE, INC.",2025,CA-01,973.27
"CHICO PRODUCE, INC.",2025,CA-01,356.22
"CHICO PRODUCE, INC.",2025,CA-01,990.94
"CHICO PRODUCE, INC.",2025,CA-01,336.78
"CHICO PRODUCE, INC.",2025,CA-01,388.24
COAST CITRUS DISTRIBUTORS,2025,CA-14,736.96
ADEPT FASTENERS INC,2025,CA-27,25184.78
"CHICO PRODUCE, INC.",2025,CA-01,996.14
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",2025,CA-35,2004.0
"VAL-PRO, INC.",2025,CA-37,405.95
"CHICO PRODUCE, INC.",2025,CA-01,150.07
"VAL-PRO, INC.",2025,CA-37,665.26
"VAL-PRO, INC.",2025,CA-37,1653.21
"CHICO PRODUCE, INC.",2025,CA-01,171.16
"NEW TECH SOLUTIONS, INC.",2025,CA-17,0.0
"VAL-PRO, INC.",2025,CA-37,356.8
"CHICO PRODUCE, INC.",2025,CA-01,451.2
"CHICO PRODUCE, INC.",2025,CA-01,451.0
COAST CITRUS DISTRIBUTORS,2025,CA-14,100.88
"CHICO PRODUCE, INC.",2025,CA-01,528.12
"VAL-PRO, INC.",2025,CA-37,2433.75
US FOODS INC,2025,CA-38,677.95
FEDVET CONSTRUCTION,2025,CA-52,0.0
"CARACAL ENTERPRISES, LLC",2025,CA-02,4455.0
"VAL-PRO, INC.",2025,CA-37,1371.2
PALANTIR USG INC,2025,CA-16,9170519.69
"CHICO PRODUCE, INC.",2025,CA-01,670.04
"CHICO PRODUCE, INC.",2025,CA-01,1170.76
"VAL-PRO, INC.",2025,CA-37,2531.86
COAST CITRUS DISTRIBUTORS,2025,CA-14,292.9
"CHICO PRODUCE, INC.",2025,CA-01,2715.11
"CHICO PRODUCE, INC.",2025,CA-01,729.44
"COMPUTER AND PERIPHERALS GROUP, INC.",2025,CA-40,22998.0
"VAL-PRO, INC.",2025,CA-37,786.87
"CHICO PRODUCE, INC.",2025,CA-01,875.07
"VAL-PRO, INC.",2025,CA-37,1570.74
"CHICO PRODUCE, INC.",2025,CA-01,4778.38
"CHICO PRODUCE, INC.",2025,CA-01,291.31
"VAL-PRO, INC.",2025,CA-37,256.32
"CHICO PRODUCE, INC.",2025,CA-01,501.95
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",2025,CA-48,0.0
"CHICO PRODUCE, INC.",2025,CA-01,208.66
"CHICO PRODUCE, INC.",2025,CA-01,1148.47
"CHICO PRODUCE, INC.",2025,CA-01,351.51
"CHICO PRODUCE, INC.",2025,CA-01,707.32
"CHICO PRODUCE, INC.",2025,CA-01,733.09
"CHICO PRODUCE, INC.",2025,CA-01,231.49
"CHICO PRODUCE, INC.",2025,CA-01,445.44
FORGEN LLC,2025,CA-03,5594.0
"VAL-PRO, INC.",2025,CA-37,293.79
"VAL-PRO, INC.",2025,CA-37,637.46
"CHICO PRODUCE, INC.",2025,CA-01,614.63
"VAL-PRO, INC.",2025,CA-37,269.7
"CHICO PRODUCE, INC.",2025,CA-01,1084.28
"ZERO WASTE SOLUTIONS, INC",2025,CA-10,0.0
"CHICO PRODUCE, INC.",2025,CA-01,275.26
"CHICO PRODUCE, INC.",2025,CA-01,5007.25
"VAL-PRO, INC.",2025,CA-37,3157.9
"CHICO PRODUCE, INC.",2025,CA-01,226.42
"VAL-PRO, INC.",2025,CA-37,216.05
"VAL-PRO, INC.",2025,CA-37,192.86
PARKER-HANNIFIN CORPORATION,2025,CA-47,-4587.1
"HYDRAULICS INTERNATIONAL, INC.",2025,CA-32,0.0
VACCO INDUSTRIES,2025,CA-31,4824.0
"CHICO PRODUCE, INC.",2025,CA-01,59346.63
"VAL-PRO, INC.",2025,CA-37,1060.58
VET CON SOUZA,2025,CA-21,0.0
"VAL-PRO, INC.",2025,CA-37,479.97
RED RIVER RESOURCES LLC,2025,CA-50,89700.0
"CHICO PRODUCE, INC.",2025,CA-01,630.76
"CHICO PRODUCE, INC.",2025,CA-01,708.33
"CHICO PRODUCE, INC.",2025,CA-01,781.88
"VAL-PRO, INC.",2025,CA-37,209.6
"CHICO PRODUCE, INC.",2025,CA-01,501.23
"CHICO PRODUCE, INC.",2025,CA-01,915.15
"CHICO PRODUCE, INC.",2025,CA-01,1361.96
"CHICO PRODUCE, INC.",2025,CA-01,409.96
"VAL-PRO, INC.",2025,CA-37,420.0
"VAL-PRO, INC.",2025,CA-37,170.25
"VAL-PRO, INC.",2025,CA-37,497.95
"VAL-PRO, INC.",2025,CA-37,226.91
"CHICO PRODUCE, INC.",2025,CA-01,1025.84
"SIERRA SANITATION, INC.",2025,CA-90,79600.0
"VAL-PRO, INC.",2025,CA-37,741.86
"VAL-PRO, INC.",2025,CA-37,2875.06
"CHICO PRODUCE, INC.",2025,CA-01,53.56
"VAL-PRO, INC.",2025,CA-37,3132.72
COAST CITRUS DISTRIBUTORS,2025,CA-14,392.09
"VAL-PRO, INC.",2025,CA-37,1818.0
"VAL-PRO, INC.",2025,CA-37,2416.95
"CHICO PRODUCE, INC.",2025,CA-01,792.96
"CHICO PRODUCE, INC.",2025,CA-01,690.11
"CHICO PRODUCE, INC.",2025,CA-01,4870.19
"VAL-PRO, INC.",2025,CA-37,739.06
"CHICO PRODUCE, INC.",2025,CA-01,520.21
"CHICO PRODUCE, INC.",2025,CA-01,270.91
"VAL-PRO, INC.",2025,CA-37,723.96
"GYMDOC, INC.",2025,CA-14,0.0
"USFI, INC.",2025,CA-44,5373.84
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,330.78
"CHICO PRODUCE, INC.",2025,CA-01,825.58
"CHICO PRODUCE, INC.",2025,CA-01,407.53
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,446.45
US FOODS INC,2025,CA-38,1250.62
"VAL-PRO, INC.",2025,CA-37,5271.45
"CHICO PRODUCE, INC.",2025,CA-01,838.86
US FOODS INC,2025,CA-38,17285.8
JKOZ ENGINEERING INC,2025,CA-48,0.0
"USFI, INC.",2025,CA-44,7637.67
"USFI, INC.",2025,CA-44,147.33
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,12482.0
US FOODS INC,2025,CA-38,978.12
"HOLLANDIA DAIRY, INC",2025,CA-50,257.7
NSOD JOINT VENTURE,2025,CA-03,1243224.0
"OLMAR SUPPLY, INC.",2025,CA-14,0.0
"HC MERCHANDISERS, INC.",2025,CA-35,0.0
US FOODS INC,2025,CA-38,7362.73
"CHICO PRODUCE, INC.",2025,CA-01,704.96
"US FOODS, INC",2025,CA-14,1282.64
"USFI, INC.",2025,CA-44,2282.18
US FOODS INC,2025,CA-38,1847.55
"VAL-PRO, INC.",2025,CA-37,293.69
"USFI, INC.",2025,CA-44,4521.4
"CHICO PRODUCE, INC.",2025,CA-01,455.07
"CHICO PRODUCE, INC.",2025,CA-01,2442.13
"USFI, INC.",2025,CA-44,1599.54
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,2725.15
US FOODS INC,2025,CA-38,19269.62
US FOODS INC,2025,CA-38,41.08
US FOODS INC,2025,CA-38,6421.37
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,823.77
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,6005.62
"USFI, INC.",2025,CA-44,8660.64
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1380.8
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",2025,CA-35,26329.0
"CHICO PRODUCE, INC.",2025,CA-01,3575.7
"VAL-PRO, INC.",2025,CA-37,283.68
"CHICO PRODUCE, INC.",2025,CA-01,504.64
"CHICO PRODUCE, INC.",2025,CA-01,1403.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,12943.76
"US FOODS, INC",2025,CA-14,1651.91
"VAL-PRO, INC.",2025,CA-37,1187.97
US FOODS INC,2025,CA-38,921.86
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,7234.36
"USFI, INC.",2025,CA-44,2086.7
"USFI, INC.",2025,CA-44,5524.13
"VAL-PRO, INC.",2025,CA-37,341.44
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,503.35
GLOBAL SUPPLY LLC,2025,CA-16,0.0
"CHICO PRODUCE, INC.",2025,CA-01,306.0
"VAL-PRO, INC.",2025,CA-37,1388.51
US FOODS INC,2025,CA-38,3132.23
"VAL-PRO, INC.",2025,CA-37,169.02
US FOODS INC,2025,CA-38,16185.01
"USFI, INC.",2025,CA-44,761.15
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2025,CA-46,-13743.0
US FOODS INC,2025,CA-38,530.04
US FOODS INC,2025,CA-38,3840.02
"USFI, INC.",2025,CA-44,2070.05
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,690.4
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,3191.8
US FOODS INC,2025,CA-38,34539.62
"HOLLANDIA DAIRY, INC",2025,CA-50,1207.15
"US FOODS, INC",2025,CA-14,2804.11
US FOODS INC,2025,CA-38,1284.59
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,3411.14
"SECURE COMMUNICATION SYSTEMS, INC.",2025,CA-46,0.0
"VAL-PRO, INC.",2025,CA-37,1408.93
"HOLLANDIA DAIRY, INC",2025,CA-50,130.18
"VAL-PRO, INC.",2025,CA-37,1204.84
US FOODS INC,2025,CA-38,1045.3
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,30219.72
US FOODS INC,2025,CA-38,6672.17
"USFI, INC.",2025,CA-44,12712.27
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,65.06
"VAL-PRO, INC.",2025,CA-37,828.19
HYTECH ASSOCIATES INCORPORATED,2025,CA-26,-6934.0
"USFI, INC.",2025,CA-44,3151.19
US FOODS INC,2025,CA-38,5168.92
US FOODS INC,2025,CA-38,497.98
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,71.24
"USFI, INC.",2025,CA-44,6586.42
"USFI, INC.",2025,CA-44,298.16
US FOODS INC,2025,CA-38,2842.75
MALONEY-ODIN JV,2025,CA-02,29427.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,1200.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,4534.6
PARKER-HANNIFIN CORPORATION,2025,CA-47,0.0
"BECKMAN COULTER, INC.",2025,CA-40,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-17,20580.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,6756.36
US FOODS INC,2025,CA-38,21562.77
"USFI, INC.",2025,CA-44,664.63
US FOODS INC,2025,CA-38,215.83
"USFI, INC.",2025,CA-44,982.86
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,6100.32
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,51.76
US FOODS INC,2025,CA-38,9374.04
US FOODS INC,2025,CA-38,16743.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,19215.9
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,9257.05
US FOODS INC,2025,CA-38,5848.64
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,8897.53
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,3962.55
US FOODS INC,2025,CA-38,13430.13
"USFI, INC.",2025,CA-44,7923.28
US FOODS INC,2025,CA-38,247.38
US FOODS INC,2025,CA-38,6125.02
PARKER-HANNIFIN CORPORATION,2025,CA-47,0.0
US FOODS INC,2025,CA-38,15697.44
US FOODS INC,2025,CA-38,3495.12
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1021.18
"PACIFIC DREDGE AND CONSTRUCTION, LLC",2025,CA-52,-8632.96
PARKER-HANNIFIN CORPORATION,2025,CA-47,5528.1
"VAL-PRO, INC.",2025,CA-37,1423.15
"VAL-PRO, INC.",2025,CA-37,72.27
"USFI, INC.",2025,CA-44,899.7
"VAL-PRO, INC.",2025,CA-37,990.75
"TECOLOTE RESEARCH, INC.",2025,CA-24,-1053.1
"USFI, INC.",2025,CA-44,103.86
"HOLLANDIA DAIRY, INC",2025,CA-50,132.32
SKYSPARES PARTS INC,2025,CA-39,6622.0
W.M. KLORMAN CONSTRUCTION CORP,2025,CA-32,499981.0
"HSQ TECH, INC.",2025,CA-14,35680.0
US FOODS INC,2025,CA-38,130.21
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,200.94
"USFI, INC.",2025,CA-44,1686.86
"USFI, INC.",2025,CA-44,531.55
US FOODS INC,2025,CA-38,7220.44
US FOODS INC,2025,CA-38,645.76
US FOODS INC,2025,CA-38,31426.68
US FOODS INC,2025,CA-38,31074.15
US FOODS INC,2025,CA-38,8733.39
"IMPRES TECHNOLOGY SOLUTIONS, INC",2025,CA-38,0.0
AMERICAN CLASSIC CONSTRUCTION INC.,2025,CA-32,-18337.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,32598.75
US FOODS INC,2025,CA-38,235736.45
US FOODS INC,2025,CA-38,5400.35
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,2281.79
US FOODS INC,2025,CA-38,11665.51
DEVLON ENTERPRISES INC,2025,CA-51,-9387.0
US FOODS INC,2025,CA-38,1730.86
US FOODS INC,2025,CA-38,263.67
"USFI, INC.",2025,CA-44,7656.74
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,9938.72
US FOODS INC,2025,CA-38,421.5
"USFI, INC.",2025,CA-44,15705.35
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1274.48
US FOODS INC,2025,CA-38,1171.87
US FOODS INC,2025,CA-38,11987.98
"USFI, INC.",2025,CA-44,675.36
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,4506.22
US FOODS INC,2025,CA-38,9674.89
US FOODS INC,2025,CA-38,10316.0
"CHICO PRODUCE, INC.",2025,CA-01,3911.73
"US FOODS, INC",2025,CA-14,1191.44
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,378.35
US FOODS INC,2025,CA-38,5486.65
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,6728.15
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1631.14
"SHIMMICK CONSTRUCTION COMPANY, INC.",2025,CA-47,30148.0
US FOODS INC,2025,CA-38,1040.7
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,287.35
JKOZ ENGINEERING INC,2025,CA-41,11259.75
"VAL-PRO, INC.",2025,CA-37,368.08
"USFI, INC.",2025,CA-44,1530.66
US FOODS INC,2025,CA-38,574.95
"VAL-PRO, INC.",2025,CA-37,4759.09
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,329.14
"USFI, INC.",2025,CA-44,1190.34
"VAL-PRO, INC.",2025,CA-37,504.95
"VAL-PRO, INC.",2025,CA-37,2574.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,7504.37
"CHICO PRODUCE, INC.",2025,CA-01,881.2
"CHICO PRODUCE, INC.",2025,CA-01,469.53
"CHICO PRODUCE, INC.",2025,CA-01,1146.92
COAST CITRUS DISTRIBUTORS,2025,CA-14,192.32
"CHICO PRODUCE, INC.",2025,CA-01,1478.7
"CHICO PRODUCE, INC.",2025,CA-01,566.47
"CHICO PRODUCE, INC.",2025,CA-01,205.94
"VAL-PRO, INC.",2025,CA-37,1460.12
"CHICO PRODUCE, INC.",2025,CA-01,538.62
"R.S. HUGHES COMPANY, INC.",2025,CA-17,75.9
"CHICO PRODUCE, INC.",2025,CA-01,2389.1
"CHICO PRODUCE, INC.",2025,CA-01,342.08
"VAL-PRO, INC.",2025,CA-37,2249.25
"CHICO PRODUCE, INC.",2025,CA-01,330.81
"CHICO PRODUCE, INC.",2025,CA-01,578.17
"VAL-PRO, INC.",2025,CA-37,260.6
"VAL-PRO, INC.",2025,CA-37,255.77
"VAL-PRO, INC.",2025,CA-37,3414.7
"CHICO PRODUCE, INC.",2025,CA-01,491.34
"US FOODS, INC",2025,CA-14,3764.89
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,7173.99
"CHICO PRODUCE, INC.",2025,CA-01,4752.6
"CHICO PRODUCE, INC.",2025,CA-01,518.02
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,10258.3
"HOLLANDIA DAIRY, INC",2025,CA-50,995.0
US FOODS INC,2025,CA-38,2962.54
"VAL-PRO, INC.",2025,CA-37,1715.67
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1710.83
"USFI, INC.",2025,CA-44,4208.71
HYDRA-ELECTRIC COMPANY,2025,CA-30,0.0
"USFI, INC.",2025,CA-44,5291.74
"USFI, INC.",2025,CA-44,872.04
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,597.19
"USFI, INC.",2025,CA-44,82.53
"US FOODS, INC",2025,CA-14,2146.7
"CHICO PRODUCE, INC.",2025,CA-01,277.38
"USFI, INC.",2025,CA-44,9279.48
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,23231.05
"US FOODS, INC",2025,CA-14,12599.89
US FOODS INC,2025,CA-38,35903.39
"USFI, INC.",2025,CA-44,1603.11
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,237.11
"TECOLOTE RESEARCH, INC.",2025,CA-24,5430386.78
"VAL-PRO, INC.",2025,CA-37,1359.1
US FOODS INC,2025,CA-38,10544.52
US FOODS INC,2025,CA-38,1220.28
"VAL-PRO, INC.",2025,CA-37,750.3
US FOODS INC,2025,CA-38,672.17
US FOODS INC,2025,CA-38,3722.86
"C J W CONSTRUCTION, INC.",2025,CA-46,314196.0
"MX CONSTRUCTION, INC.",2025,CA-24,22330.93
"USFI, INC.",2025,CA-44,515.79
"CHICO PRODUCE, INC.",2025,CA-01,1756.97
"USFI, INC.",2025,CA-44,25.56
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,123.95
"US FOODS, INC",2025,CA-14,1385.3
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,234.78
"HOLLANDIA DAIRY, INC",2025,CA-50,229.59
"HOLLANDIA DAIRY, INC",2025,CA-50,1400.0
US FOODS INC,2025,CA-38,2298.65
"MERRIMAC PETROLEUM, INC",2025,CA-42,18489.3
"PINNACLE PETROLEUM, INC.",2025,CA-47,16034.38
US FOODS INC,2025,CA-38,19814.09
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,3670.75
"US FOODS, INC",2025,CA-14,2202.4
"USFI, INC.",2025,CA-44,630.8
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,680.83
"VAL-PRO, INC.",2025,CA-37,163.54
"USFI, INC.",2025,CA-44,1476.52
US FOODS INC,2025,CA-38,2271.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1507.76
"MERRIMAC PETROLEUM, INC",2025,CA-42,25291.2
"CHICO PRODUCE, INC.",2025,CA-01,1745.76
"VAL-PRO, INC.",2025,CA-37,617.4
US FOODS INC,2025,CA-38,4214.84
"VAL-PRO, INC.",2025,CA-37,2794.79
US FOODS INC,2025,CA-38,173.77
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,3869.93
PROCUREMENT & GOVERNMENT SALES INC,2025,CA-50,104.88
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,119.4
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,1265.0
COAST CITRUS DISTRIBUTORS,2025,CA-14,563.99
"HOLLANDIA DAIRY, INC",2025,CA-50,934.37
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,4963.43
US FOODS INC,2025,CA-38,271.64
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,8066.27
US FOODS INC,2025,CA-38,807.51
"VAL-PRO, INC.",2025,CA-37,2291.88
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,4962.79
US FOODS INC,2025,CA-38,732.97
"USFI, INC.",2025,CA-44,2707.88
"USFI, INC.",2025,CA-44,3391.8
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,519.21
"HOLLANDIA DAIRY, INC",2025,CA-50,74.96
"USFI, INC.",2025,CA-44,4671.34
"USFI, INC.",2025,CA-44,684.51
US FOODS INC,2025,CA-38,1098.06
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1099.67
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1502.82
US FOODS INC,2025,CA-38,395.58
"CHICO PRODUCE, INC.",2025,CA-01,249.14
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1635.1
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,52.78
US FOODS INC,2025,CA-38,66.18
"USFI, INC.",2025,CA-44,456.66
US FOODS INC,2025,CA-38,7022.76
"HOLLANDIA DAIRY, INC",2025,CA-50,108.81
"CHICO PRODUCE, INC.",2025,CA-01,559.72
"HOLLANDIA DAIRY, INC",2025,CA-50,132.65
US FOODS INC,2025,CA-38,3229.63
US FOODS INC,2025,CA-38,640.68
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,1235.18
US FOODS INC,2025,CA-38,14893.48
"USFI, INC.",2025,CA-44,1936.71
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1594.31
US FOODS INC,2025,CA-38,739.3
"CHICO PRODUCE, INC.",2025,CA-01,1025.9
"VAL-PRO, INC.",2025,CA-37,368.52
US FOODS INC,2025,CA-38,1248.54
"US FOODS, INC",2025,CA-14,3546.27
"VAL-PRO, INC.",2025,CA-37,384.36
"VAL-PRO, INC.",2025,CA-37,1552.38
"USFI, INC.",2025,CA-44,30.58
"USFI, INC.",2025,CA-44,3797.62
"USFI, INC.",2025,CA-44,6652.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1782.71
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,4625.9
US FOODS INC,2025,CA-38,2730.5
US FOODS INC,2025,CA-38,12561.47
"VAL-PRO, INC.",2025,CA-37,450.7
US FOODS INC,2025,CA-38,16208.82
US FOODS INC,2025,CA-38,129993.04
US FOODS INC,2025,CA-38,2594.68
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,3131.94
US FOODS INC,2025,CA-38,10242.63
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,941.34
"USFI, INC.",2025,CA-44,684.62
US FOODS INC,2025,CA-38,6331.52
"CHICO PRODUCE, INC.",2025,CA-01,624.28
"US FOODS, INC",2025,CA-14,12914.04
