recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"IMPRES TECHNOLOGY SOLUTIONS, INC",2015,CA-38,1089.46
STANTEC CONSULTING SERVICES INC.,2015,CA-07,0.0
MCKESSON CORPORATION,2015,CA-07,30541.89
MCKESSON CORPORATION,2015,CA-07,1224.6
BAY AREA ANESTHESIA LLC,2015,CA-02,600388.0
B & H INTERNATIONAL,2015,CA-90,0.0
"ALL BUSINESS MACHINES, INC.",2015,CA-07,10637.58
EZ PRINT SUPPLIES LLC,2015,CA-32,47.7
MCKESSON CORPORATION,2015,CA-07,48522.14
DIVINE IMAGING INC.,2015,CA-32,98.73
GOOD-MEN ROOFING & CONSTRUCTION INC.,2015,CA-90,300802.6
EZ PRINT SUPPLIES LLC,2015,CA-32,376.12
MEDFINITY LLC,2015,CA-45,46000.0
"ABAXIS, INC.",2015,CA-14,2995.75
MCKESSON CORPORATION,2015,CA-07,192.31
NORTHROP GRUMMAN SYSTEMS CORPORATION,2015,CA-50,88582.15
PARKER-HANNIFIN CORPORATION,2015,CA-47,1264.0
MCKESSON CORPORATION,2015,CA-07,513198.98
RAMOS RAMONA V,2015,CA-13,12390.9
ENDOLOGIX LLC,2015,CA-47,5600.0
KAREN JORDAN,2015,CA-07,4485.0
"IRONCOMPANY.COM, LLC",2015,CA-23,3273.0
MCKESSON CORPORATION,2015,CA-07,57644.73
DIVINE IMAGING INC.,2015,CA-32,2218.56
MCKESSON CORPORATION,2015,CA-07,3221.89
MCKESSON CORPORATION,2015,CA-07,500.4
AHNTECH INC,2015,CA-16,0.0
MCKESSON CORPORATION,2015,CA-07,3757.23
"CYAN SYSTEMS, INC.",2015,CA-24,239403.0
MCKESSON CORPORATION,2015,CA-07,372.24
KATEK SOLUTIONS LLC,2015,CA-40,36110.1
MBM BOSS CORP,2015,CA-49,153.25
"CALIX, INC.",2015,CA-02,5995.0
"CORONADO DISTRIBUTION COMPANY, INC.",2015,CA-52,13390.0
MCKESSON CORPORATION,2015,CA-07,1721.7
MCKESSON CORPORATION,2015,CA-07,32992.83
"SHAH, RUPAL",2015,CA-31,12617.5
MCKESSON CORPORATION,2015,CA-07,26784.0
RAYTHEON COMPANY,2015,CA-90,0.0
ADVANCED DIGITAL SOLUTIONS INTERNATIONAL,2015,CA-17,19650.0
"VECTOR PLANNING & SERVICES, INC.",2015,CA-51,15000.0
MCKESSON CORPORATION,2015,CA-07,15351.0
MCKESSON CORPORATION,2015,CA-07,355629.9
INTERNATIONAL TELEVISION CORPORATION,2015,CA-44,3169.67
"BECKMAN COULTER, INC",2015,CA-40,14903.0
DYNAMIC SYSTEMS INC,2015,CA-36,0.0
MCKESSON CORPORATION,2015,CA-07,695.78
MCKESSON CORPORATION,2015,CA-07,94714.96
"GOOGOZ.COM, INC.",2015,CA-90,8250.4
MCKESSON CORPORATION,2015,CA-07,177.6
"TELEDYNE RISI, INC.",2015,CA-09,0.0
RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,2015,CA-90,300000.0
SECUREAUTH CORPORATION,2015,CA-47,32374.52
DIVINE IMAGING INC.,2015,CA-32,334.35
MCKESSON CORPORATION,2015,CA-07,367.08
"NEW TECH SOLUTIONS, INC.",2015,CA-17,311202.0
"IMPRES TECHNOLOGY SOLUTIONS, INC",2015,CA-38,0.0
MCKESSON CORPORATION,2015,CA-07,397634.91
"MODULAR SYSTEMS NETWORK, INC.",2015,CA-90,0.0
"CAREFUSION SOLUTIONS, LLC",2015,CA-50,0.0
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,86136.68
LIFE TECHNOLOGIES CORPORATION,2015,CA-49,0.0
MCKESSON CORPORATION,2015,CA-07,88893.41
MCKESSON CORPORATION,2015,CA-07,376.8
"JAV, INC.",2015,CA-24,4004.07
MCKESSON CORPORATION,2015,CA-07,1080.12
RAYTHEON COMPANY,2015,CA-44,0.0
MCKESSON CORPORATION,2015,CA-07,485.7
MCKESSON CORPORATION,2015,CA-07,65907.2
KARL STORZ ENDOSCOPY-AMERICA INC,2015,CA-36,4082.55
"CP OPCO, LLC",2015,CA-43,29179.45
DIVINE IMAGING INC.,2015,CA-32,679.5
DIVINE IMAGING INC.,2015,CA-32,294.66
MCKESSON CORPORATION,2015,CA-07,4583.54
AQUA TERRA CONSULTANTS,2015,CA-16,215798.0
DIVINE IMAGING INC.,2015,CA-36,3538.53
NORTHROP GRUMMAN SYSTEMS CORPORATION,2015,CA-36,48450.54
"BECKMAN COULTER, INC",2015,CA-40,0.0
BLUE TECH INC.,2015,CA-90,4398.12
SEAN TRUCK AND REEFER RENTAL INC.,2015,CA-23,-506.16
"NEW TECH SOLUTIONS, INC.",2015,CA-17,17028.72
MCKESSON CORPORATION,2015,CA-07,125.76
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,4600.53
MCKESSON CORPORATION,2015,CA-07,14658.5
MCKESSON CORPORATION,2015,CA-07,2926.68
AGE LOGISTICS CORPORATION,2015,CA-31,1721050.0
"IRG PLOTTERS & PRINTERS, INC.",2015,CA-36,12051.72
ADVANCED DIGITAL SOLUTIONS INTERNATIONAL,2015,CA-17,8835.0
DYNATEST NORTH AMERICA INC,2015,CA-24,0.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2015,CA-23,41743.98
DIVINE IMAGING INC.,2015,CA-32,20.8
INTEVAC PHOTONICS INC,2015,CA-17,0.0
"STRYKER SALES, LLC",2015,CA-19,22995.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2015,CA-23,84.0
MCKESSON CORPORATION,2015,CA-07,212619.98
"GALAXY DIE AND ENGINEERING, INC.",2015,CA-27,325.1
"GALAXY DIE AND ENGINEERING, INC.",2015,CA-27,325.1
ARGON OFFICE SUPPLIES,2015,CA-15,5750.76
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,15999.9
AMRON INTERNATIONAL INC,2015,CA-49,0.0
LN CURTIS & SONS,2015,CA-12,24525.0
"ATACOM, INC.",2015,CA-17,16276.6
PARKER-HANNIFIN CORPORATION,2015,CA-47,14800.5
MCKESSON CORPORATION,2015,CA-07,120.14
BLUE TECH INC.,2015,CA-50,22454.15
MCKESSON CORPORATION,2015,CA-07,6201.26
EN POINTE GOV INC,2015,CA-44,0.0
LN CURTIS & SONS,2015,CA-12,9999.83
MCKESSON CORPORATION,2015,CA-07,3427.36
DIVINE IMAGING INC.,2015,CA-32,795.34
DIVINE IMAGING INC.,2015,CA-32,195.12
MCKESSON CORPORATION,2015,CA-07,3774.42
MCKESSON CORPORATION,2015,CA-07,6550.89
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,16576.84
"ALL CAL EQUIPMENT SERVICES, INC",2015,CA-09,4950.0
MCKESSON CORPORATION,2015,CA-07,173144.15
MCKESSON CORPORATION,2015,CA-07,76927.88
"SODERBERG MANUFACTURING COMPANY, INC.",2015,CA-38,9450.0
"ORACLE USA, INC.",2015,CA-15,-3198.44
MCKESSON CORPORATION,2015,CA-07,5878.8
MCKESSON CORPORATION,2015,CA-07,20022.92
DIVINE IMAGING INC.,2015,CA-32,10.9
MCKESSON CORPORATION,2015,CA-07,287915.58
"GEMALTO COGENT, INC.",2015,CA-28,9157.21
IFE GROUP,2015,CA-49,61251.42
COSMED USA INC,2015,CA-10,0.0
J.E.I.,2015,CA-05,0.0
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,49169.13
PACIFIC POWER SOURCE INC,2015,CA-47,0.0
"ENGINEERING AND SOFTWARE SYSTEM SOLUTIONS, INC.",2015,CA-50,204923.0
RAPISCAN SYSTEMS INC,2015,CA-43,0.0
"AF&S PRODUCTS & SERVICES, INC.",2015,CA-90,0.0
MCKESSON CORPORATION,2015,CA-07,76.62
"RGB SYSTEMS, INC",2015,CA-46,4361.6
ADVANCED DIGITAL SOLUTIONS INTERNATIONAL,2015,CA-90,21762.0
"MARVIN ENGINEERING CO, INC",2015,CA-43,0.0
MCKESSON CORPORATION,2015,CA-07,3819.6
DIVINE IMAGING INC.,2015,CA-32,408.8
ARGON OFFICE SUPPLIES,2015,CA-15,7159.8
MCKESSON CORPORATION,2015,CA-07,165.28
LN CURTIS & SONS,2015,CA-12,23527.57
"PROJECT TIME & COST, LLC",2015,CA-42,0.0
MCKESSON CORPORATION,2015,CA-07,399391.82
DIVINE IMAGING INC.,2015,CA-32,428.96
"ENGINEERING AND SOFTWARE SYSTEM SOLUTIONS, INC.",2015,CA-50,577169.34
"GALAXY DIE AND ENGINEERING, INC.",2015,CA-27,195.06
DIVINE IMAGING INC.,2015,CA-32,155.25
"JA-MM ENTERPRISES, INC.",2015,CA-41,5175.0
DYNAMIC SYSTEMS INC,2015,CA-36,0.0
MCKESSON CORPORATION,2015,CA-07,703557.8
"REID PLANNING, INC.",2015,CA-51,0.0
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,51934.59
MCKESSON CORPORATION,2015,CA-07,86532.07
PACIFIC MARITIME GROUP INC,2015,CA-52,0.0
MCKESSON CORPORATION,2015,CA-07,91.8
MACDONALD-BEDFORD LLC,2015,CA-12,108786.28
DELTA SCIENTIFIC CORPORATION,2015,CA-27,-0.82
MCKESSON CORPORATION,2015,CA-07,14979.72
CPD INDUSTRIES,2015,CA-35,19359.34
BLUE TECH INC.,2015,CA-50,27121.5
LINQUEST CORPORATION,2015,CA-37,0.0
MCKESSON CORPORATION,2015,CA-07,958.76
"DYNAMIK, INC.",2015,CA-50,-1774.85
DIVINE IMAGING INC.,2015,CA-32,178.26
DIVINE IMAGING INC.,2015,CA-32,7235.28
"ANCHOR INNOVATION, INC.",2015,CA-51,10000.0
"MARINE GROUP BOAT WORKS, LLC",2015,CA-52,0.0
AARDVARK,2015,CA-31,0.0
"AUCTANE, INC.",2015,CA-36,0.0
GALORATH INCORPORATED,2015,CA-36,568780.8
"TOP STAR LEASING, INC.",2015,CA-32,580.0
"JOB OPTIONS, INCORPORATED",2015,CA-51,0.0
PACIFIC MARITIME INDUSTRIES CORP.,2015,CA-52,12202.41
AARDVARK,2015,CA-31,-17.75
"AECOM TECHNICAL SERVICES, INC.",2015,CA-34,0.0
GILBANE FEDERAL,2015,CA-10,2615213.0
MCKESSON CORPORATION,2015,CA-07,1937.88
MCKESSON CORPORATION,2015,CA-07,32043.56
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",2015,CA-50,-874.75
DOWER CORPORATION,2015,CA-45,-15224.0
"DCX-CHOL ENTERPRISES, INC",2015,CA-43,6615.0
"KAISERAIR, INC.",2015,CA-12,1408.06
MACDONALD-BEDFORD LLC,2015,CA-12,89168.32
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",2015,CA-52,38185.0
"R.M. WAITE CO., LLC",2015,CA-12,3537.5
VALIANT GLOBAL DEFENSE SERVICES INC,2015,CA-50,-17731.96
"CONTAINMENT CONSULTANTS, INC.",2015,CA-18,126800.0
AARDVARK,2015,CA-31,10072.64
JP GENERAL INC,2015,CA-19,10869.76
"ANDERSON BURTON CONSTRUCTION, INC.",2015,CA-24,-389.62
STAAR SURGICAL CO,2015,CA-31,150000.0
"JOSEPH CHOW & ASSOCIATES, INC",2015,CA-11,5000.0
"ZERO WASTE SOLUTIONS, INC",2015,CA-17,4908.2
"TETRA TECH, INC.",2015,CA-28,0.0
REMOTE SATELLITE SYSTEMS INTERNATIONAL INC,2015,CA-04,16489.03
MACDONALD-BEDFORD LLC,2015,CA-12,104009.0
"5X TECHNOLOGY, LLC",2015,CA-51,356684.12
"IRONCOMPANY.COM, LLC",2015,CA-33,8277.5
LN CURTIS & SONS,2015,CA-12,11767.57
ABBOTT LABORATORIES INC.,2015,CA-17,-100000.0
VALIANT GLOBAL DEFENSE SERVICES INC,2015,CA-50,150000.0
"ECC INTERNATIONAL, LLC",2015,CA-15,120354.96
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,22872.25
"RC FLUID ENGINEERING, INC",2015,CA-90,23390.0
"ENVIRONMENTAL COMPLIANCE PRODUCTS, INC.",2015,CA-47,-67960.0
"FERBAK, INC.",2015,CA-32,13300.0
"ENVIREMEDIAL SERVICES, INC.",2015,CA-49,117866.98
"AIRBORNE TECHNOLOGIES, INC.",2015,CA-26,1505.66
"KARAGOZIAN & CASE, INC.",2015,CA-30,2501.0
"WESTERN FILTER, A DIVISION OF DONALDSON COMPANY, INC.",2015,CA-27,80340.0
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,2015,CA-33,9446.56
"MERRIMAC PETROLEUM, INC",2015,CA-44,11868.0
"HDR ENGINEERING, INC.",2015,CA-10,-64727.14
DYNAMIC SYSTEMS INC,2015,CA-36,507836.41
"FISICA APPLIED TECHNOLOGIES, INC.",2015,CA-12,246821.0
"ADEPT PROCESS SERVICES, INC.",2015,CA-52,0.0
"TELEMAN SYSTEMS, INC.",2015,CA-16,11280.0
SSG - ECM JV,2015,CA-06,224926.28
TEEHEE-STRAUB A JOINT VENTURE,2015,CA-49,0.0
"TECHNICAL COMMUNITIES, INC.",2015,CA-15,0.0
"TAPESTRY SOLUTIONS, INC.",2015,CA-51,604669.0
"VAUGHN MANAGEMENT & SERVICES, INC",2015,CA-26,809.3
GKN AEROSPACE TRANSPARENCY SYSTEMS INC.,2015,CA-45,60318.0
MCP COMPUTER PRODUCTS INC,2015,CA-50,165142.25
RAL INVESTMENT CORPORATION,2015,CA-90,38536.46
TESTEQUITY LLC,2015,CA-26,368116.16
"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",2015,CA-90,3119.84
"TACTICAL ENGINEERING & ANALYSIS, INC.",2015,CA-51,343476.43
BLUE TECH INC.,2015,CA-90,31506.64
ROMERO GENERAL CONSTRUCTION CORP.,2015,CA-48,0.0
"L3 TECHNOLOGIES, INC.",2015,CA-90,0.0
RAL INVESTMENT CORPORATION,2015,CA-90,0.0
"AECOM TECHNICAL SERVICES, INC.",2015,CA-34,6416851.0
"MICROWAVE POWER PRODUCTS, INC.",2015,CA-16,0.0
MICROSEMI FREQUENCY AND TIME CORP,2015,CA-17,9329.27
"BROADBAND DISCOVERY SYSTEMS, INC.",2015,CA-19,0.0
"CATHYJON ENTERPRISES, INC.",2015,CA-47,109392.0
CHEVRON USA INC.,2015,CA-10,-171040.35
MCKESSON CORPORATION,2015,CA-07,63953.68
VIASAT INC,2015,CA-49,-3600.0
WILWOOD ENGINEERING,2015,CA-26,121761.4
COSMED USA INC,2015,CA-10,9732.5
IXI TECHNOLOGY INC,2015,CA-40,285500.0
PTI TECHNOLOGIES INC.,2015,CA-26,12156.48
FRAZIER AVIATION INC,2015,CA-29,29868.0
"GRAFFAMS INDUSTRIAL SUPPLIES, INC.",2015,CA-24,1600.0
"EON INSTRUMENTATION, INC.",2015,CA-29,53050.0
GENERAL ATOMICS,2015,CA-90,-32302.01
"ALLRIGHT CONSTRUCTION, INC.",2015,CA-05,0.0
COMPENDIUM INTERNATIONAL INC,2015,CA-45,209148.04
MARTIN BROTHERS CONSTRUCTION,2015,CA-50,-30585.86
PACIFIC ELECTRONIC ENTERPRISES INC,2015,CA-47,0.0
COMMAND PERFORMANCE CONSTRUCTORS INC,2015,CA-49,-71457.07
BCI COCA-COLA BOTTLING COMPANY OF LOS ANGELES,2015,CA-10,249.6
"ANNA LISA LUNA CONSTRUCTION, INC.",2015,CA-24,49000.0
"LEARN TO SAIL SAN DIEGO, INC",2015,CA-50,20000.0
"M & V FABRICATION, INC.",2015,CA-42,263.14
MEGGITT NORTH HOLLYWOOD INC,2015,CA-29,17280.0
SIGNATURE FLIGHT SUPPORT CORPORATION,2015,CA-41,852.49
"THE SOURCE GROUP, INC.",2015,CA-10,0.0
INSULATION SOURCES INC,2015,CA-16,176.0
H. CO. COMPUTER PRODUCTS,2015,CA-47,4052.62
IMPERIAL FLYING SERVICE INC,2015,CA-25,5158.85
"ETHICAL PERSONNEL SERVICES, INC.",2015,CA-48,274500.0
"WORLDWIDE CORPORATE HOUSING, L.P.",2015,CA-36,107019.0
"T. B. PENICK & SONS, INC.",2015,CA-90,0.0
CHEVRON U.S.A. INC,2015,CA-08,-51.44
"SYZYGY TECHNOLOGIES, INC.",2015,CA-50,200000.0
"VIRTUAL CEO, INC.",2015,CA-49,9173.3
THE BOEING COMPANY,2015,CA-47,0.0
VIASAT INC,2015,CA-49,129000.0
GALORATH INCORPORATED,2015,CA-36,96121.0
"PALOMAR PRODUCTS, INC.",2015,CA-40,13940.0
"PANELIGHT COMPONENTS GROUP, LLC",2015,CA-46,5922.0
"TACTICAL ENGINEERING & ANALYSIS, INC.",2015,CA-51,300000.0
GEN-PROBE INCORPORATED,2015,CA-51,260.0
RAYTHEON COMPANY,2015,CA-24,-64842.46
"SPINAL ELEMENTS, INC.",2015,CA-49,60089.0
ACTION EMBROIDERY CORP,2015,CA-35,46530.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2015,CA-90,-117794.05
BLUE TECH INC.,2015,CA-50,253098.39
OLGA H BARRIOS,2015,CA-90,205.32
LANCAIR CORP.,2015,CA-52,84343.51
INDUSTRIAL SAFETY SHOE COMPANY,2015,CA-46,0.0
ANTELOPE VALLEY EAST KERN WATER AGENCY,2015,CA-27,494640.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2015,CA-17,500.0
"CUSTOM CONTROL SENSORS, LLC",2015,CA-32,6755.0
"SYNTECH, INC.",2015,CA-52,-160.74
BLUE TECH INC.,2015,CA-90,0.0
BLUE TECH INC.,2015,CA-50,60092.6
"SYSTEMS EXCHANGE, INC.",2015,CA-19,155479.35
WESCO AIRCRAFT HARDWARE CORP.,2015,CA-27,20734.5
"WATERFRONT EXCHANGE, LLC",2015,CA-52,7262.31
BLUE TECH INC.,2015,CA-90,0.0
INDUS TECHNOLOGY INC,2015,CA-90,0.0
INTERNATIONAL TELEVISION CORPORATION,2015,CA-44,1631.25
"SCHWAB ENGINEERING, INC.",2015,CA-28,0.0
ARROW MICRO CORP,2015,CA-38,139265.7
LARCO DEVELOPMENT INC,2015,CA-41,209160.0
"TRONSON MANUFACTURING, INC",2015,CA-17,5192.0
"TECOLOTE RESEARCH, INC.",2015,CA-24,2000.0
CHEVRON USA INC.,2015,CA-10,791473.2
LANCAIR CORP.,2015,CA-52,3803.07
"L3 TECHNOLOGIES, INC.",2015,CA-29,-10477.0
"SODERBERG MANUFACTURING COMPANY, INC.",2015,CA-38,8844.0
TECHNOLOGY SERVICE CORP,2015,CA-90,169383.0
"RQ CONSTRUCTION, LLC",2015,CA-49,73725.0
"SYNTECH, INC.",2015,CA-52,219.99
NORTHROP GRUMMAN SYSTEMS CORPORATION,2015,CA-50,0.0
"EPSILON SYSTEMS SOLUTIONS MISSION SOLUTIONS GROUP, INC",2015,CA-51,73772.0
"PRIVATE LABEL ENTERPRISES, INC.",2015,CA-29,16.5
"MANEY AIRCRAFT, INC.",2015,CA-35,-10900.0
APEX CONTRACTING & CONSULTING INC,2015,CA-48,0.0
EXBON DEVELOPMENT INC,2015,CA-45,27958.96
MARATHON CONSTRUCTION CORPORATION,2015,CA-48,43825.92
"COASTAL MARINE SERVICES, INC.",2015,CA-52,39815.35
OLGA H BARRIOS,2015,CA-51,679.2
PROBE MASTER INC,2015,CA-48,1329.3
HYDRAFLOW,2015,CA-46,10817.45
PARKER-HANNIFIN CORP,2015,CA-44,31765.5
"EARTHGRAINS BAKING COMPANIES, INC.",2015,CA-12,156.49
"SYZYGY TECHNOLOGIES, INC.",2015,CA-50,2501.0
PARKER-HANNIFIN CORPORATION,2015,CA-47,3859.32
LIFE TECHNOLOGIES CORPORATION,2015,CA-49,67636.8
"CUBIC DEFENSE APPLICATIONS, INC.",2015,CA-51,-6855.9
"USFI, INC.",2015,CA-43,11099.79
VIASAT INC,2015,CA-49,18950.0
US FOODS INC,2015,CA-38,100.8
"KEVCON, INC",2015,CA-50,41037.0
"MTM CONSTRUCTION, INC.",2015,CA-31,241730.0
CHEVRON U.S.A. INC,2015,CA-08,-1221.36
BOTACH INC.,2015,CA-37,0.0
"ZERO WASTE SOLUTIONS, INC",2015,CA-17,9427427.88
"DAGGETT AVIATION, INC",2015,CA-23,776.33
"ESTRADA, TINO A",2015,CA-24,4900.0
GRISWOLD INDUSTRIES,2015,CA-47,398.04
"TECOLOTE RESEARCH, INC.",2015,CA-24,50000.0
"DE NIZ, CARLOS",2015,CA-43,1483.5
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",2015,CA-48,0.0
LOCKHEED MARTIN CORPORATION,2015,CA-27,0.0
RAYTHEON COMPANY,2015,CA-36,38000.0
"CUBIC GLOBAL DEFENCE, INC",2015,CA-50,4440129.0
RESOLUTION CONSULTANTS - AN AECOM-ENSAFE JOINT VENTURE,2015,CA-34,0.0
"ABAXIS, INC.",2015,CA-14,16.34
"AVIBANK MFG., INC.",2015,CA-29,35910.0
GKN AEROSPACE TRANSPARENCY SYSTEMS INC.,2015,CA-45,72324.0
G. C. MICRO CORPORATION,2015,CA-02,36609.31
MISSION SUPPORT SERVICES LLC,2015,CA-24,-243000.0
"TACTICAL AIR OPERATIONS, INC.",2015,CA-50,7704.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2015,CA-36,150000.0
"MENCO PACIFIC, INC.",2015,CA-90,0.0
LANCAIR CORP.,2015,CA-52,5295.86
ADVANTAGE SCI LLC,2015,CA-36,-0.4
"MERCURY AIR CENTER-BAKERSFIELD, INC.",2015,CA-20,911.66
SKYSPARES PARTS INC,2015,CA-39,12587.85
"ALLFAST FASTENING SYSTEMS, LLC",2015,CA-31,3050.0
"BOTTLING GROUP, LLC",2015,CA-51,545.0
INSULATION SOURCES INC,2015,CA-16,439.11
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2015,CA-09,106.65
WARNER BROS. INTERNATIONAL TELEVISION DISTRIBUTION INC.,2015,CA-30,0.0
"MICROWAVE POWER PRODUCTS, INC.",2015,CA-04,417162.0
INSTALLATION ENGINEERING SOLUTIONS,2015,CA-50,0.0
RAYTHEON COMPANY,2015,CA-36,0.0
"JET INVESTMENT, INC.",2015,CA-08,-2844.0
"HAL HAYS CONSTRUCTION, INC.",2015,CA-39,699699.0
GLOBAL RESEARCH AND TECHNOLOGY CORPORATION,2015,CA-26,0.0
"NOBEL BIOCARE USA, LLC",2015,CA-40,0.0
"USFI, INC.",2015,CA-43,2465.79
"TECOLOTE RESEARCH, INC.",2015,CA-24,1300.0
"THE PEGGS COMPANY, INC.",2015,CA-39,618.0
"FLAME ENTERPRISES, INC.",2015,CA-32,2008.7
"BOTTLING GROUP, LLC",2015,CA-51,290.58
UPPER CRUST DISTRIBUTION,2015,CA-46,305.46
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2015,CA-09,72.26
"S & S BAKERY, INC.",2015,CA-52,768.64
ACTION EMBROIDERY CORP,2015,CA-35,8600.0
"ETHICAL PERSONNEL SERVICES, INC.",2015,CA-48,60620.2
"USFI, INC.",2015,CA-43,162.57
"S & S BAKERY, INC.",2015,CA-52,109.89
COUNTY OF INYO,2015,CA-03,1283.16
INSTALLATION ENGINEERING SOLUTIONS,2015,CA-50,-5000.0
"S & S BAKERY, INC.",2015,CA-52,110.1
KOMADA LLC,2015,CA-50,73819.9
RAYTHEON COMPANY,2015,CA-36,11801.0
CISCO SYSTEMS INC,2015,CA-17,359868.32
"TETRA TECH EC, INC.",2015,CA-90,0.0
"AEROVIRONMENT, INC.",2015,CA-31,0.0
US FOODS INC,2015,CA-38,1436.71
"ETHICAL PERSONNEL SERVICES, INC.",2015,CA-48,40000.0
"CUBIC DEFENSE APPLICATIONS, INC.",2015,CA-51,0.0
COAST CITRUS DISTRIBUTORS,2015,CA-15,717.26
"FIRE FORCE TACTICAL GEAR, INC.",2015,CA-31,9134.95
"AERO TURBINE, INC",2015,CA-09,1264.56
"AERO TURBINE, INC",2015,CA-09,0.0
G2RJ INCORPORATED,2015,CA-51,12843.0
"DOUBLE BARREL ENVIRONMENTAL SERVICES, INC",2015,CA-39,640.0
PARKER-HANNIFIN CORPORATION,2015,CA-47,750.03
"THERMAL STRUCTURES, INC",2015,CA-90,11225.2
"MASTER RESEARCH & MANUFACTURING, INC.",2015,CA-38,0.0
"ALTA-DENA CERTIFIED DAIRY, LLC",2015,CA-31,240.82
SAALEX CORP,2015,CA-20,-2096.46
HYDRAFLOW,2015,CA-46,3273.2
US FOODS INC,2015,CA-38,328.07
US FOODS INC,2015,CA-38,4186.87
EATON CORPORATION,2015,CA-47,2606.45
"ILLUMINA, INC.",2015,CA-50,473964.67
"ALLFAST FASTENING SYSTEMS, LLC",2015,CA-31,1549.12
"HOLLANDIA DAIRY, INC",2015,CA-50,144.96
"HYDRAULICS INTERNATIONAL, INC.",2015,CA-32,1014983.78
FED CON / SOUTH BAY JOINT VENTURE,2015,CA-26,135072.9
WESCO AIRCRAFT HARDWARE CORP.,2015,CA-27,1429.4
COMMAND PERFORMANCE CONSTRUCTORS INC,2015,CA-42,576025.75
PARKER-HANNIFIN CORPORATION,2015,CA-47,10933.0
DESERT DESIGN & CONSTRUCTION CORP,2015,CA-23,0.0
IMPERIAL FLYING SERVICE INC,2015,CA-25,1353.88
"HOLLANDIA DAIRY, INC",2015,CA-50,196.72
"MICROWAVE POWER PRODUCTS, INC.",2015,CA-90,-18660.0
RIVERSIDE HOME MEDICAL SUPPLY INC,2015,CA-39,53.0
BLACK GOLD INDUSTRIES,2015,CA-26,550.0
"VALKYRIE ENTERPRISES, LLC",2015,CA-19,-3928.16
"DE NIZ, CARLOS",2015,CA-43,6910.68
MCKESSON CORPORATION,2015,CA-07,82.72
"BOTTLING GROUP, LLC",2015,CA-51,978.2
US FOODS INC,2015,CA-38,30060.27
COAST CITRUS DISTRIBUTORS,2015,CA-15,326.04
MERCURY AIR CENTER-LOS ANGELES INC,2015,CA-36,13772.08
NAVIGATIONAL SERVICES,2015,CA-52,6252.75
PTI TECHNOLOGIES INC.,2015,CA-26,128275.6
"WILLKOM, INC.",2015,CA-51,0.0
DIVINE IMAGING INC.,2015,CA-32,20242.5
MULTIMEDIA ENVIRONMENTAL COMPLIANCE GROUP,2015,CA-52,0.0
"RESOURCE MANAGEMENT ASSOCIATES, INC.",2015,CA-08,-163183.72
"S & S BAKERY, INC.",2015,CA-52,2143.6
COAST CITRUS DISTRIBUTORS,2015,CA-90,2993.22
CHEVRON USA INC.,2015,CA-10,-171050.21
"US FOODS, INC",2015,CA-14,2054.53
"KCM ELECTRIC, INC.",2015,CA-27,3494.4
COAST CITRUS DISTRIBUTORS,2015,CA-37,138.1
"RQ CONSTRUCTION, LLC",2015,CA-49,81686.0
"RANTEC MICROWAVE SYSTEMS, INC.",2015,CA-26,-94539.0
"NOVARTIS VACCINES AND DIAGNOSTICS, INC.",2015,CA-12,703.5
"IRIS INTERNATIONAL, INC.",2015,CA-32,140000.0
PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA LLC),2015,CA-18,-500.0
"USFI, INC.",2015,CA-43,1326.6
INNOVASYSTEMS INTERNATIONAL LLC,2015,CA-51,124985.85
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2015,CA-46,0.0
CHADUXTT JV,2015,CA-50,147700.0
SOLVENTUM ORTHODONTICS CORPORATION,2015,CA-31,123.2
"ADVANTEDGE TECHNOLOGY, INC.",2015,CA-26,500.0
"BAY CITY MARINE, INC",2015,CA-52,110332.0
"IHI ENVIRONMENTAL, INC.",2015,CA-12,57071.73
"MARINE & RESTAURANT FABRICATORS, INC.",2015,CA-52,18210.0
"SYNTECH, INC.",2015,CA-52,14060.2
"JACOBSEN PILOT SERVICE, INC.",2015,CA-42,0.0
TRIECO TETRA TECH JV,2015,CA-12,27082.0
