recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
MCKESSON CORPORATION,2022,CA-07,166994.76
MCKESSON CORPORATION,2022,CA-07,62640.57
MCKESSON CORPORATION,2022,CA-07,340.34
MCKESSON CORPORATION,2022,CA-07,5410.36
DIVINE IMAGING INC.,2022,CA-36,227.76
"IMPRES TECHNOLOGY SOLUTIONS, INC",2022,CA-38,-39138.97
PARKER-HANNIFIN CORPORATION,2022,CA-47,287545.5
FRAZIER AVIATION INC,2022,CA-29,37000.0
"PHASE FOUR, INC.",2022,CA-36,0.0
"CHICO PRODUCE, INC.",2022,CA-01,738.24
STELLANT SYSTEMS INC,2022,CA-36,0.0
MARLIN MACHINE PRODUCTS,2022,CA-39,124804.8
INTELLISENSE SYSTEMS INC,2022,CA-43,249998.0
"ATA ENGINEERING, INC.",2022,CA-51,0.0
AMD INTERNATIONAL TECHNOLOGIES LLC,2022,CA-35,0.0
SURVEYMONKEY INC.,2022,CA-15,0.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,1214.3
"SEAFLOOR SYSTEMS, INC.",2022,CA-05,185902.66
DYNALECTRIC CO,2022,CA-51,0.0
"CHICO PRODUCE, INC.",2022,CA-01,1404.36
INFINITY PRECISION INC,2022,CA-26,0.0
LOCKHEED MARTIN CORP,2022,CA-17,-1034.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2022,CA-17,125406.0
MARLIN MACHINE PRODUCTS,2022,CA-39,58695.0
"NEW TECH SOLUTIONS, INC.",2022,CA-17,703373.0
BLUE PETER LLC,2022,CA-48,0.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,246.48
COAST CITRUS DISTRIBUTORS,2022,CA-52,2676.77
SRI INTERNATIONAL,2022,CA-16,0.0
"HYDRAULICS INTERNATIONAL, INC.",2022,CA-32,225.06
NEW ERA CONTRACT SALES INC,2022,CA-05,347.0
PROTEINSIMPLE,2022,CA-17,0.0
STUART KARON,2022,CA-11,146020.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,269.98
COAST CITRUS DISTRIBUTORS,2022,CA-52,544.9
COAST CITRUS DISTRIBUTORS,2022,CA-52,783.88
THE BOEING COMPANY,2022,CA-47,6920941.0
STETSON ENGINEERS INC,2022,CA-02,27875.0
CASON ENGINEERING INC,2022,CA-05,14057.0
HOWMET GLOBAL FASTENING SYSTEMS INC,2022,CA-26,8332.8
"CHICO PRODUCE, INC.",2022,CA-01,206.69
MERCURY MISSION SYSTEMS LLC,2022,CA-43,700000.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,9100.65
MCKESSON CORPORATION,2022,CA-07,967573.71
MCKESSON CORPORATION,2022,CA-07,10661.55
MCKESSON CORPORATION,2022,CA-07,493.7
MCKESSON CORPORATION,2022,CA-07,444.3
MCKESSON CORPORATION,2022,CA-07,830524.38
MCKESSON CORPORATION,2022,CA-07,240598.06
MCKESSON CORPORATION,2022,CA-07,26531.26
MCKESSON CORPORATION,2022,CA-07,886872.89
MCKESSON CORPORATION,2022,CA-07,39.9
MCKESSON CORPORATION,2022,CA-07,481344.49
MCKESSON CORPORATION,2022,CA-07,15049.16
MCKESSON CORPORATION,2022,CA-07,2469.28
NORTHROP GRUMMAN SYSTEMS CORPORATION,2022,CA-17,171684.0
THE BOEING COMPANY,2022,CA-47,4231759.0
ARTISTRY LLC,2022,CA-17,7676.4
COAST CITRUS DISTRIBUTORS,2022,CA-52,70.28
COAST CITRUS DISTRIBUTORS,2022,CA-52,162.69
"TELEDYNE DEFENSE ELECTRONICS, LLC",2022,CA-17,542500.0
"HERMAN CONSTRUCTION GROUP, INC.",2022,CA-50,3880.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,643.12
MCKESSON CORPORATION,2022,CA-07,189.06
MCKESSON CORPORATION,2022,CA-07,17.6
MCKESSON CORPORATION,2022,CA-07,6114.44
MCKESSON CORPORATION,2022,CA-07,1082.4
MCKESSON CORPORATION,2022,CA-07,37409.13
MCKESSON CORPORATION,2022,CA-07,8107.26
MCKESSON CORPORATION,2022,CA-07,871192.63
MCKESSON CORPORATION,2022,CA-07,17060.64
MCKESSON CORPORATION,2022,CA-07,25931.68
MCKESSON CORPORATION,2022,CA-07,15820.29
MCKESSON CORPORATION,2022,CA-07,230.58
MCKESSON CORPORATION,2022,CA-07,26234.64
MCKESSON CORPORATION,2022,CA-07,8927.56
MCKESSON CORPORATION,2022,CA-07,3821.73
MCKESSON CORPORATION,2022,CA-07,539.43
MCKESSON CORPORATION,2022,CA-07,10830.84
MCKESSON CORPORATION,2022,CA-07,28.18
MCKESSON CORPORATION,2022,CA-07,10657.76
MCKESSON CORPORATION,2022,CA-07,917.45
MCKESSON CORPORATION,2022,CA-07,177537.05
INTERNATIONAL TELEVISION CORPORATION,2022,CA-44,17553.5
3D SYSTEMS INC,2022,CA-50,-22257.0
FORGEN LLC,2022,CA-03,1145000.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,529.4
MCKESSON CORPORATION,2022,CA-07,34611.17
MCKESSON CORPORATION,2022,CA-07,9851.93
MCKESSON CORPORATION,2022,CA-07,183107.65
MCKESSON CORPORATION,2022,CA-07,16620.88
MCKESSON CORPORATION,2022,CA-07,72304.69
MCKESSON CORPORATION,2022,CA-07,2176.95
MCKESSON CORPORATION,2022,CA-07,1804.35
MCKESSON CORPORATION,2022,CA-07,2638.26
MCKESSON CORPORATION,2022,CA-07,251.88
MCKESSON CORPORATION,2022,CA-07,582.69
MCKESSON CORPORATION,2022,CA-07,33317.25
MCKESSON CORPORATION,2022,CA-07,35.72
MCKESSON CORPORATION,2022,CA-07,484.46
CAMBRO MANUFACTURING COMPANY,2022,CA-47,-25.74
"HYDRAULICS INTERNATIONAL, INC.",2022,CA-32,11161.84
ALLIANT TECHSYSTEMS OPERATIONS LLC,2022,CA-32,409073.81
GATE INDUSTRIES,2022,CA-44,0.0
COSMED USA INC,2022,CA-10,0.0
DIVINE IMAGING INC.,2022,CA-36,4137.59
NEW ERA CONTRACT SALES INC,2022,CA-05,2888.8
"ONTIC ENGINEERING & MANUFACTURING, INC",2022,CA-32,-21667.84
COAST CITRUS DISTRIBUTORS,2022,CA-52,312.21
MDF TECHNOLOGIES INC,2022,CA-49,1045.0
"CHICO PRODUCE, INC.",2022,CA-01,616.41
"L3HARRIS TECHNOLOGIES, INC",2022,CA-29,360000.0
"INFORMATION MANAGEMENT RESOURCES, INC.",2022,CA-40,0.0
EDDY PUMP CORPORATION,2022,CA-48,158612.16
GRISWOLD INDUSTRIES,2022,CA-47,-57150.0
"STRYKER SALES, LLC",2022,CA-19,0.0
PARSONS GOVERNMENT SERVICES INC.,2022,CA-28,4697627.0
TECHNOLOGY UNLIMITED GROUP,2022,CA-50,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2022,CA-32,0.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,412.32
"CHICO PRODUCE, INC.",2022,CA-01,480.87
COAST CITRUS DISTRIBUTORS,2022,CA-52,947.33
"HYDRAULICS INTERNATIONAL, INC.",2022,CA-32,0.0
"CHICO PRODUCE, INC.",2022,CA-01,9135.96
"CHICO PRODUCE, INC.",2022,CA-01,209.82
"CHICO PRODUCE, INC.",2022,CA-01,761.08
"NUVASIVE, INC",2022,CA-50,2800.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,131.55
COAST CITRUS DISTRIBUTORS,2022,CA-52,33164.5
NATIONAL STEEL AND SHIPBUILDING COMPANY,2022,CA-52,0.0
BLUE TECH INC.,2022,CA-50,128850.93
DIVINE IMAGING INC.,2022,CA-36,193.7
"SOUTHCOAST WELDING & MANUFACTURING, LLC.",2022,CA-52,0.0
MCKESSON CORPORATION,2022,CA-07,133.29
MCKESSON CORPORATION,2022,CA-07,2256.24
MCKESSON CORPORATION,2022,CA-07,85349.92
MCKESSON CORPORATION,2022,CA-07,675529.45
MCKESSON CORPORATION,2022,CA-07,566052.31
"GEOANALYTICAL LABORATORIES, INC.",2022,CA-13,65950.2
COAST CITRUS DISTRIBUTORS,2022,CA-52,1167.02
COAST CITRUS DISTRIBUTORS,2022,CA-52,381.72
COAST CITRUS DISTRIBUTORS,2022,CA-52,593.95
"CHICO PRODUCE, INC.",2022,CA-01,241.28
COAST CITRUS DISTRIBUTORS,2022,CA-52,1015.5
"NEW TECH SOLUTIONS, INC.",2022,CA-17,85638.7
INDUS TECHNOLOGY INC,2022,CA-50,0.0
MCKESSON CORPORATION,2022,CA-07,2614.85
MCKESSON CORPORATION,2022,CA-07,2289.54
MCKESSON CORPORATION,2022,CA-07,669.54
MCKESSON CORPORATION,2022,CA-07,2898.24
MCKESSON CORPORATION,2022,CA-07,5253.64
MCKESSON CORPORATION,2022,CA-07,246.45
MCKESSON CORPORATION,2022,CA-07,10507.28
MCKESSON CORPORATION,2022,CA-07,182962.39
MCKESSON CORPORATION,2022,CA-07,63784.07
MCKESSON CORPORATION,2022,CA-07,50712.96
MCKESSON CORPORATION,2022,CA-07,601.59
MCKESSON CORPORATION,2022,CA-07,5161.98
MCKESSON CORPORATION,2022,CA-07,29341.26
MCKESSON CORPORATION,2022,CA-07,4960.8
MCKESSON CORPORATION,2022,CA-07,43323.36
MCKESSON CORPORATION,2022,CA-07,15215.03
MCKESSON CORPORATION,2022,CA-07,3248.55
MCKESSON CORPORATION,2022,CA-07,126.79
MCKESSON CORPORATION,2022,CA-07,10991.45
MCKESSON CORPORATION,2022,CA-07,724388.55
MCKESSON CORPORATION,2022,CA-07,25192.53
"KIM GARDNER, INC.",2022,CA-42,90620.88
NORTHROP GRUMMAN SYSTEMS CORPORATION,2022,CA-17,0.0
"CHICO PRODUCE, INC.",2022,CA-01,815.7
COAST CITRUS DISTRIBUTORS,2022,CA-52,705.23
"MANEY AIRCRAFT, INC.",2022,CA-35,0.0
COMPONENT SOURCING GROUP,2022,CA-47,492.64
COAST CITRUS DISTRIBUTORS,2022,CA-52,447.86
"CHICO PRODUCE, INC.",2022,CA-01,2274.18
MCKESSON CORPORATION,2022,CA-07,3608.46
MCKESSON CORPORATION,2022,CA-07,73065.09
MCKESSON CORPORATION,2022,CA-07,65359.98
MCKESSON CORPORATION,2022,CA-07,16161.6
MCKESSON CORPORATION,2022,CA-07,11680.77
MCKESSON CORPORATION,2022,CA-07,147.79
MCKESSON CORPORATION,2022,CA-07,557.68
MCKESSON CORPORATION,2022,CA-07,200416.98
MCKESSON CORPORATION,2022,CA-07,10927.15
MCKESSON CORPORATION,2022,CA-07,40264.46
MCKESSON CORPORATION,2022,CA-07,571.42
MCKESSON CORPORATION,2022,CA-07,485.58
MCKESSON CORPORATION,2022,CA-07,5849.1
MCKESSON CORPORATION,2022,CA-07,26736.5
MCKESSON CORPORATION,2022,CA-07,10350.6
MCKESSON CORPORATION,2022,CA-07,149.35
MCKESSON CORPORATION,2022,CA-07,25168.4
"DMC INDUSTRIES, LLC",2022,CA-43,492.41
"NETKOMP, INC.",2022,CA-41,391.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,69.28
"BECKMAN COULTER, INC.",2022,CA-40,16070.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2022,CA-52,764297.0
"DMC INDUSTRIES, LLC",2022,CA-43,97.0
ADEPT FASTENERS INC,2022,CA-27,3856.0
CTN MACHINING LLC,2022,CA-16,195.0
WESTERN AIRPARTS CORPORATION,2022,CA-27,2360.0
"AIR SHUNT INSTRUMENTS, INC.",2022,CA-32,0.0
"ORDNANCE UNLIMITED, INC.",2022,CA-32,850.0
MERCURY MISSION SYSTEMS LLC,2022,CA-43,-51982.92
"INTEPRO SYSTEMS AMERICA, LP",2022,CA-40,3250.5
COAST CITRUS DISTRIBUTORS,2022,CA-52,1260.59
RAYTHEON COMPANY,2022,CA-51,0.0
INTERNATIONAL TELEVISION CORPORATION,2022,CA-44,476.5
"STANDARD AERO PARTS, INC",2022,CA-26,-242.0
"SODERBERG MANUFACTURING COMPANY, INC.",2022,CA-38,192.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,698.37
COAST CITRUS DISTRIBUTORS,2022,CA-52,182.16
"CONTINENTAL MARITIME OF SAN DIEGO, LLC",2022,CA-52,-44417.78
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2022,CA-46,-6934.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,780.71
COAST CITRUS DISTRIBUTORS,2022,CA-52,682.36
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2022,CA-46,0.0
FITZHUGH CLIFTON,2022,CA-51,24560.0
"CHICO PRODUCE, INC.",2022,CA-01,473.19
COAST CITRUS DISTRIBUTORS,2022,CA-52,379.79
"CHICO PRODUCE, INC.",2022,CA-01,663.85
LIBERTY TEST EQUIPMENT INC,2022,CA-03,23900.0
"CANON MEDICAL SYSTEMS USA, INC",2022,CA-40,12610.08
COAST CITRUS DISTRIBUTORS,2022,CA-52,617.81
"TECOLOTE RESEARCH, INC.",2022,CA-24,39142.41
COAST CITRUS DISTRIBUTORS,2022,CA-14,860.26
"NAPTECH TEST EQUIPMENT, INC.",2022,CA-04,0.0
VI-STAR GEAR CO INC,2022,CA-44,-46578.0
"HYDRAULICS INTERNATIONAL, INC.",2022,CA-32,693.18
SRI INTERNATIONAL,2022,CA-16,75000.0
DIVINE IMAGING INC.,2022,CA-36,3065.2
COAST CITRUS DISTRIBUTORS,2022,CA-52,4725.97
COAST CITRUS DISTRIBUTORS,2022,CA-52,565.45
"EXPERIAN INFORMATION SOLUTIONS, INC.",2022,CA-46,80625.0
"SAJJAD, ZAINAB S.",2022,CA-45,16627.0
DEVLON ENTERPRISES INC,2022,CA-51,3395.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,389.87
COAST CITRUS DISTRIBUTORS,2022,CA-52,176.01
"TECH ELECTRONIC SYSTEMS, INC.",2022,CA-35,-3250.14
COAST CITRUS DISTRIBUTORS,2022,CA-52,965.85
"QUALITY REFRIGERATION COMPANY, INC.",2022,CA-44,3588.0
"CHICO PRODUCE, INC.",2022,CA-01,871.34
"RQ CONSTRUCTION, LLC",2022,CA-49,-17846.0
"PATRIOT CONTRACT SERVICES, LLC",2022,CA-10,35997940.0
"RAVENSWOOD SOLUTIONS, INC.",2022,CA-17,0.0
PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA LLC),2022,CA-18,0.0
"MEGGITT (ORANGE COUNTY), INC.",2022,CA-47,258390.0
"BECKMAN COULTER, INC",2022,CA-40,150995.4
B & H INTERNATIONAL LLC,2022,CA-20,12880.02
COAST CITRUS DISTRIBUTORS,2022,CA-52,470.69
"CHICO PRODUCE, INC.",2022,CA-01,313.64
"CHICO PRODUCE, INC.",2022,CA-01,1160.28
NATIONAL STEEL AND SHIPBUILDING COMPANY,2022,CA-52,132277.0
"CHICO PRODUCE, INC.",2022,CA-01,5602.71
INSULATION SOURCES INC,2022,CA-16,614.9
COAST CITRUS DISTRIBUTORS,2022,CA-52,3216.15
"CHICO PRODUCE, INC.",2022,CA-01,1765.61
"ODME SOLUTIONS, LLC",2022,CA-51,0.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,1516.74
"APEX MANUFACTURING COMPANY, INC.",2022,CA-29,0.0
ENVIRONMENTAL CHEMICAL CORPORATION,2022,CA-15,287976.8
COMPONENT SOURCING GROUP,2022,CA-47,3578.88
ASTRONICS TEST SYSTEMS INC,2022,CA-47,19175.0
KING NUTRONICS CORPORATION,2022,CA-32,11555.4
MCP COMPUTER PRODUCTS INC,2022,CA-50,197832.76
COAST CITRUS DISTRIBUTORS,2022,CA-52,4864.2
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",2022,CA-36,181750.0
HOWMET GLOBAL FASTENING SYSTEMS INC,2022,CA-26,0.0
"OFFICE DESIGN GROUP, INC.",2022,CA-47,0.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2022,CA-52,800332.0
"MEG TECHNOLOGIES, INC.",2022,CA-47,3252.6
COAST CITRUS DISTRIBUTORS,2022,CA-52,1342.19
COAST CITRUS DISTRIBUTORS,2022,CA-52,761.51
COAST CITRUS DISTRIBUTORS,2022,CA-52,189.87
COAST CITRUS DISTRIBUTORS,2022,CA-52,725.83
"MX CONSTRUCTION, INC.",2022,CA-24,198596.5
"STRYKER SALES, LLC",2022,CA-19,-2916.68
"SYNECTIC SOLUTIONS, INC.",2022,CA-26,0.0
"MIL COMPONENTS, LLC",2022,CA-50,759.9
COAST CITRUS DISTRIBUTORS,2022,CA-52,1683.39
SAN DIEGO ASSOCIATION OF GOVERNMENTS,2022,CA-50,10542.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,810.66
COAST CITRUS DISTRIBUTORS,2022,CA-52,531.56
"AEROMETALS, INC.",2022,CA-05,0.0
D3 TECHNOLOGIES INC.,2022,CA-51,0.0
"SYMVIONICS, INC.",2022,CA-28,0.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,187.22
COAST CITRUS DISTRIBUTORS,2022,CA-52,2993.67
"CHICO PRODUCE, INC.",2022,CA-01,5199.11
INSULATION SOURCES INC,2022,CA-16,0.0
"MEG TECHNOLOGIES, INC.",2022,CA-47,1666.32
COAST CITRUS DISTRIBUTORS,2022,CA-52,466.5
COAST CITRUS DISTRIBUTORS,2022,CA-52,1016.16
"CHICO PRODUCE, INC.",2022,CA-01,208.79
COAST CITRUS DISTRIBUTORS,2022,CA-52,63.36
"CHICO PRODUCE, INC.",2022,CA-01,1074.42
COAST CITRUS DISTRIBUTORS,2022,CA-52,1183.72
TECHNOLOGY UNLIMITED GROUP,2022,CA-50,0.0
KROS-WISE,2022,CA-50,0.0
"AVIATE ENTERPRISES, INC.",2022,CA-06,273240.3
MCKESSON CORPORATION,2022,CA-07,436.02
MCKESSON CORPORATION,2022,CA-07,16054.32
MCKESSON CORPORATION,2022,CA-07,4370.24
MCKESSON CORPORATION,2022,CA-07,29284.2
MCKESSON CORPORATION,2022,CA-07,1884.12
MCKESSON CORPORATION,2022,CA-07,113.12
MCKESSON CORPORATION,2022,CA-07,68223.24
MCKESSON CORPORATION,2022,CA-07,645410.84
MCKESSON CORPORATION,2022,CA-07,291837.57
MCKESSON CORPORATION,2022,CA-07,756.12
"DCX-CHOL ENTERPRISES, INC",2022,CA-43,0.0
ADEPT FASTENERS INC,2022,CA-27,9743.8
"CHICO PRODUCE, INC.",2022,CA-01,812.15
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",2022,CA-27,3310.0
"HC MERCHANDISERS, INC.",2022,CA-35,3742.2
"CABLE MOORE, INC.",2022,CA-12,25755.0
COMPONENT SOURCING GROUP,2022,CA-47,283.7
"INTERNATIONAL PRECISION, INC",2022,CA-32,-2500.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,1645.42
"CHICO PRODUCE, INC.",2022,CA-01,2667.42
"CANON MEDICAL SYSTEMS USA, INC",2022,CA-40,16878.0
"DMC INDUSTRIES, LLC",2022,CA-43,531.25
"QUALITY AVIATION, INC",2022,CA-35,250.0
"RBC SOUTHWEST PRODUCTS, INC.",2022,CA-31,52815.0
C U ENTERPRISES LTD,2022,CA-24,2356.62
"B. & E. MANUFACTURING CO., INC.",2022,CA-45,5700.0
"B. & E. MANUFACTURING CO., INC.",2022,CA-45,1000.0
NEW ERA CONTRACT SALES INC,2022,CA-05,265.6
MCKESSON CORPORATION,2022,CA-07,399937.65
MCKESSON CORPORATION,2022,CA-07,112.95
MCKESSON CORPORATION,2022,CA-07,939.75
MCKESSON CORPORATION,2022,CA-07,161.74
MCKESSON CORPORATION,2022,CA-07,5322.51
MCKESSON CORPORATION,2022,CA-07,18720.0
MCKESSON CORPORATION,2022,CA-07,545.73
MCKESSON CORPORATION,2022,CA-07,23266.5
MCKESSON CORPORATION,2022,CA-07,181455.44
MCKESSON CORPORATION,2022,CA-07,4211.7
MCKESSON CORPORATION,2022,CA-07,290.29
MCKESSON CORPORATION,2022,CA-07,21337.48
MCKESSON CORPORATION,2022,CA-07,153863.56
MCKESSON CORPORATION,2022,CA-07,233698.58
MCKESSON CORPORATION,2022,CA-07,37409.13
MCKESSON CORPORATION,2022,CA-07,7030.89
MCKESSON CORPORATION,2022,CA-07,8107.26
MCKESSON CORPORATION,2022,CA-07,220786.58
MCKESSON CORPORATION,2022,CA-07,57847.77
MCKESSON CORPORATION,2022,CA-07,157252.96
MCP COMPUTER PRODUCTS INC,2022,CA-50,197832.76
"THERMAL STRUCTURES, INC",2022,CA-90,0.0
"DCX-CHOL ENTERPRISES, INC",2022,CA-43,18700.0
SKYSPARES PARTS INC,2022,CA-39,8766.6
RANTEC POWER SYSTEMS INC.,2022,CA-24,693000.0
"HC MERCHANDISERS, INC.",2022,CA-35,2201.58
"SOGEN COMPANY, INC.",2022,CA-14,2541.5
"AIR/FLEX INDUSTRIES, INC.",2022,CA-35,3179.0
"CHICO PRODUCE, INC.",2022,CA-01,275.53
COAST CITRUS DISTRIBUTORS,2022,CA-52,287.43
MCKESSON CORPORATION,2022,CA-07,7806.89
MCKESSON CORPORATION,2022,CA-07,1311.05
MCKESSON CORPORATION,2022,CA-07,31255.93
MCKESSON CORPORATION,2022,CA-07,87174.14
MCKESSON CORPORATION,2022,CA-07,47244.95
MCKESSON CORPORATION,2022,CA-07,15.19
MCKESSON CORPORATION,2022,CA-07,1127.31
MCKESSON CORPORATION,2022,CA-07,712.8
MCKESSON CORPORATION,2022,CA-07,74166.37
MCKESSON CORPORATION,2022,CA-07,18818.2
MCKESSON CORPORATION,2022,CA-07,16399.32
MCKESSON CORPORATION,2022,CA-07,190494.25
MCKESSON CORPORATION,2022,CA-07,41462.27
MCKESSON CORPORATION,2022,CA-07,320.48
MCKESSON CORPORATION,2022,CA-07,10440.05
MCKESSON CORPORATION,2022,CA-07,15861.34
MCKESSON CORPORATION,2022,CA-07,3297.91
MCKESSON CORPORATION,2022,CA-07,21637.74
MCKESSON CORPORATION,2022,CA-07,4849.66
INTERNATIONAL TELEVISION CORPORATION,2022,CA-44,152.35
"M & V FABRICATION, INC.",2022,CA-42,0.0
TORK SYSTEMS INC,2022,CA-12,218128.51
COAST CITRUS DISTRIBUTORS,2022,CA-52,302.91
"CHICO PRODUCE, INC.",2022,CA-01,4312.66
COAST CITRUS DISTRIBUTORS,2022,CA-52,184.17
"CHICO PRODUCE, INC.",2022,CA-01,712.24
"CHICO PRODUCE, INC.",2022,CA-01,606.55
GENTEX CORP,2022,CA-35,571.53
"AMPLITUDE LASER, INC.",2022,CA-17,38800.0
DUTHIE ELECTRIC SERVICE CORPORATION,2022,CA-44,45613.65
"SILICON NETWORKS, LLC",2022,CA-17,24932.46
"CHICO PRODUCE, INC.",2022,CA-01,2180.21
CUTLER ENGINEERING & TECHNOLOGY SERVICES LLC,2022,CA-51,0.0
SOLUTE,2022,CA-51,0.0
"CIRILOS, RONY",2022,CA-51,7723.44
UNIVERSITY OF SOUTHERN CALIFORNIA,2022,CA-34,0.0
ITS CONSULTING INC.,2022,CA-28,2249750.0
"FLYER DEFENSE, LLC",2022,CA-43,5337.5
MDF TECHNOLOGIES INC,2022,CA-49,629.0
COAST CITRUS DISTRIBUTORS,2022,CA-52,1099.3
"B. & E. MANUFACTURING CO., INC.",2022,CA-45,920.0
KING NUTRONICS CORPORATION,2022,CA-32,2130.0
MDF TECHNOLOGIES INC,2022,CA-49,1435.0
"CHICO PRODUCE, INC.",2022,CA-01,504.36
COAST CITRUS DISTRIBUTORS,2022,CA-52,638.52
COAST CITRUS DISTRIBUTORS,2022,CA-52,1560.8
"CHICO PRODUCE, INC.",2022,CA-01,167.34
"ZERO WASTE SOLUTIONS, INC",2022,CA-10,0.0
"CHICO PRODUCE, INC.",2022,CA-01,343.11
"COBALT EQUIPMENT, INC.",2022,CA-14,6000.0
"CHICO PRODUCE, INC.",2022,CA-01,929.93
"CHICO PRODUCE, INC.",2022,CA-01,494.06
COAST CITRUS DISTRIBUTORS,2022,CA-14,153.0
MCKESSON CORPORATION,2022,CA-07,5964.47
MCKESSON CORPORATION,2022,CA-07,929.12
MCKESSON CORPORATION,2022,CA-07,375.0
MCKESSON CORPORATION,2022,CA-07,32749.92
MCKESSON CORPORATION,2022,CA-07,159566.11
MCKESSON CORPORATION,2022,CA-07,327.75
MCKESSON CORPORATION,2022,CA-07,232.08
MCKESSON CORPORATION,2022,CA-07,403.44
MCKESSON CORPORATION,2022,CA-07,956.08
CARL ZEISS MEDITEC INC,2022,CA-10,20337.79
"BUTLER, INC",2022,CA-46,0.0
WHITE AERO INC,2022,CA-27,3050.44
MCKESSON CORPORATION,2022,CA-07,1386.8
MCKESSON CORPORATION,2022,CA-07,6182.05
COAST CITRUS DISTRIBUTORS,2022,CA-52,406.78
MCKESSON CORPORATION,2022,CA-07,88.76
MCKESSON CORPORATION,2022,CA-07,226.35
MCKESSON CORPORATION,2022,CA-07,12726.02
MCKESSON CORPORATION,2022,CA-07,38777.05
MCKESSON CORPORATION,2022,CA-07,11113.67
MCKESSON CORPORATION,2022,CA-07,4071.6
MCKESSON CORPORATION,2022,CA-07,78856.46
MCKESSON CORPORATION,2022,CA-07,201504.77
MCKESSON CORPORATION,2022,CA-07,73871.49
MCKESSON CORPORATION,2022,CA-07,647797.81
MCKESSON CORPORATION,2022,CA-07,572.4
MCKESSON CORPORATION,2022,CA-07,5401.15
MCKESSON CORPORATION,2022,CA-07,37148.6
MCKESSON CORPORATION,2022,CA-07,3441.32
MCKESSON CORPORATION,2022,CA-07,11906.19
MCKESSON CORPORATION,2022,CA-07,218170.08
MCKESSON CORPORATION,2022,CA-07,60642.88
MCKESSON CORPORATION,2022,CA-07,27821.34
AMADA AMERICA INC.,2022,CA-45,24000.0
JKOZ ENGINEERING INC,2022,CA-41,0.0
"DMC INDUSTRIES, LLC",2022,CA-43,133.56
IMMECOR CORPORATION,2022,CA-04,2755.5
"MEG TECHNOLOGIES, INC.",2022,CA-47,11951.0
"FDH DEFENSE AFTERMARKET, LLC",2022,CA-38,700.0
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",2022,CA-35,56824.0
ADEPT FASTENERS INC,2022,CA-27,6902.34
"TWIST TITE MFG, INC",2022,CA-38,9823.5
HOWMET GLOBAL FASTENING SYSTEMS INC,2022,CA-26,3476.43
INTERNATIONAL TELEVISION CORPORATION,2022,CA-44,547.32
AURORA SYSTEMS CONSULTING INC,2022,CA-36,124700.1
"ITECH DEVICES, INC",2022,CA-17,112.35
MCKESSON CORPORATION,2022,CA-07,27069.42
MCKESSON CORPORATION,2022,CA-07,2170.42
MCKESSON CORPORATION,2022,CA-07,5914.06
MCKESSON CORPORATION,2022,CA-07,10437.87
MCKESSON CORPORATION,2022,CA-07,44709.6
MCKESSON CORPORATION,2022,CA-07,23143.32
MCKESSON CORPORATION,2022,CA-07,36289.62
MCKESSON CORPORATION,2022,CA-07,196.2
MCKESSON CORPORATION,2022,CA-07,40021.69
MCKESSON CORPORATION,2022,CA-07,10421.49
MCKESSON CORPORATION,2022,CA-07,15191.97
MCKESSON CORPORATION,2022,CA-07,52.68
MCKESSON CORPORATION,2022,CA-07,9448.99
MCKESSON CORPORATION,2022,CA-07,26666.2
COAST CITRUS DISTRIBUTORS,2022,CA-52,1051.23
PATRIOT JOINT VENTURE,2022,CA-52,0.0
AHTNA-CDM JV,2022,CA-47,0.0
H. CO. COMPUTER PRODUCTS,2022,CA-47,0.0
"CLARENDON SPECIALTY FASTENERS, INC.",2022,CA-47,5592.62
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",2022,CA-27,0.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2022,CA-32,298031.4
"FDH AERO, LLC",2022,CA-28,8556.16
