recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"LINMARR ASSOCIATES, INC.",2016,CA-47,500.0
"IFIBER OPTIX, INC.",2016,CA-47,930.43
D&M MANUFACTURING LLC,2016,CA-16,2989.0
PACIFIC METAL PRODUCTS,2016,CA-50,675.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2016,CA-32,0.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2016,CA-32,35455.2
MCKESSON CORPORATION,2016,CA-07,606.55
MCKESSON CORPORATION,2016,CA-07,747.6
NORTHROP GRUMMAN SYSTEMS CORPORATION,2016,CA-36,0.0
"ARIZONA AERO FASTENERS, INC",2016,CA-26,1071.72
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,670.45
MCKESSON CORPORATION,2016,CA-07,43.56
MCKESSON CORPORATION,2016,CA-07,38827.55
BARTMEX PRECISION MACHINING,2016,CA-17,0.0
"DION INTERNATIONAL TRUCKS, LLC",2016,CA-52,13141.0
MCKESSON CORPORATION,2016,CA-07,1220.96
"AEROMETALS, INC.",2016,CA-05,0.0
GE AVIATION SYSTEMS LLC,2016,CA-46,0.0
"BOATSWAIN'S LOCKER I, INCORPORATED",2016,CA-47,298.0
"W. P. E., INC",2016,CA-32,2600.0
MAVERICK COMPONENTS,2016,CA-48,270.0
"NESSTAY SUPPLY, INC.",2016,CA-14,-123.8
"DELT INDUSTRIES, INC.",2016,CA-26,1789.2
"STANDARD AERO PARTS, INC",2016,CA-26,1116.0
"DE NIZ, CARLOS",2016,CA-43,855.0
"F.A.R. CONSULTING, INC.",2016,CA-40,-28306.8
BLUE TECH INC.,2016,CA-50,53804.0
"AEROMETALS, INC.",2016,CA-05,7994.0
"AEROMETALS, INC.",2016,CA-05,100608.0
MK TOOL AND ABRASIVE INC.,2016,CA-38,649.88
MDF TECHNOLOGIES INC,2016,CA-49,0.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",2016,CA-10,-18000.0
"DCX-CHOL ENTERPRISES, INC",2016,CA-43,0.0
"DCX-CHOL ENTERPRISES, INC.",2016,CA-43,56160.0
"GALAXY DIE AND ENGINEERING, INC.",2016,CA-27,637.0
MAVERICK COMPONENTS,2016,CA-48,312.0
"TRONSON MANUFACTURING, INC",2016,CA-17,0.0
HAMBY CORPORATION,2016,CA-27,3480.0
INSULATION SOURCES INC,2016,CA-16,137.97
"LAVI SYSTEMS, INC.",2016,CA-29,123882.0
MCKESSON CORPORATION,2016,CA-07,26994.54
MCKESSON CORPORATION,2016,CA-07,86015.95
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,1621.8
MAVERICK COMPONENTS,2016,CA-48,152.46
"USMILCOM, INC.",2016,CA-46,24720.0
"SAHINYILMAZ, ESRA",2016,CA-47,504.0
"AHW WORLD MARKETING, INC.",2016,CA-42,0.0
"B. & E. MANUFACTURING CO., INC.",2016,CA-45,2218.85
"MEG TECHNOLOGIES, INC.",2016,CA-47,1008.89
"3ON SYSTEMS, INC",2016,CA-17,50.0
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,1849.65
CONSUMERS' AIRCRAFT COMPANY INC,2016,CA-47,816.0
"FEDERAL DEFENSE INDUSTRIES, INC",2016,CA-26,7842.85
"C-TEK INDUSTRIES, INC",2016,CA-44,13732.8
PCX INC,2016,CA-47,9173.34
"B. & E. MANUFACTURING CO., INC.",2016,CA-45,725.2
EATON CORPORATION,2016,CA-47,4750.0
SOL SOLUTIONS GROUP,2016,CA-03,-15190.0
ROURKE ENGINEERING INC,2016,CA-37,7667.4
"OXNARD PRECISION FABRICATION, INC.",2016,CA-26,1203.72
"LINMARR ASSOCIATES, INC.",2016,CA-47,-30.0
"LINMARR ASSOCIATES, INC.",2016,CA-47,1986.4
AIRCRAFT HARDWARE WEST,2016,CA-42,2021.22
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,4645.26
INLAND PRECISION TECHNOLOGIES,2016,CA-39,2593.8
MCMASTER-CARR SUPPLY CO,2016,CA-38,0.0
"DEANCO INDUSTRIAL TIRES, INC",2016,CA-51,3394.0
"GLORY SUPPLY, INC.",2016,CA-50,0.0
"DEANCO INDUSTRIAL TIRES, INC",2016,CA-51,11050.0
"DELT INDUSTRIES, INC.",2016,CA-26,11768.0
"FDH AERO, LLC",2016,CA-28,445.5
PACIFIC WEST FOAM INDUSTRY,2016,CA-45,240.0
WILLIAMS AEROSPACE & MANUFACTURING INC.,2016,CA-51,1376.0
METCO ENGINEERING CORP,2016,CA-40,694.78
"DAICO INDUSTRIES, INC.",2016,CA-44,19245.0
"NORSTAN ELECTRONICS, INC",2016,CA-90,37294.72
MCKESSON CORPORATION,2016,CA-07,521.24
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,-175.0
MAVERICK COMPONENTS,2016,CA-48,507.0
"SAJJAD, ZAINAB S.",2016,CA-45,1920.24
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,-22.68
REID PRODUCTS INC.,2016,CA-23,563.5
RIGOLI PACIFIC COMPANY INC,2016,CA-28,13861.06
MCKESSON CORPORATION,2016,CA-07,76074.9
"MEGGITT SAFETY SYSTEMS, INC.",2016,CA-26,1875.0
MAVERICK COMPONENTS,2016,CA-48,25.0
"NETKOMP, INC.",2016,CA-41,1058.0
ADEPT FASTENERS INC,2016,CA-27,-5636.25
"DION INTERNATIONAL TRUCKS, LLC",2016,CA-52,33.6
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,7322.4
MAVERICK COMPONENTS,2016,CA-48,169.0
MAVERICK COMPONENTS,2016,CA-48,97.0
MAVERICK COMPONENTS,2016,CA-48,101.4
"B. & E. MANUFACTURING CO., INC.",2016,CA-45,0.0
"ACE AVIATION SERVICE, INC",2016,CA-49,3486.0
DESIGNED METAL CONNECTIONS INC,2016,CA-43,5740.1
HYDRO-FITTING MANUFACTURING CORPORATION,2016,CA-31,14710.5
HYDRO-FITTING MANUFACTURING CORPORATION,2016,CA-31,3265.6
"CTRENDS, INC.",2016,CA-40,6852.0
AIRCRAFT HARDWARE WEST,2016,CA-42,4327.62
"UMPCO, INC.",2016,CA-45,0.0
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,1524.96
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,412.38
RIGHT FIND INC,2016,CA-41,100.0
AEROSPACE & INDUSTRIAL FASTENER LLC,2016,CA-27,331.25
SONFARREL INC.,2016,CA-40,0.0
"RC INDUSTRIES, INC",2016,CA-32,-3775.85
TECHNIC SPHERE,2016,CA-46,-11436.0
DANTE VALVE COMPANY,2016,CA-42,10804.0
"AEROMETALS, INC.",2016,CA-05,84270.0
DUPLAN INDUSTRIES,2016,CA-50,10875.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",2016,CA-10,7800.0
ADEPT FASTENERS INC,2016,CA-27,1580.0
MCKESSON CORPORATION,2016,CA-07,60725.63
"ABSOLUTE PRECISION MACHINING, INC.",2016,CA-46,4725.0
HYDRO-AIRE AEROSPACE CORP,2016,CA-30,7520.0
HYDRO-AIRE AEROSPACE CORP,2016,CA-30,93564.0
FLIP PERILLO FASTENERS,2016,CA-27,-3454.5
HYDRA-ELECTRIC COMPANY,2016,CA-30,29551.75
"L-3 APPLIED TECHNOLOGIES, INC.",2016,CA-51,0.0
MAVERICK COMPONENTS,2016,CA-48,359.2
MCKESSON CORPORATION,2016,CA-07,414.36
SENIOR OPERATIONS LLC,2016,CA-29,800.0
AEROVANTAGE CONTROLS,2016,CA-14,1000.0
WESTERN PARTS SERVICE CORP.,2016,CA-28,14595.0
RIGHT FIND INC,2016,CA-41,301.6
"NETKOMP, INC.",2016,CA-41,38217.72
"LINMARR ASSOCIATES, INC.",2016,CA-47,16114.13
MCKESSON CORPORATION,2016,CA-07,49732.71
"B. & E. MANUFACTURING CO., INC.",2016,CA-45,2605.9
RIX INDUSTRIES,2016,CA-08,1250.0
MCKESSON CORPORATION,2016,CA-07,378899.78
"TRONSON MANUFACTURING, INC",2016,CA-17,0.0
"TRONSON MANUFACTURING, INC",2016,CA-17,0.0
"DION INTERNATIONAL TRUCKS, LLC",2016,CA-52,3332.0
AERO PRECISION INDUSTRIES LLC,2016,CA-14,650.0
"NATEL ENGINEERING COMPANY, LLC",2016,CA-32,77640.0
"2ND SOURCE WIRE & CABLE, INC.",2016,CA-45,3098.76
"LINMARR ASSOCIATES, INC.",2016,CA-47,4653.86
FORWARD COMPONENTS INC,2016,CA-40,671.3
"NORSTAN ELECTRONICS, INC",2016,CA-90,5094.0
"FLAME ENTERPRISES, INC.",2016,CA-32,5524.02
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",2016,CA-52,29436.0
AMRON INTERNATIONAL INC,2016,CA-49,7046.28
"MERRIMAC PETROLEUM, INC",2016,CA-44,1570.46
"ENGINEERED MAGNETICS, INC.",2016,CA-43,5464.0
MCKESSON CORPORATION,2016,CA-07,72620.63
"HYDRAULICS INTERNATIONAL, INC.",2016,CA-32,1371.54
"LINMARR ASSOCIATES, INC.",2016,CA-47,-2181.2
"OUTSOURCE ELECTRONICS MANUFACTURING, INC.",2016,CA-50,1191.22
"ARGO SPRING MANUFACTURING CO., INC.",2016,CA-38,3176.0
"LINMARR ASSOCIATES, INC.",2016,CA-47,-228.9
"WKF (FRIEDMAN) ENTERPRISES, INC.",2016,CA-10,-1436.0
MAVERICK COMPONENTS,2016,CA-48,159.0
BUILDING PERPETUAL BUSINESS INC.,2016,CA-18,517.28
MCKESSON CORPORATION,2016,CA-07,32337.76
"FLAME ENTERPRISES, INC.",2016,CA-32,2619.5
"LINMARR ASSOCIATES, INC.",2016,CA-47,1570.4
RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,2016,CA-45,0.0
"STANDARD AERO PARTS, INC",2016,CA-26,8004.87
"AUSGAR TECHNOLOGIES, INC.",2016,CA-51,165136.0
SULEYMAN S. BAYRAKTAR,2016,CA-45,-2995.0
"EL DORADO MOLDS, LLC",2016,CA-06,1823.0
"HYDRAULICS INTERNATIONAL, INC.",2016,CA-32,473.74
MCKESSON CORPORATION,2016,CA-07,214.95
MAVERICK COMPONENTS,2016,CA-48,19.0
TRANS-CONTINENTAL AVIATION,2016,CA-52,-3570.0
"FLEXCO, INC",2016,CA-42,2475.03
MAVERICK COMPONENTS,2016,CA-48,19.0
"NASCO AIRCRAFT BRAKE, INC.",2016,CA-43,22572.21
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,4700.8
ONE-WAY MANUFACTURING INC.,2016,CA-40,5600.0
MEGGITT NORTH HOLLYWOOD INC,2016,CA-29,13202.0
MEGGITT NORTH HOLLYWOOD INC,2016,CA-29,57624.0
"LIGHTNING DIVERSION SYSTEMS, LLC",2016,CA-47,5850.0
LOCKHEED MARTIN CORP,2016,CA-17,-143635.0
"NESSTAY SUPPLY, INC.",2016,CA-14,702.0
"A & S SKILL MACHINISTS, INC.",2016,CA-44,14355.0
ADEPT FASTENERS INC,2016,CA-27,19807.7
HYDRO-AIRE AEROSPACE CORP,2016,CA-30,1971.0
"BECKMAN COULTER, INC.",2016,CA-40,0.0
"VSAT SYSCOM, INC.",2016,CA-49,8400.0
"LINMARR ASSOCIATES, INC.",2016,CA-47,14320.0
RIVERSIDE HOME MEDICAL SUPPLY INC,2016,CA-39,-7636.0
ROURKE ENGINEERING INC,2016,CA-37,7361.25
WEIL AQUATRONICS INC,2016,CA-30,7042.58
FORWARD COMPONENTS INC,2016,CA-40,8490.0
TRANSDIGM INC,2016,CA-42,42480.0
INTERNATIONAL TELEVISION CORPORATION,2016,CA-44,13169.97
"LEADERO, INC.",2016,CA-29,-2340.0
DANTE VALVE COMPANY,2016,CA-42,500.0
"ARANKI SPRINGS MFG,. INC.",2016,CA-38,1000.0
AERO-FAB SALES LLC,2016,CA-40,-1702.2
MAVERICK COMPONENTS,2016,CA-48,148.0
"STIC-ADHESIVE PRODUCTS COMPANY, INC.",2016,CA-34,13224.12
"BARKER, RICHARD",2016,CA-01,1110.0
MCKESSON CORPORATION,2016,CA-07,645.96
MCKESSON CORPORATION,2016,CA-07,49605.92
"DIVERSIFIED TECHNICAL SYSTEMS, INC.",2016,CA-47,2230.0
APPLE INC,2016,CA-17,-99.0
"FDH DEFENSE AFTERMARKET, LLC",2016,CA-38,5000.0
"ALLIANCE COATINGS, INC.",2016,CA-48,304.15
"ALLIANCE COATINGS, INC.",2016,CA-48,590.4
"SISTERS J&J, INC",2016,CA-31,304.32
"UNITED RIBBON CO, INC",2016,CA-32,37198.0
"LINMARR ASSOCIATES, INC.",2016,CA-47,2403.15
HYDRO-AIRE AEROSPACE CORP,2016,CA-30,-20610.0
"ARIZONA AERO FASTENERS, INC",2016,CA-26,2250.0
"STRYKER SALES, LLC",2016,CA-19,0.0
"MEGGITT DEFENSE SYSTEMS, INC.",2016,CA-47,6415.0
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,798.0
FORWARD COMPONENTS INC,2016,CA-40,150.0
PTI TECHNOLOGIES INC.,2016,CA-26,10989.42
MAVERICK COMPONENTS,2016,CA-48,19.0
"COX COMMERCIAL FLOORING, INC.",2016,CA-08,16673.0
ACTIVE SPECTRUM INC,2016,CA-15,149808.12
MTM BUSINESS SYSTEMS,2016,CA-40,7879.68
BARTMEX PRECISION MACHINING,2016,CA-17,25200.0
"DYNAMIC AIR ENGINEERING, INC.",2016,CA-46,8565.0
UNIVERSAL CITY STUDIOS PRODUCTIONS LLLP,2016,CA-30,135300.0
TONY SCOTT PRODUCTION,2016,CA-30,15000.0
MCKESSON CORPORATION,2016,CA-07,508.2
MAVERICK COMPONENTS,2016,CA-48,338.0
"HORNET ACQUISITIONCO, LLC",2016,CA-45,8317.5
"LINMARR ASSOCIATES, INC.",2016,CA-47,3443.99
"LEE AIR COMPANY, INC.",2016,CA-29,2400.0
M.S. AEROSPACE INC.,2016,CA-29,10521.9
"HYDRAULICS INTERNATIONAL, INC.",2016,CA-32,5394.9
FORWARD COMPONENTS INC,2016,CA-40,210.0
"NETKOMP, INC.",2016,CA-41,362.25
SONFARREL INC.,2016,CA-40,3375.0
INTERNATIONAL TELEVISION CORPORATION,2016,CA-44,1167.9
COMPUTER PARTS BY PETER INC,2016,CA-48,-20322.0
HORUS VISION LLC,2016,CA-15,9603.0
MCKESSON CORPORATION,2016,CA-07,3667.2
WILMINGTON INSTRUMENT CO. INC.,2016,CA-44,772.0
FORWARD COMPONENTS INC,2016,CA-40,200.0
RS HUGHES CO INC,2016,CA-49,2459.02
"MAURY MICROWAVE, INC.",2016,CA-35,16448.0
EXBON DEVELOPMENT INC,2016,CA-45,0.0
"LINMARR ASSOCIATES, INC.",2016,CA-47,22295.0
PACIFIC WEST FOAM INDUSTRY,2016,CA-45,2490.6
MCKESSON CORPORATION,2016,CA-07,766.48
MCKESSON CORPORATION,2016,CA-07,1358.76
"FEDERAL DEFENSE INDUSTRIES, INC",2016,CA-26,0.0
"AEROMETALS, INC.",2016,CA-05,-4685.0
"REXNORD INDUSTRIES, LLC",2016,CA-26,0.0
"C-TEK INDUSTRIES, INC",2016,CA-44,-7521.64
"AEROMETALS, INC.",2016,CA-05,15990.0
"DION INTERNATIONAL TRUCKS, LLC",2016,CA-52,1580.0
"DION INTERNATIONAL TRUCKS, LLC",2016,CA-52,14400.0
TELEDYNE TECHNOLOGIES INC,2016,CA-36,0.0
"BUCKLEY, MICHAEL",2016,CA-51,0.0
AUROSTAR CORPORATION,2016,CA-17,22778.0
KING NUTRONICS CORPORATION,2016,CA-32,30000.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2016,CA-52,442401.0
THE BOEING COMPANY,2016,CA-42,-8320.08
AEROVANTAGE CONTROLS,2016,CA-14,-1672.0
"IASC, INC.",2016,CA-35,318.96
"FALCON AEROSPACE, INC.",2016,CA-45,1145.0
"LINMARR ASSOCIATES, INC.",2016,CA-47,5189.84
WHITE AERO INC,2016,CA-27,949.95
"SISTERS J&J, INC",2016,CA-31,105.0
"AIR SHUNT INSTRUMENTS, INC.",2016,CA-32,189.6
"AMERICAN ELECTRONIC RESOURCE, INC.",2016,CA-47,2665.02
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,945.0
"B. & E. MANUFACTURING CO., INC.",2016,CA-45,3946.04
"ALLFAST FASTENING SYSTEMS, LLC",2016,CA-31,0.0
"STRUCTURAL ANALYTICS, INC.",2016,CA-49,0.0
SRI INTERNATIONAL,2016,CA-16,0.0
"TELEDYNE SCIENTIFIC & IMAGING, LLC",2016,CA-26,65780.0
MK TOOL AND ABRASIVE INC.,2016,CA-38,1602.64
RAYTHEON COMPANY,2016,CA-52,0.0
ALLIANCE ELECTRONICS DISTRIBUTOR INC,2016,CA-40,1890.0
"BECK, SARAH",2016,CA-36,0.0
"LEADERO, INC.",2016,CA-29,0.0
"HARRIS, BRIAN",2016,CA-51,0.0
"IBP CONSULTING, INC.",2016,CA-47,6445.0
"AERO-DYNE SUPPLY CO., INC.",2016,CA-12,15416.08
"IRIS INTERNATIONAL, INC.",2016,CA-32,49740.0
"REMOTE OCEAN SYSTEMS, INC.",2016,CA-51,0.0
"CONTROL FLOW, INC.",2016,CA-42,0.0
MAVERICK COMPONENTS,2016,CA-48,372.0
"BOATSWAIN'S LOCKER I, INCORPORATED",2016,CA-47,16359.0
MAVERICK COMPONENTS,2016,CA-48,71.06
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2016,CA-46,0.0
LOCKHEED MARTIN CORPORATION,2016,CA-24,0.0
FITZHUGH CLIFTON,2016,CA-51,423.72
MDF TECHNOLOGIES INC,2016,CA-49,4324.5
"CAMERON TECHNOLOGIES US, INC.",2016,CA-31,9106.0
"EVERGREEN AVIONICS, INC",2016,CA-26,0.0
"TETRA TECH, INC.",2016,CA-28,0.0
MCKESSON CORPORATION,2016,CA-07,1561.12
"LANCASTER MOVING AND STORAGE, INC.",2016,CA-27,6830.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,2016,CA-17,0.0
BLUE TECH INC.,2016,CA-50,0.0
MAVERICK COMPONENTS,2016,CA-48,33.9
"ONTIC ENGINEERING & MANUFACTURING, INC",2016,CA-32,12501.94
"LINMARR ASSOCIATES, INC.",2016,CA-47,20833.88
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,9387.0
"NATHAN KUNES, INC.",2016,CA-50,0.0
"AERO-ELECTRIC CONNECTOR, INC.",2016,CA-43,593.92
"B. & E. MANUFACTURING CO., INC.",2016,CA-45,3923.15
OUTSOURCE LTD,2016,CA-48,2380.0
"RESCUE 42, INC.",2016,CA-01,143600.0
SAITECH INC,2016,CA-17,6700.0
"FLEXCO, INC",2016,CA-42,1648.01
VALVE AUTOMATION AND CONTROL OF SAN DIEGO,2016,CA-52,207.0
"LINMARR ASSOCIATES, INC.",2016,CA-47,1555.44
PACIFIC MARITIME INDUSTRIES CORP.,2016,CA-52,20280.0
"CROWN WORLDWIDE MOVING AND STORAGE, LLC",2016,CA-12,0.0
"PAPE MATERIAL HANDLING, INC",2016,CA-51,64.64
"PROVEN SOLUTIONS, LLC",2016,CA-51,0.0
"LEXICON CONSULTING, INC.",2016,CA-51,0.0
TE CONNECTIVITY CORPORATION,2016,CA-49,1436.0
"REAL-TIME INNOVATIONS, INC.",2016,CA-17,48553.0
JULIE-RENES CLEANING SERVICE LLC,2016,CA-27,-6670.19
TRUST ONE COMPONENTS INC,2016,CA-49,450.0
CAMAR AIRCRAFT PARTS CO.,2016,CA-26,375.0
"AEROVIRONMENT, INC.",2016,CA-31,8611.54
"A & S SKILL MACHINISTS, INC.",2016,CA-44,-4844.25
CORSAIR ELECTRICAL CONNECTORS INC,2016,CA-47,5325.6
ADVANTAGE SCI LLC,2016,CA-36,0.0
INTERNATIONAL TELEVISION CORPORATION,2016,CA-44,383.72
"SISTERS J&J, INC",2016,CA-31,81.15
"ECC INTERNATIONAL, LLC",2016,CA-15,11402.0
"PAJARILLO, NATHANIEL",2016,CA-50,2085.75
"OUTSOURCE ELECTRONICS MANUFACTURING, INC.",2016,CA-50,602.68
AGE LOGISTICS CORPORATION,2016,CA-31,54948.0
"FLAME ENTERPRISES, INC.",2016,CA-32,1602.0
"BRANTNER AND ASSOCIATES, INC.",2016,CA-51,4221.8
"FLAME ENTERPRISES, INC.",2016,CA-32,39792.92
"M Z TECHNOLOGIES, INC",2016,CA-20,9999.0
"COMPASS WATER SOLUTIONS, INC",2016,CA-40,12584.0
"AIRBORNE TECHNOLOGIES, INC.",2016,CA-26,-7700.0
"CUBIC DEFENSE APPLICATIONS, INC.",2016,CA-51,0.0
M.S. AEROSPACE INC.,2016,CA-29,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2016,CA-36,750000.0
"HYDRAULICS INTERNATIONAL, INC.",2016,CA-32,0.0
REPUBLIC BRASS SALES INC.,2016,CA-51,195.0
PACIFIC MARITIME INDUSTRIES CORP.,2016,CA-52,0.0
"MARVIN ENGINEERING CO, INC",2016,CA-43,76995.0
"SOUTHWESTERN INDUSTRIES, INC",2016,CA-44,19950.0
"EBS SUPPLY, INC.",2016,CA-50,0.0
"BECKMAN COULTER, INC.",2016,CA-40,130282.44
"VETEQUIP, INC.",2016,CA-14,4885.5
"UNIVERSITY OF CALIFORNIA, DAVIS",2016,CA-04,0.0
"OMNICELL, INC.",2016,CA-16,4010839.16
DRS NETWORK & IMAGING SYSTEMS LLC,2016,CA-42,270234.0
HYDRA-ELECTRIC COMPANY,2016,CA-30,6831.0
"CEC VIBRATION PRODUCTS, LLC",2016,CA-31,550.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2016,CA-36,106307.0
"RORE, INC.",2016,CA-51,0.0
SMART OFFICE INTERIORS,2016,CA-24,10902.79
"ARCTOS TECHNOLOGY SOLUTIONS, LLC",2016,CA-36,0.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",2016,CA-48,-1009865.0
"NETKOMP, INC.",2016,CA-41,31878.0
FLOTRON,2016,CA-49,1053.0
"HYDRAULICS INTERNATIONAL, INC.",2016,CA-32,12209.55
WESCO AIRCRAFT HARDWARE CORP.,2016,CA-27,1400.0
MAVERICK COMPONENTS,2016,CA-48,23.7
"PREMIUM STATIONERS, INC.",2016,CA-35,24039.6
COMMANDER,2016,CA-52,5221.43
"TECHNICAL COMMUNITIES, INC.",2016,CA-15,7613.28
MCMASTER-CARR SUPPLY CO,2016,CA-38,7455.64
PROBE MASTER INC,2016,CA-48,11816.92
"3 CHEFS DOWNTOWN, INC.",2016,CA-29,-22937.25
AMPEX DATA SYSTEMS CORPORATION,2016,CA-15,0.0
TECHNI-CAST CORP,2016,CA-44,7280.0
INSULATION SOURCES INC,2016,CA-16,828.52
"HARRIS, BRIAN",2016,CA-51,95.0
CALIFORNIA CONSTRUCTORS,2016,CA-49,7660.0
ROMERO GENERAL CONSTRUCTION CORP.,2016,CA-48,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2016,CA-52,593043.0
AUROSTAR CORPORATION,2016,CA-17,9329.2
AEROJET ROCKETDYNE INC,2016,CA-06,0.0
DESCO MANUFACTURING COMPANY,2016,CA-40,38522.88
"FLEXCO, INC",2016,CA-42,180.0
"FLEXCO, INC",2016,CA-42,6149.16
AEROJET ROCKETDYNE INC,2016,CA-06,0.0
"L3 TECHNOLOGIES, INC.",2016,CA-51,3910.0
"SISTERS J&J, INC",2016,CA-31,89.23
THE FLAMEMASTER CORPORATION,2016,CA-29,6370.34
"AUSGAR TECHNOLOGIES, INC.",2016,CA-51,0.0
UNITED PARADYNE CORP,2016,CA-24,169579.3
"DIVERSIFIED TECHNICAL SYSTEMS, INC.",2016,CA-47,0.0
"CUBIC DEFENSE APPLICATIONS, INC.",2016,CA-51,0.0
PCX INC,2016,CA-47,-79.95
RAYTHEON COMPANY,2016,CA-24,0.0
"COLLABORATION SOLUTIONS, INC.",2016,CA-29,0.0
"L-3 COMMUNICATIONS MARIPRO, INC.",2016,CA-24,38122.0
DJO LLC,2016,CA-49,20000.0
"INFORMATION MANAGEMENT RESOURCES, INC.",2016,CA-47,647427.02
PACIFIC BELL TELEPHONE COMPANY,2016,CA-50,3.4
"OTTO INSTRUMENT SERVICE, INC.",2016,CA-35,0.0
EDEL ENGINEERING DEVELOPMENT CO.,2016,CA-43,70938.0
"AERO-ELECTRIC CONNECTOR, INC.",2016,CA-43,814.0
ADJOINER CORPORATION,2016,CA-45,15490.5
FLIGHT SUITS,2016,CA-51,24364.87
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,2016,CA-50,24000.0
RAYTHEON COMPANY,2016,CA-45,1568641.0
PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA LLC),2016,CA-18,66611.0
"MEGGITT (NORTH HOLLYWOOD), INC.",2016,CA-41,54880.0
"DION INTERNATIONAL TRUCKS, LLC",2016,CA-52,1424.0
ESCHEMAN CONSTRUCTION COMPANY,2016,CA-03,102345.85
S.T.RHOADES CONSTRUCTION INCORPORATED,2016,CA-01,9589.72
"ROTATING PRECISION MECHANISMS, INC.",2016,CA-32,-77688.0
"CAREFUSION SOLUTIONS, LLC",2016,CA-50,89372.0
"AERO TURBINE, INC",2016,CA-09,0.0
"MILLI MICRO SYSTEMS, INC.",2016,CA-27,86000.0
RED MOUNTAIN LLC,2016,CA-24,0.0
MCKESSON CORPORATION,2016,CA-07,82194.73
THREAT REDUCTION SOLUTIONS LLC,2016,CA-32,0.0
LOCKHEED MISSILES & SPACE COMP,2016,CA-17,0.0
INTERNATIONAL TELEVISION CORPORATION,2016,CA-44,1218.6
HYDRO-FITTING MANUFACTURING CORPORATION,2016,CA-31,5575.35
"FLAME ENTERPRISES, INC.",2016,CA-32,460.0
HURRICANE ELECTRIC LLC,2016,CA-17,3695.0
PHYSICAL OPTICS CORPORATION,2016,CA-43,99853.0
AMRON INTERNATIONAL INC,2016,CA-49,161.0
"MERCURY DEFENSE SYSTEMS, INC.",2016,CA-42,43000.0
MASTER INTERNATIONAL CORPORATION,2016,CA-36,3209.88
METCO ENGINEERING CORP,2016,CA-40,0.0
"SOURCE ONE MRO, INC.",2016,CA-49,191.6
"ONEIDA TOTAL INTEGRATED ENTERPRISES, LLC",2016,CA-24,4964993.0
CONNOLLY-PACIFIC CO.,2016,CA-42,2068000.0
"ONEIDA TOTAL INTEGRATED ENTERPRISES, LLC",2016,CA-10,0.0
ACTION EMBROIDERY CORP,2016,CA-35,2960.0
"NICHOLS, ANNA L",2016,CA-26,1504.0
SRI INTERNATIONAL,2016,CA-16,396529.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",2016,CA-27,795.0
"HYDRAULICS INTERNATIONAL, INC.",2016,CA-32,25609.31
"HYDRAULICS INTERNATIONAL, INC.",2016,CA-32,1946.7
"MEGGITT SAFETY SYSTEMS, INC.",2016,CA-26,-737.0
PACIFIC WEST FOAM INDUSTRY,2016,CA-45,765.0
FORREST MACHINING LLC,2016,CA-27,0.0
"BIOSTRUCTURES, LLC",2016,CA-47,30000.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2016,CA-09,0.0
ASTRONICS TEST SYSTEMS INC,2016,CA-47,0.0
"HSQ TECH, INC.",2016,CA-14,6204.0
"SODERBERG MANUFACTURING COMPANY, INC.",2016,CA-38,0.0
"NU-TREK, INC.",2016,CA-50,0.0
"NEW TECH SOLUTIONS, INC.",2016,CA-17,34935.0
KLDL INC,2016,CA-52,39736.94
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2016,CA-50,575000.0
DIVINE IMAGING INC.,2016,CA-32,14730.0
