recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"CHICO PRODUCE, INC.",2021,CA-01,377.01
KLDL INC,2021,CA-52,541.44
"MIL-BAR PLASTICS, INC.",2021,CA-41,240.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,21.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,12.0
DIVINE IMAGING INC.,2021,CA-32,258.25
POWER PRO PLUS INC.,2021,CA-35,0.0
"TETRA TECH, INC.",2021,CA-24,23389.0
VTC ENTERPRISES,2021,CA-24,317348.9
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,849.06
"US FOODS, INC",2021,CA-14,4979.11
"SHORE SOLUTIONS, INC.",2021,CA-52,8905.6
DIVINE IMAGING INC.,2021,CA-32,233.48
"MIL-BAR PLASTICS, INC.",2021,CA-41,12.0
"CORONADO DISTRIBUTION COMPANY, INC.",2021,CA-52,39.44
"VAL TECHNOLOGIES, INC.",2021,CA-39,-4420.0
COAST CITRUS DISTRIBUTORS,2021,CA-52,677.86
US FOODS INC,2021,CA-38,9673.14
US FOODS INC,2021,CA-38,1516.31
COAST CITRUS DISTRIBUTORS,2021,CA-52,979.46
SAN DIEGO STATE UNIVERSITY,2021,CA-51,-4429.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2021,CA-32,0.0
SORA POWER INC.,2021,CA-41,13237.92
HARTWELL CORPORATION,2021,CA-45,2208.75
US FOODS INC,2021,CA-38,5457.51
US FOODS INC,2021,CA-38,2867.4
US FOODS INC,2021,CA-38,9121.14
INTERNATIONAL TELEVISION CORPORATION,2021,CA-44,2812.0
"OEM PARTS NETWORK, INC.",2021,CA-35,1428.75
"EPSILON SYSTEMS SOLUTIONS, INC.",2021,CA-51,738802.68
US FOODS INC,2021,CA-38,8467.72
COAST CITRUS DISTRIBUTORS,2021,CA-52,3038.15
US FOODS INC,2021,CA-38,587.61
GLOBAL PCCI (GPC),2021,CA-47,9770.6
COAST CITRUS DISTRIBUTORS,2021,CA-52,221.36
"AERO-ELECTRIC CONNECTOR, INC.",2021,CA-43,1685.72
"INDUSTRIAL WASTE UTILIZATION, INC",2021,CA-35,145.0
BLACK GOLD INDUSTRIES,2021,CA-26,3430.0
"USFI, INC.",2021,CA-44,160.88
US FOODS INC,2021,CA-38,2014.24
VIASAT INC,2021,CA-49,0.0
PARKER-HANNIFIN CORPORATION,2021,CA-47,0.0
"NETKOMP, INC.",2021,CA-41,12006.0
HEALTH SUPPLY US LLC,2021,CA-29,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,5416.46
US FOODS INC,2021,CA-38,335.4
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,6229.13
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,40906.09
US FOODS INC,2021,CA-38,34932.75
"USFI, INC.",2021,CA-44,3074.46
"CHICO PRODUCE, INC.",2021,CA-01,407.15
"CHICO PRODUCE, INC.",2021,CA-01,21948.5
FORWARD SLOPE INC,2021,CA-51,131914.0
"CHICO PRODUCE, INC.",2021,CA-01,166.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,35335.48
COAST CITRUS DISTRIBUTORS,2021,CA-52,1570.92
US FOODS INC,2021,CA-38,2150.04
NORTHROP GRUMMAN SYSTEMS CORPORATION,2021,CA-17,0.0
PARKER-HANNIFIN CORPORATION,2021,CA-47,20269.26
"CHICO PRODUCE, INC.",2021,CA-01,384.06
P2S LP,2021,CA-42,0.0
CERTIFIED STAINLESS SERVICE INC.,2021,CA-13,69680.0
"ALTA-DENA CERTIFIED DAIRY, LLC",2021,CA-31,203.88
US FOODS INC,2021,CA-38,713.69
US FOODS INC,2021,CA-38,76.6
COAST CITRUS DISTRIBUTORS,2021,CA-52,2077.27
"ONTIC ENGINEERING & MANUFACTURING, INC",2021,CA-32,57424.57
PARKER-HANNIFIN CORPORATION,2021,CA-47,133405.84
"CHICO PRODUCE, INC.",2021,CA-01,1715.41
"INDUSTRIAL WASTE UTILIZATION, INC",2021,CA-35,2817.75
"USFI, INC.",2021,CA-44,1267.55
COAST CITRUS DISTRIBUTORS,2021,CA-52,2133.19
INTUITIVE SURGICAL INC,2021,CA-17,3040.0
"CAREFUSION SOLUTIONS, LLC",2021,CA-50,1170.12
"CAREFUSION SOLUTIONS, LLC",2021,CA-50,258.0
INTUITIVE SURGICAL INC,2021,CA-17,4900.0
"MARINE GROUP BOAT WORKS, LLC",2021,CA-52,-51410.4
"USFI, INC.",2021,CA-44,390.8
COAST CITRUS DISTRIBUTORS,2021,CA-52,4359.18
US FOODS INC,2021,CA-38,347.4
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,88.47
COAST CITRUS DISTRIBUTORS,2021,CA-52,1649.64
"CHICO PRODUCE, INC.",2021,CA-01,162.15
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,428.44
US FOODS INC,2021,CA-38,657.3
US FOODS INC,2021,CA-38,445.34
"CHICO PRODUCE, INC.",2021,CA-01,1556.36
"CHICO PRODUCE, INC.",2021,CA-01,520.37
"CHICO PRODUCE, INC.",2021,CA-01,192.87
ARNOLD A SEMLER INC,2021,CA-29,21254.04
COAST CITRUS DISTRIBUTORS,2021,CA-52,755.49
"CHICO PRODUCE, INC.",2021,CA-01,672.64
"USA WASTE OF CALIFORNIA, INC",2021,CA-51,1961864.97
SPECTRUM SERVICES GROUP INC,2021,CA-06,-41784.32
US FOODS INC,2021,CA-38,1460.0
"USFI, INC.",2021,CA-44,1059.23
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,3057.55
"USFI, INC.",2021,CA-44,1461.96
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,720.17
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,1018.0
"CHICO PRODUCE, INC.",2021,CA-01,978.54
COAST CITRUS DISTRIBUTORS,2021,CA-52,679.99
COAST CITRUS DISTRIBUTORS,2021,CA-52,13795.9
COAST CITRUS DISTRIBUTORS,2021,CA-52,933.66
"CHICO PRODUCE, INC.",2021,CA-01,546.3
COAST CITRUS DISTRIBUTORS,2021,CA-52,580.31
"LINMARR ASSOCIATES, INC.",2021,CA-47,13000.0
MDF TECHNOLOGIES INC,2021,CA-49,26500.0
COAST CITRUS DISTRIBUTORS,2021,CA-52,118.18
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,21253.95
COAST CITRUS DISTRIBUTORS,2021,CA-52,56.94
US FOODS INC,2021,CA-38,13201.74
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,981.12
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2021,CA-46,0.0
COAST CITRUS DISTRIBUTORS,2021,CA-52,1950.59
"USFI, INC.",2021,CA-44,854.86
DIVINE IMAGING INC.,2021,CA-32,-1840.92
"CHICO PRODUCE, INC.",2021,CA-01,231.15
COAST CITRUS DISTRIBUTORS,2021,CA-52,1862.59
COAST CITRUS DISTRIBUTORS,2021,CA-52,302.96
"MIL-BAR PLASTICS, INC.",2021,CA-41,33.75
KLDL INC,2021,CA-52,30388.96
KLDL INC,2021,CA-52,80.7
KLDL INC,2021,CA-52,-870.72
"SHORE SOLUTIONS, INC.",2021,CA-52,3093.8
"USFI, INC.",2021,CA-44,550.06
"USFI, INC.",2021,CA-44,971.77
COAST CITRUS DISTRIBUTORS,2021,CA-52,1209.48
US FOODS INC,2021,CA-38,2636.41
"USFI, INC.",2021,CA-44,22623.48
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,4304.04
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,358.8
"US FOODS, INC",2021,CA-14,3087.46
COAST CITRUS DISTRIBUTORS,2021,CA-52,1501.21
"SHORE SOLUTIONS, INC.",2021,CA-52,300.3
"SHORE SOLUTIONS, INC.",2021,CA-52,194.5
"MIL-BAR PLASTICS, INC.",2021,CA-41,80.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,520.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,123.8
"MIL-BAR PLASTICS, INC.",2021,CA-41,2774.75
COAST CITRUS DISTRIBUTORS,2021,CA-52,773.36
"CHICO PRODUCE, INC.",2021,CA-01,374.97
"CHICO PRODUCE, INC.",2021,CA-01,1142.04
"CHICO PRODUCE, INC.",2021,CA-01,217.53
US FOODS INC,2021,CA-38,2128.19
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,333.66
US FOODS INC,2021,CA-38,1223.17
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,240.57
ES3 PRIME LOGISTICS GROUP INC,2021,CA-50,0.0
"SHORE SOLUTIONS, INC.",2021,CA-52,96.39
KLDL INC,2021,CA-52,12720.0
"SHORE SOLUTIONS, INC.",2021,CA-52,799.4
"MIL-BAR PLASTICS, INC.",2021,CA-41,138.95
"CHICO PRODUCE, INC.",2021,CA-01,163.53
COAST CITRUS DISTRIBUTORS,2021,CA-14,231.95
COAST CITRUS DISTRIBUTORS,2021,CA-52,764.1
"CHICO PRODUCE, INC.",2021,CA-01,1147.86
"CHICO PRODUCE, INC.",2021,CA-01,2379.08
COAST CITRUS DISTRIBUTORS,2021,CA-52,2698.58
US FOODS INC,2021,CA-38,23259.31
"USFI, INC.",2021,CA-44,3864.97
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,551.34
"TACTICAL ENGINEERING & ANALYSIS, INC.",2021,CA-51,0.0
COAST CITRUS DISTRIBUTORS,2021,CA-52,182.71
COAST CITRUS DISTRIBUTORS,2021,CA-52,489.05
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,681.45
US FOODS INC,2021,CA-38,621.48
COAST CITRUS DISTRIBUTORS,2021,CA-52,158.33
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,19969.63
"USFI, INC.",2021,CA-44,268.46
"HOLLANDIA DAIRY, INC",2021,CA-50,634.8
COAST CITRUS DISTRIBUTORS,2021,CA-52,1180.85
US FOODS INC,2021,CA-38,564.03
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,1283.8
"USFI, INC.",2021,CA-44,660.86
"ALTA-DENA CERTIFIED DAIRY, LLC",2021,CA-31,39.6
COAST CITRUS DISTRIBUTORS,2021,CA-52,1363.69
"SHORE SOLUTIONS, INC.",2021,CA-52,-1192.32
US FOODS INC,2021,CA-38,5500.39
COAST CITRUS DISTRIBUTORS,2021,CA-52,167.64
"CHICO PRODUCE, INC.",2021,CA-01,252.41
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,155.1
"USFI, INC.",2021,CA-44,173.58
COAST CITRUS DISTRIBUTORS,2021,CA-52,721.43
DIVINE IMAGING INC.,2021,CA-32,315.0
DIVINE IMAGING INC.,2021,CA-32,4716.97
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,2678.35
"USFI, INC.",2021,CA-44,78.57
US FOODS INC,2021,CA-38,7869.32
COAST CITRUS DISTRIBUTORS,2021,CA-52,280.1
COAST CITRUS DISTRIBUTORS,2021,CA-52,1725.94
US FOODS INC,2021,CA-38,380.82
COAST CITRUS DISTRIBUTORS,2021,CA-52,317.05
"USFI, INC.",2021,CA-44,799.51
"BECKMAN COULTER, INC",2021,CA-40,19292.59
AKON INCORPORATED,2021,CA-17,0.0
"SHORE SOLUTIONS, INC.",2021,CA-52,505.98
"MIL-BAR PLASTICS, INC.",2021,CA-41,720.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,59.5
OLGA H BARRIOS,2021,CA-51,106.92
US FOODS INC,2021,CA-38,3856.65
"US FOODS, INC",2021,CA-14,31198.38
"USFI, INC.",2021,CA-44,5982.79
"USFI, INC.",2021,CA-44,2455.6
COAST CITRUS DISTRIBUTORS,2021,CA-52,20122.62
COAST CITRUS DISTRIBUTORS,2021,CA-52,1110.89
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,439.32
"USFI, INC.",2021,CA-44,2146.36
US FOODS INC,2021,CA-38,127443.17
US FOODS INC,2021,CA-38,8973.4
US FOODS INC,2021,CA-38,4160.97
COAST CITRUS DISTRIBUTORS,2021,CA-52,1910.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,56.17
"SHORE SOLUTIONS, INC.",2021,CA-52,1816.6
"MIL-BAR PLASTICS, INC.",2021,CA-41,225.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,33.75
"A & D ENGINEERING, INC.",2021,CA-17,90000.0
PARKER-HANNIFIN CORPORATION,2021,CA-47,0.0
HONEYWELL INTERNATIONAL INC.,2021,CA-43,0.0
COAST CITRUS DISTRIBUTORS,2021,CA-52,4647.21
"CHICO PRODUCE, INC.",2021,CA-01,2232.63
COAST CITRUS DISTRIBUTORS,2021,CA-52,1057.53
"CHICO PRODUCE, INC.",2021,CA-01,1118.53
COAST CITRUS DISTRIBUTORS,2021,CA-52,782.04
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,2125.34
COAST CITRUS DISTRIBUTORS,2021,CA-52,39.7
US FOODS INC,2021,CA-38,73.71
COAST CITRUS DISTRIBUTORS,2021,CA-52,3222.68
NORTHROP GRUMMAN SYSTEMS CORPORATION,2021,CA-36,85570.0
US FOODS INC,2021,CA-38,4534.92
"US FOODS, INC",2021,CA-14,1595.41
"USFI, INC.",2021,CA-44,738.99
"USFI, INC.",2021,CA-44,463.2
"REYES COCA-COLA BOTTLING, L.L.C.",2021,CA-47,317.44
COAST CITRUS DISTRIBUTORS,2021,CA-52,4328.78
"USFI, INC.",2021,CA-44,2666.12
US FOODS INC,2021,CA-38,11009.41
US FOODS INC,2021,CA-38,8730.18
"MERCURY DEFENSE SYSTEMS, INC.",2021,CA-42,5243.0
"USFI, INC.",2021,CA-44,141.81
COAST CITRUS DISTRIBUTORS,2021,CA-52,4753.58
"HOLLANDIA DAIRY, INC",2021,CA-50,165.68
"WILLKOM, INC.",2021,CA-52,6562.9
BLACK GOLD INDUSTRIES,2021,CA-26,940.5
"INDUSTRIAL WASTE UTILIZATION, INC",2021,CA-35,-1000.0
BLACK GOLD INDUSTRIES,2021,CA-26,37960.0
COAST CITRUS DISTRIBUTORS,2021,CA-52,1211.84
"USFI, INC.",2021,CA-44,26655.87
"PELICAN PRODUCTS, INC.",2021,CA-36,553.35
"CHICO PRODUCE, INC.",2021,CA-01,152.73
COAST CITRUS DISTRIBUTORS,2021,CA-52,1069.63
COAST CITRUS DISTRIBUTORS,2021,CA-52,412.83
"USFI, INC.",2021,CA-44,536.8
RQ-AECOM JV,2021,CA-49,280364.0
"USFI, INC.",2021,CA-44,41.16
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,4712.65
"USFI, INC.",2021,CA-44,1342.35
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,117.92
US FOODS INC,2021,CA-38,1183.26
COAST CITRUS DISTRIBUTORS,2021,CA-52,704.26
"WILLARD MARINE, INC.",2021,CA-40,1909.14
"HOLLANDIA DAIRY, INC",2021,CA-50,163.2
COAST CITRUS DISTRIBUTORS,2021,CA-52,2912.1
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,4173.03
COAST CITRUS DISTRIBUTORS,2021,CA-52,3880.81
US FOODS INC,2021,CA-38,12.7
"USFI, INC.",2021,CA-44,5881.49
COAST CITRUS DISTRIBUTORS,2021,CA-52,4676.19
"USFI, INC.",2021,CA-44,769.64
COAST CITRUS DISTRIBUTORS,2021,CA-52,414.12
US FOODS INC,2021,CA-38,1128.98
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,1900.6
"USFI, INC.",2021,CA-44,768.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,186.4
COAST CITRUS DISTRIBUTORS,2021,CA-52,395.72
COAST CITRUS DISTRIBUTORS,2021,CA-52,447.98
US FOODS INC,2021,CA-38,2613.28
COAST CITRUS DISTRIBUTORS,2021,CA-52,2284.53
COAST CITRUS DISTRIBUTORS,2021,CA-52,1189.68
"HOLLANDIA DAIRY, INC",2021,CA-50,197.96
COAST CITRUS DISTRIBUTORS,2021,CA-52,32.45
SAWASAWA LLC,2021,CA-37,133.05
INTUITIVE SURGICAL INC,2021,CA-17,400.0
KARL STORZ ENDOSCOPY-AMERICA INC,2021,CA-36,119047.44
PAVE-TECH INC.,2021,CA-49,379976.0
"CORONADO DISTRIBUTION COMPANY, INC.",2021,CA-50,39274.95
MW SERVICES INC,2021,CA-48,91882.54
"GALINDO ELECTRIC, INC",2021,CA-49,480000.0
"CHICO PRODUCE, INC.",2021,CA-01,972.35
US FOODS INC,2021,CA-38,472.4
US FOODS INC,2021,CA-38,2187.9
"USFI, INC.",2021,CA-44,2367.25
US FOODS INC,2021,CA-38,11379.2
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,484.93
"US FOODS, INC",2021,CA-14,19193.67
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,2142.42
US FOODS INC,2021,CA-38,2228.66
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,140.72
"REYES COCA-COLA BOTTLING, L.L.C.",2021,CA-47,274.24
"USFI, INC.",2021,CA-44,1661.42
COAST CITRUS DISTRIBUTORS,2021,CA-52,1570.29
"PRODUCERS DAIRY FOODS, INC.",2021,CA-21,346.86
COAST CITRUS DISTRIBUTORS,2021,CA-52,1731.27
US FOODS INC,2021,CA-38,8764.72
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,283.45
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,27.98
THE FLAMEMASTER CORPORATION,2021,CA-29,90.0
COAST CITRUS DISTRIBUTORS,2021,CA-14,1763.0
US FOODS INC,2021,CA-38,1457.28
COAST CITRUS DISTRIBUTORS,2021,CA-52,1507.2
"USFI, INC.",2021,CA-44,15088.8
US FOODS INC,2021,CA-38,885.64
"USFI, INC.",2021,CA-44,2439.54
"PELICAN PRODUCTS, INC.",2021,CA-36,804.02
"ENGINEERING/REMEDIATION RESOURCES GROUP, INC.",2021,CA-10,63179.0
"CHICO PRODUCE, INC.",2021,CA-01,2206.5
"CHICO PRODUCE, INC.",2021,CA-01,49.34
"PRODUCERS DAIRY FOODS, INC.",2021,CA-21,66.64
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,523.76
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,715.31
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,1130.28
"USFI, INC.",2021,CA-44,2372.27
COAST CITRUS DISTRIBUTORS,2021,CA-52,30.99
"CHICO PRODUCE, INC.",2021,CA-01,782.88
"CHICO PRODUCE, INC.",2021,CA-01,776.86
COAST CITRUS DISTRIBUTORS,2021,CA-52,565.03
COAST CITRUS DISTRIBUTORS,2021,CA-52,738.12
US FOODS INC,2021,CA-38,10928.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,760.83
US FOODS INC,2021,CA-38,1663.75
US FOODS INC,2021,CA-38,1636.07
"US FOODS, INC",2021,CA-14,462.46
"HOLLANDIA DAIRY, INC",2021,CA-50,1217.74
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,6897.37
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,1525.84
US FOODS INC,2021,CA-38,12263.32
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,608.55
COAST CITRUS DISTRIBUTORS,2021,CA-52,810.14
TEXTAINER EQUIPMENT MANAGEMENT (U.S.) LIMITED,2021,CA-11,2988.71
"USFI, INC.",2021,CA-44,4113.85
"USFI, INC.",2021,CA-44,4016.56
US FOODS INC,2021,CA-38,499.41
COAST CITRUS DISTRIBUTORS,2021,CA-52,774.95
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,5404.56
COAST CITRUS DISTRIBUTORS,2021,CA-52,877.7
US FOODS INC,2021,CA-38,3462.54
"REYES COCA-COLA BOTTLING, L.L.C.",2021,CA-47,368.48
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,923.13
COAST CITRUS DISTRIBUTORS,2021,CA-52,23.1
US FOODS INC,2021,CA-38,3602.32
"USFI, INC.",2021,CA-44,1893.94
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,16395.71
US FOODS INC,2021,CA-38,25527.04
COAST CITRUS DISTRIBUTORS,2021,CA-52,5581.44
"US FOODS, INC",2021,CA-14,3060.22
COAST CITRUS DISTRIBUTORS,2021,CA-52,1260.33
US FOODS INC,2021,CA-38,1030.29
US FOODS INC,2021,CA-38,2121.32
US FOODS INC,2021,CA-38,5101.24
"CHICO PRODUCE, INC.",2021,CA-01,2401.97
COAST CITRUS DISTRIBUTORS,2021,CA-52,1471.78
GRISWOLD INDUSTRIES,2021,CA-47,8726.78
US FOODS INC,2021,CA-38,506.85
"USFI, INC.",2021,CA-44,87.36
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,487.0
EATON CORPORATION,2021,CA-47,19550.34
COAST CITRUS DISTRIBUTORS,2021,CA-52,25.2
"USFI, INC.",2021,CA-44,4904.65
"US FOODS, INC",2021,CA-14,1621.24
US FOODS INC,2021,CA-38,657.12
"USFI, INC.",2021,CA-44,4715.16
COAST CITRUS DISTRIBUTORS,2021,CA-52,469.88
"CHICO PRODUCE, INC.",2021,CA-01,665.03
COAST CITRUS DISTRIBUTORS,2021,CA-52,2238.24
US FOODS INC,2021,CA-38,5705.12
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,35640.26
COAST CITRUS DISTRIBUTORS,2021,CA-52,24.2
US FOODS INC,2021,CA-38,495.98
US FOODS INC,2021,CA-38,134.12
"US FOODS, INC",2021,CA-14,58.12
"USFI, INC.",2021,CA-44,1266.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,28.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,110.51
"USFI, INC.",2021,CA-44,9576.06
"USFI, INC.",2021,CA-44,33.42
"US FOODS, INC",2021,CA-14,4294.84
COAST CITRUS DISTRIBUTORS,2021,CA-52,87.85
COAST CITRUS DISTRIBUTORS,2021,CA-52,4454.99
"HOLLANDIA DAIRY, INC",2021,CA-50,52.23
COAST CITRUS DISTRIBUTORS,2021,CA-52,429.73
COAST CITRUS DISTRIBUTORS,2021,CA-52,521.5
COAST CITRUS DISTRIBUTORS,2021,CA-52,606.12
COAST CITRUS DISTRIBUTORS,2021,CA-52,635.95
"PRODUCERS DAIRY FOODS, INC.",2021,CA-21,62.46
US FOODS INC,2021,CA-38,7131.67
US FOODS INC,2021,CA-38,643.42
OLGA H BARRIOS,2021,CA-51,528.85
"USFI, INC.",2021,CA-44,13152.59
US FOODS INC,2021,CA-38,6435.12
NORTHROP GRUMMAN SYSTEMS CORPORATION,2021,CA-36,2250.0
HONEYWELL INTERNATIONAL INC.,2021,CA-43,4740.12
"CHICO PRODUCE, INC.",2021,CA-01,528.2
"CHICO PRODUCE, INC.",2021,CA-01,804.57
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,34378.81
"USFI, INC.",2021,CA-44,239.68
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",2021,CA-35,299.09
KLDL INC,2021,CA-52,257.52
"INDUSTRIAL WASTE UTILIZATION, INC",2021,CA-35,13166.22
"INDUSTRIAL WASTE UTILIZATION, INC",2021,CA-35,9600.0
"USFI, INC.",2021,CA-44,923.1
"KRATOS UNMANNED AERIAL SYSTEMS, INC",2021,CA-06,4608924.05
"MIL-BAR PLASTICS, INC.",2021,CA-41,1800.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,336.0
US FOODS INC,2021,CA-38,872.87
US FOODS INC,2021,CA-38,2769.05
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,280.39
US FOODS INC,2021,CA-38,3056.8
"SHORE SOLUTIONS, INC.",2021,CA-52,208.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,400.0
"MIL-BAR PLASTICS, INC.",2021,CA-41,64.92
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,10095.27
"USFI, INC.",2021,CA-44,184.27
"USFI, INC.",2021,CA-44,111.84
US FOODS INC,2021,CA-38,10566.61
"PRODUCERS DAIRY FOODS, INC.",2021,CA-21,594.16
"ALTA-DENA CERTIFIED DAIRY, LLC",2021,CA-31,46.73
US FOODS INC,2021,CA-38,642.14
"REYES COCA-COLA BOTTLING, L.L.C.",2021,CA-47,178.48
US FOODS INC,2021,CA-38,57866.53
"PRODUCERS DAIRY FOODS, INC.",2021,CA-21,47.48
COAST CITRUS DISTRIBUTORS,2021,CA-52,141.82
COAST CITRUS DISTRIBUTORS,2021,CA-52,714.28
COAST CITRUS DISTRIBUTORS,2021,CA-52,1111.72
COAST CITRUS DISTRIBUTORS,2021,CA-52,737.93
COAST CITRUS DISTRIBUTORS,2021,CA-52,2665.23
COAST CITRUS DISTRIBUTORS,2021,CA-52,3215.18
"US FOODS, INC",2021,CA-14,5412.04
US FOODS INC,2021,CA-38,8881.44
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,37132.49
HARTWELL CORPORATION,2021,CA-45,10658.97
HYDRO-AIRE AEROSPACE CORP,2021,CA-30,4680.0
"THERMAL STRUCTURES, INC",2021,CA-90,25193.38
ASBERRY CORPORATION,2021,CA-32,4268.0
"CHICO PRODUCE, INC.",2021,CA-01,11436.23
US FOODS INC,2021,CA-38,2666.69
NUGATE GROUP LLC,2021,CA-18,-7262.64
COAST CITRUS DISTRIBUTORS,2021,CA-52,16768.63
US FOODS INC,2021,CA-38,351.4
"USFI, INC.",2021,CA-44,1399.08
NORTHSTAR DISTRIBUTORS INC.,2021,CA-49,79.75
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,473.25
"CHICO PRODUCE, INC.",2021,CA-01,2094.06
"SENTEK CONSULTING, INC.",2021,CA-50,276800.0
HOTEL CONTRACTING SERVICES INC,2021,CA-03,0.0
"CHICO PRODUCE, INC.",2021,CA-01,1745.95
"ALTA-DENA CERTIFIED DAIRY, LLC",2021,CA-31,142.74
US FOODS INC,2021,CA-38,1755.6
US FOODS INC,2021,CA-38,149.18
"HOLLANDIA DAIRY, INC",2021,CA-50,146.68
US FOODS INC,2021,CA-38,165.92
IMAGINE MILLING TECHNOLOGIES LLC,2021,CA-46,2497.5
IMAGINE MILLING TECHNOLOGIES LLC,2021,CA-46,2312.5
COAST CITRUS DISTRIBUTORS,2021,CA-52,5310.51
"USFI, INC.",2021,CA-44,12630.54
"USFI, INC.",2021,CA-44,6715.36
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2021,CA-09,522.45
US FOODS INC,2021,CA-38,524.4
COAST CITRUS DISTRIBUTORS,2021,CA-52,544.36
"CHICO PRODUCE, INC.",2021,CA-01,162.53
"AECOM TECHNICAL SERVICES, INC.",2021,CA-34,280072.93
COAST CITRUS DISTRIBUTORS,2021,CA-52,213.0
US FOODS INC,2021,CA-38,3016.85
"USFI, INC.",2021,CA-44,1990.78
"ZYRIS, INC.",2021,CA-24,45.4
COAST CITRUS DISTRIBUTORS,2021,CA-52,7467.66
"CHICO PRODUCE, INC.",2021,CA-01,587.25
NEWVAC LLC,2021,CA-32,9800.0
