recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
COAST CITRUS DISTRIBUTORS,2023,CA-52,855.1
US FOODS INC,2023,CA-38,624.32
PARKER-HANNIFIN CORPORATION,2023,CA-47,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2023,CA-17,26916.0
"MEG TECHNOLOGIES, INC.",2023,CA-47,408.1
ADEPT FASTENERS INC,2023,CA-27,3591.6
SKYSPARES PARTS INC,2023,CA-39,0.0
"VARIAN MEDICAL SYSTEMS, INC",2023,CA-16,65759.0
COAST CITRUS DISTRIBUTORS,2023,CA-52,972.92
US FOODS INC,2023,CA-38,736.51
"CHICO PRODUCE, INC.",2023,CA-01,332.88
"USFI, INC.",2023,CA-44,7949.86
"ATW CONSTRUCTION, INC",2023,CA-23,327352.0
COAST CITRUS DISTRIBUTORS,2023,CA-52,1699.04
COAST CITRUS DISTRIBUTORS,2023,CA-52,541.45
"USFI, INC.",2023,CA-44,4426.49
US FOODS INC,2023,CA-38,29881.12
"HOLLANDIA DAIRY, INC",2023,CA-50,1152.73
US FOODS INC,2023,CA-38,14370.83
"USFI, INC.",2023,CA-44,1408.98
COAST CITRUS DISTRIBUTORS,2023,CA-52,1907.77
US FOODS INC,2023,CA-38,17264.77
US FOODS INC,2023,CA-38,14003.31
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,88.46
COAST CITRUS DISTRIBUTORS,2023,CA-52,56.65
US FOODS INC,2023,CA-38,9626.6
"USFI, INC.",2023,CA-44,12122.18
COAST CITRUS DISTRIBUTORS,2023,CA-52,656.83
COAST CITRUS DISTRIBUTORS,2023,CA-52,2133.61
"USFI, INC.",2023,CA-44,1262.36
"US FOODS, INC",2023,CA-14,2735.18
US FOODS INC,2023,CA-38,249.56
US FOODS INC,2023,CA-38,596.14
"CHICO PRODUCE, INC.",2023,CA-01,344.88
US FOODS INC,2023,CA-38,5815.56
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,2387.71
US FOODS INC,2023,CA-38,3696.7
"US FOODS, INC",2023,CA-14,3544.48
US FOODS INC,2023,CA-38,4957.83
"USFI, INC.",2023,CA-44,1500.92
COAST CITRUS DISTRIBUTORS,2023,CA-52,938.51
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1656.84
US FOODS INC,2023,CA-38,3576.45
COAST CITRUS DISTRIBUTORS,2023,CA-52,1118.01
"REYES COCA-COLA BOTTLING, L.L.C.",2023,CA-47,255.2
US FOODS INC,2023,CA-38,9394.22
"USFI, INC.",2023,CA-44,3401.86
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,102.07
"HOLLANDIA DAIRY, INC",2023,CA-50,177.95
COAST CITRUS DISTRIBUTORS,2023,CA-52,382.37
US FOODS INC,2023,CA-38,2137.25
US FOODS INC,2023,CA-38,1102.92
COAST CITRUS DISTRIBUTORS,2023,CA-52,296.21
COAST CITRUS DISTRIBUTORS,2023,CA-52,1233.94
US FOODS INC,2023,CA-38,4991.69
COAST CITRUS DISTRIBUTORS,2023,CA-52,247.1
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,144.32
COAST CITRUS DISTRIBUTORS,2023,CA-52,1556.79
"USFI, INC.",2023,CA-44,8916.93
US FOODS INC,2023,CA-38,4402.14
COAST CITRUS DISTRIBUTORS,2023,CA-52,883.01
COAST CITRUS DISTRIBUTORS,2023,CA-52,1354.65
COAST CITRUS DISTRIBUTORS,2023,CA-52,3185.5
"ULTRA-LOW LOSS TECHNOLOGIES, INC",2023,CA-24,0.0
COAST CITRUS DISTRIBUTORS,2023,CA-52,1285.94
"USFI, INC.",2023,CA-44,2015.74
"USFI, INC.",2023,CA-44,4582.95
"USFI, INC.",2023,CA-44,6020.36
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1375.76
COAST CITRUS DISTRIBUTORS,2023,CA-52,1916.3
COAST CITRUS DISTRIBUTORS,2023,CA-52,1205.79
HONEYWELL INTERNATIONAL INC.,2023,CA-43,0.0
US FOODS INC,2023,CA-38,26298.39
COAST CITRUS DISTRIBUTORS,2023,CA-52,1041.54
"CHICO PRODUCE, INC.",2023,CA-01,837.66
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1468.41
US FOODS INC,2023,CA-38,203.4
US FOODS INC,2023,CA-38,2357.04
COAST CITRUS DISTRIBUTORS,2023,CA-52,261.0
US FOODS INC,2023,CA-38,588.38
US FOODS INC,2023,CA-38,108.96
US FOODS INC,2023,CA-38,56796.14
"AECOM TECHNICAL SERVICES, INC.",2023,CA-34,0.0
US FOODS INC,2023,CA-38,2857.92
"USFI, INC.",2023,CA-44,3115.58
COAST CITRUS DISTRIBUTORS,2023,CA-52,670.52
"USFI, INC.",2023,CA-44,7860.08
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,439.42
US FOODS INC,2023,CA-38,2136.38
"HOLLANDIA DAIRY, INC",2023,CA-50,472.54
US FOODS INC,2023,CA-38,9732.73
"HC MERCHANDISERS, INC.",2023,CA-35,14382.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,5532.84
US FOODS INC,2023,CA-38,7160.6
US FOODS INC,2023,CA-38,3739.95
"USFI, INC.",2023,CA-44,591.18
"USFI, INC.",2023,CA-44,16533.34
US FOODS INC,2023,CA-38,8686.57
"CHICO PRODUCE, INC.",2023,CA-01,164.63
PARKER-HANNIFIN CORPORATION,2023,CA-47,8218.89
RYANG H KIM,2023,CA-45,-58710.0
ALITHOS ANESTI LLC,2023,CA-41,-99998.96
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,24.6
US FOODS INC,2023,CA-38,1140.62
COAST CITRUS DISTRIBUTORS,2023,CA-52,37.62
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,489.06
COAST CITRUS DISTRIBUTORS,2023,CA-52,814.9
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,585.87
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,2951.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,5601.27
"US FOODS, INC",2023,CA-14,9918.98
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,67.38
"CHICO PRODUCE, INC.",2023,CA-01,3006.51
PARKER-HANNIFIN CORPORATION,2023,CA-47,8769.0
PARKER-HANNIFIN CORPORATION,2023,CA-47,2764.48
"NASCO AIRCRAFT BRAKE, INC.",2023,CA-43,8846.31
"FDH DEFENSE AFTERMARKET, LLC",2023,CA-38,400.0
"FDH DEFENSE AFTERMARKET, LLC",2023,CA-38,0.0
COAST CITRUS DISTRIBUTORS,2023,CA-52,448.57
COAST CITRUS DISTRIBUTORS,2023,CA-52,715.29
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1131.42
"US FOODS, INC",2023,CA-14,5848.13
US FOODS INC,2023,CA-38,1018.44
COAST CITRUS DISTRIBUTORS,2023,CA-52,3294.15
COAST CITRUS DISTRIBUTORS,2023,CA-52,3344.87
"AECOM TECHNICAL SERVICES, INC.",2023,CA-34,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,2497.02
"HOLLANDIA DAIRY, INC",2023,CA-50,475.12
COAST CITRUS DISTRIBUTORS,2023,CA-52,51.15
"HOLLANDIA DAIRY, INC",2023,CA-50,571.92
US FOODS INC,2023,CA-38,720.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,623.75
COAST CITRUS DISTRIBUTORS,2023,CA-52,16960.83
MAGNUM MACHINE SHOP,2023,CA-19,-9716.0
COAST CITRUS DISTRIBUTORS,2023,CA-52,2484.0
US FOODS INC,2023,CA-38,2583.49
US FOODS INC,2023,CA-38,8331.08
"USFI, INC.",2023,CA-44,1068.99
US FOODS INC,2023,CA-38,13488.52
"USFI, INC.",2023,CA-44,968.02
"CHICO PRODUCE, INC.",2023,CA-01,371.3
"USFI, INC.",2023,CA-44,49.29
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,276.26
"USFI, INC.",2023,CA-44,8583.81
"ZZ CONSTRUCTION, INC.",2023,CA-46,0.0
COAST CITRUS DISTRIBUTORS,2023,CA-52,854.69
US FOODS INC,2023,CA-38,338.98
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,1133.07
"US FOODS, INC",2023,CA-14,15275.8
"US FOODS, INC",2023,CA-14,35.58
US FOODS INC,2023,CA-38,5387.3
"USFI, INC.",2023,CA-44,15463.84
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,365.66
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,257.67
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1052.35
COAST CITRUS DISTRIBUTORS,2023,CA-52,1221.75
COAST CITRUS DISTRIBUTORS,2023,CA-52,2168.14
US FOODS INC,2023,CA-38,1507.14
US FOODS INC,2023,CA-38,9179.94
US FOODS INC,2023,CA-38,14194.83
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,13369.92
US FOODS INC,2023,CA-38,2257.43
US FOODS INC,2023,CA-38,9337.47
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,647.03
"USFI, INC.",2023,CA-44,3197.03
COAST CITRUS DISTRIBUTORS,2023,CA-52,639.4
COAST CITRUS DISTRIBUTORS,2023,CA-52,307.49
"NEW TECH SOLUTIONS, INC.",2023,CA-17,815334.6
"NEW TECH SOLUTIONS, INC.",2023,CA-17,20285.21
US FOODS INC,2023,CA-38,18750.87
US FOODS INC,2023,CA-38,196.62
US FOODS INC,2023,CA-38,1228.36
COAST CITRUS DISTRIBUTORS,2023,CA-52,669.29
"USFI, INC.",2023,CA-44,476.7
COAST CITRUS DISTRIBUTORS,2023,CA-52,122.4
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,6781.74
COAST CITRUS DISTRIBUTORS,2023,CA-52,1092.49
US FOODS INC,2023,CA-38,3077.02
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,244.46
US FOODS INC,2023,CA-38,1897.84
US FOODS INC,2023,CA-38,2688.15
AMERICAN WAREHOUSE GOL LLC,2023,CA-46,283.88
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,3701.45
MCGRATH RENTCORP,2023,CA-14,-56151.36
US FOODS INC,2023,CA-38,5310.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,3688.1
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,1121.97
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,239.28
MCP COMPUTER PRODUCTS INC,2023,CA-50,55635.73
COAST CITRUS DISTRIBUTORS,2023,CA-52,823.65
"USFI, INC.",2023,CA-44,448.23
US FOODS INC,2023,CA-38,966.62
US FOODS INC,2023,CA-38,3865.14
"MCKENZIE SYSTEMS ENGINEERING ASSOCIATES, INC.",2023,CA-26,-2501.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1788.79
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,405.13
US FOODS INC,2023,CA-38,35336.89
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1529.35
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,2598.3
"USFI, INC.",2023,CA-44,771.78
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,767.69
"HOLLANDIA DAIRY, INC",2023,CA-50,133.4
"USFI, INC.",2023,CA-44,3415.43
"US FOODS, INC",2023,CA-14,1953.6
US FOODS INC,2023,CA-38,8672.86
US FOODS INC,2023,CA-38,8692.44
COAST CITRUS DISTRIBUTORS,2023,CA-52,151.3
"US FOODS, INC",2023,CA-14,17405.07
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1309.2
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,100.53
"CHICO PRODUCE, INC.",2023,CA-01,1627.12
COAST CITRUS DISTRIBUTORS,2023,CA-52,60.4
US FOODS INC,2023,CA-38,7908.42
"USFI, INC.",2023,CA-44,36.63
US FOODS INC,2023,CA-38,8886.38
US FOODS INC,2023,CA-38,3496.82
"USFI, INC.",2023,CA-44,407.64
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,159.52
"US FOODS, INC",2023,CA-14,7742.09
COAST CITRUS DISTRIBUTORS,2023,CA-52,742.84
"USFI, INC.",2023,CA-44,869.39
COAST CITRUS DISTRIBUTORS,2023,CA-52,198.14
"STANDARD AERO PARTS, INC",2023,CA-26,0.0
"CHICO PRODUCE, INC.",2023,CA-01,1523.47
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,4375.45
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,118367.09
US FOODS INC,2023,CA-38,154.03
HOWMET GLOBAL FASTENING SYSTEMS INC,2023,CA-26,0.0
"USFI, INC.",2023,CA-44,20358.8
"HOLLANDIA DAIRY, INC",2023,CA-50,195.7
COAST CITRUS DISTRIBUTORS,2023,CA-52,6554.91
US FOODS INC,2023,CA-38,1374.87
US FOODS INC,2023,CA-38,1382.25
COAST CITRUS DISTRIBUTORS,2023,CA-52,120.68
COAST CITRUS DISTRIBUTORS,2023,CA-52,9223.19
US FOODS INC,2023,CA-38,464.04
US FOODS INC,2023,CA-38,187.17
"USFI, INC.",2023,CA-44,207.68
US FOODS INC,2023,CA-38,4363.3
"USFI, INC.",2023,CA-44,16364.66
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,159.52
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,39421.82
"CHICO PRODUCE, INC.",2023,CA-01,1404.8
US FOODS INC,2023,CA-38,1988.71
"USFI, INC.",2023,CA-44,12928.5
US FOODS INC,2023,CA-38,3460.93
"US FOODS, INC",2023,CA-14,493.93
"CHICO PRODUCE, INC.",2023,CA-01,741.67
"US FOODS, INC",2023,CA-14,20782.16
COAST CITRUS DISTRIBUTORS,2023,CA-52,5748.6
COAST CITRUS DISTRIBUTORS,2023,CA-52,2188.21
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,2423.96
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,3211.89
COAST CITRUS DISTRIBUTORS,2023,CA-52,2185.33
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,1803.98
COAST CITRUS DISTRIBUTORS,2023,CA-52,5152.26
US FOODS INC,2023,CA-38,5690.19
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,2293.2
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,50316.46
"USFI, INC.",2023,CA-44,4540.6
"US FOODS, INC",2023,CA-14,2597.53
"USFI, INC.",2023,CA-44,683.86
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,994.73
"USFI, INC.",2023,CA-44,2860.57
US FOODS INC,2023,CA-38,1001.3
"USFI, INC.",2023,CA-44,3018.02
US FOODS INC,2023,CA-38,433.76
COAST CITRUS DISTRIBUTORS,2023,CA-52,523.27
COAST CITRUS DISTRIBUTORS,2023,CA-52,1502.99
COAST CITRUS DISTRIBUTORS,2023,CA-52,31280.27
US FOODS INC,2023,CA-38,917.49
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,103.27
COAST CITRUS DISTRIBUTORS,2023,CA-52,283.92
WOODWARD HRT INC,2023,CA-27,82872.93
"USFI, INC.",2023,CA-44,534.45
"USFI, INC.",2023,CA-44,518.53
US FOODS INC,2023,CA-38,9596.69
US FOODS INC,2023,CA-38,3478.28
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,631.84
US FOODS INC,2023,CA-38,4675.28
US FOODS INC,2023,CA-38,3966.17
COAST CITRUS DISTRIBUTORS,2023,CA-52,704.61
COAST CITRUS DISTRIBUTORS,2023,CA-52,1954.18
COAST CITRUS DISTRIBUTORS,2023,CA-52,571.79
US FOODS INC,2023,CA-38,17042.54
US FOODS INC,2023,CA-38,5733.09
US FOODS INC,2023,CA-38,25582.66
"USFI, INC.",2023,CA-44,429.0
US FOODS INC,2023,CA-38,6829.91
"USFI, INC.",2023,CA-44,1554.5
"USFI, INC.",2023,CA-44,1969.04
COAST CITRUS DISTRIBUTORS,2023,CA-52,868.0
"USFI, INC.",2023,CA-44,1748.96
US FOODS INC,2023,CA-38,19850.09
"USFI, INC.",2023,CA-44,1860.8
"US FOODS, INC",2023,CA-14,6026.78
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,4561.22
"CHICO PRODUCE, INC.",2023,CA-01,672.54
COAST CITRUS DISTRIBUTORS,2023,CA-14,856.54
"AEROVIRONMENT, INC.",2023,CA-26,58269522.66
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,702.12
US FOODS INC,2023,CA-38,5747.01
COAST CITRUS DISTRIBUTORS,2023,CA-52,6231.95
COAST CITRUS DISTRIBUTORS,2023,CA-52,2273.49
COAST CITRUS DISTRIBUTORS,2023,CA-52,834.83
COAST CITRUS DISTRIBUTORS,2023,CA-52,914.26
COAST CITRUS DISTRIBUTORS,2023,CA-52,545.01
COAST CITRUS DISTRIBUTORS,2023,CA-52,7927.66
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,80.0
US FOODS INC,2023,CA-38,3942.65
"USFI, INC.",2023,CA-44,1940.81
COAST CITRUS DISTRIBUTORS,2023,CA-52,1132.38
"USFI, INC.",2023,CA-44,2047.43
COAST CITRUS DISTRIBUTORS,2023,CA-52,2962.38
"US FOODS, INC",2023,CA-14,3263.29
"CHICO PRODUCE, INC.",2023,CA-01,1921.62
"CHICO PRODUCE, INC.",2023,CA-01,784.09
COAST CITRUS DISTRIBUTORS,2023,CA-52,1537.21
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,3820.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,31.07
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,864.3
"CHICO PRODUCE, INC.",2023,CA-01,860.34
COAST CITRUS DISTRIBUTORS,2023,CA-52,3034.2
COAST CITRUS DISTRIBUTORS,2023,CA-52,499.99
COAST CITRUS DISTRIBUTORS,2023,CA-52,308.54
COAST CITRUS DISTRIBUTORS,2023,CA-52,95.04
COAST CITRUS DISTRIBUTORS,2023,CA-52,492.03
COAST CITRUS DISTRIBUTORS,2023,CA-52,236.3
"CHICO PRODUCE, INC.",2023,CA-01,421.37
"HOLLANDIA DAIRY, INC",2023,CA-50,56.4
US FOODS INC,2023,CA-38,5358.7
COAST CITRUS DISTRIBUTORS,2023,CA-52,422.03
"CONNECTEC COMPANY, INC.",2023,CA-47,0.0
"CHICO PRODUCE, INC.",2023,CA-01,646.63
"CHICO PRODUCE, INC.",2023,CA-01,501.83
"MEG TECHNOLOGIES, INC.",2023,CA-47,2743.5
COAST CITRUS DISTRIBUTORS,2023,CA-52,350.39
COAST CITRUS DISTRIBUTORS,2023,CA-14,262.06
COAST CITRUS DISTRIBUTORS,2023,CA-52,159.62
T.P.S. AVIATION INC,2023,CA-14,211.26
"ALLFAST FASTENING SYSTEMS, LLC",2023,CA-31,-57859.2
KING NUTRONICS CORPORATION,2023,CA-32,7533.75
COAST CITRUS DISTRIBUTORS,2023,CA-52,479.84
"STANDARD AERO PARTS, INC",2023,CA-26,838.5
"MEG TECHNOLOGIES, INC.",2023,CA-47,1419.5
"AVIBANK MFG., INC.",2023,CA-29,2824.89
COAST CITRUS DISTRIBUTORS,2023,CA-52,388.63
AVATAR PARTNERS INC,2023,CA-47,59400.0
WOODWARD HRT INC,2023,CA-27,5628.6
COAST CITRUS DISTRIBUTORS,2023,CA-14,498.79
COAST CITRUS DISTRIBUTORS,2023,CA-52,445.12
"CHICO PRODUCE, INC.",2023,CA-01,269.18
ARTISTRY LLC,2023,CA-17,181.45
COAST CITRUS DISTRIBUTORS,2023,CA-52,502.08
COAST CITRUS DISTRIBUTORS,2023,CA-52,518.66
COAST CITRUS DISTRIBUTORS,2023,CA-52,551.3
"NEW TECH SOLUTIONS, INC.",2023,CA-17,137009.1
"CHICO PRODUCE, INC.",2023,CA-01,151.52
COAST CITRUS DISTRIBUTORS,2023,CA-52,4659.35
COAST CITRUS DISTRIBUTORS,2023,CA-52,776.22
COAST CITRUS DISTRIBUTORS,2023,CA-52,306.87
"CHICO PRODUCE, INC.",2023,CA-01,849.07
"CHICO PRODUCE, INC.",2023,CA-01,1174.55
COAST CITRUS DISTRIBUTORS,2023,CA-52,528.84
COAST CITRUS DISTRIBUTORS,2023,CA-52,470.61
COAST CITRUS DISTRIBUTORS,2023,CA-14,612.17
COAST CITRUS DISTRIBUTORS,2023,CA-52,778.58
"CHICO PRODUCE, INC.",2023,CA-01,2648.55
COAST CITRUS DISTRIBUTORS,2023,CA-52,441.88
COAST CITRUS DISTRIBUTORS,2023,CA-52,268.04
COAST CITRUS DISTRIBUTORS,2023,CA-52,995.58
COAST CITRUS DISTRIBUTORS,2023,CA-52,2636.14
SPARTAN INVESTMENT SERVICES LLC,2023,CA-52,42685.0
"SIERRA SANITATION, INC.",2023,CA-20,78750.0
"NEW TECH SOLUTIONS, INC.",2023,CA-17,54840.0
COAST CITRUS DISTRIBUTORS,2023,CA-52,826.4
COAST CITRUS DISTRIBUTORS,2023,CA-52,432.91
T.P.S. AVIATION INC,2023,CA-14,12809.81
COAST CITRUS DISTRIBUTORS,2023,CA-52,812.62
COAST CITRUS DISTRIBUTORS,2023,CA-52,178.88
"CHICO PRODUCE, INC.",2023,CA-01,2555.63
"ROHR, INC.",2023,CA-52,0.0
PARKER-HANNIFIN CORPORATION,2023,CA-47,20744.0
PARKER-HANNIFIN CORPORATION,2023,CA-47,6104.94
NORTHROP GRUMMAN SYSTEMS CORPORATION,2023,CA-36,10018.4
DIVINE IMAGING INC.,2023,CA-36,2798.01
CAMBRO MANUFACTURING COMPANY,2023,CA-47,2680.59
"TRONSON MANUFACTURING, INC",2023,CA-17,0.0
AURORA SYSTEMS CONSULTING INC,2023,CA-36,111998.94
T.P.S. AVIATION INC,2023,CA-14,2928.0
"W&K CONTAINER, INC.",2023,CA-02,22200.0
"NEW TECH SOLUTIONS, INC.",2023,CA-17,612689.22
ADEPT FASTENERS INC,2023,CA-27,8173.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,437.61
COAST CITRUS DISTRIBUTORS,2023,CA-52,1298.29
"CHICO PRODUCE, INC.",2023,CA-01,1096.53
"USFI, INC.",2023,CA-44,2931.29
AHTNA - J.F. BRENNAN JV,2023,CA-47,19930.0
"AEROMETALS, INC.",2023,CA-05,53860.0
RIPA ENGINEERING CORP,2023,CA-32,-3900.0
"AEROMETALS, INC.",2023,CA-05,17356.0
RBC TRANSPORT DYNAMICS CORP,2023,CA-46,9095.64
"US FOODS, INC",2023,CA-14,5182.62
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,319.04
COAST CITRUS DISTRIBUTORS,2023,CA-52,952.05
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,3956.84
"CHICO PRODUCE, INC.",2023,CA-01,161.7
"CHICO PRODUCE, INC.",2023,CA-01,354.72
US FOODS INC,2023,CA-38,89.4
COAST CITRUS DISTRIBUTORS,2023,CA-52,30.35
COAST CITRUS DISTRIBUTORS,2023,CA-52,502.99
US FOODS INC,2023,CA-38,60.16
"USFI, INC.",2023,CA-44,604.9
COAST CITRUS DISTRIBUTORS,2023,CA-52,123.37
NORTHROP GRUMMAN SYSTEMS CORPORATION,2023,CA-50,-1241928.46
"STANDARD AERO PARTS, INC",2023,CA-26,0.0
CHEVRON U.S.A. INC,2023,CA-08,54330.0
"CHICO PRODUCE, INC.",2023,CA-01,309.28
COAST CITRUS DISTRIBUTORS,2023,CA-52,347.47
"CHICO PRODUCE, INC.",2023,CA-01,934.41
"USFI, INC.",2023,CA-44,85.8
US FOODS INC,2023,CA-38,2661.32
"USFI, INC.",2023,CA-44,1551.42
"USFI, INC.",2023,CA-44,359.1
"CYPHER ANALYTICS, INC.",2023,CA-50,-13278.75
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,9383.25
US FOODS INC,2023,CA-38,195.34
COAST CITRUS DISTRIBUTORS,2023,CA-52,627.91
"HYDRAULICS INTERNATIONAL, INC.",2023,CA-32,961.74
"USFI, INC.",2023,CA-44,928.68
COAST CITRUS DISTRIBUTORS,2023,CA-52,302.19
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1736.27
"HOLLANDIA DAIRY, INC",2023,CA-50,61.66
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,2803.26
COAST CITRUS DISTRIBUTORS,2023,CA-52,6987.95
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1309.2
COAST CITRUS DISTRIBUTORS,2023,CA-52,1687.19
COAST CITRUS DISTRIBUTORS,2023,CA-52,1470.12
COAST CITRUS DISTRIBUTORS,2023,CA-52,3586.82
"CHICO PRODUCE, INC.",2023,CA-01,2033.18
ARTISTRY LLC,2023,CA-17,275.7
US FOODS INC,2023,CA-38,44.05
"USFI, INC.",2023,CA-44,335.38
"USFI, INC.",2023,CA-44,131.78
COAST CITRUS DISTRIBUTORS,2023,CA-52,1155.74
COAST CITRUS DISTRIBUTORS,2023,CA-52,305.7
COAST CITRUS DISTRIBUTORS,2023,CA-14,796.07
"CHICO PRODUCE, INC.",2023,CA-01,461.9
BLUE TECH INC.,2023,CA-50,145582.2
US FOODS INC,2023,CA-38,2391.75
"HOLLANDIA DAIRY, INC",2023,CA-50,827.82
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,1656.81
US FOODS INC,2023,CA-38,216.38
US FOODS INC,2023,CA-38,1473.48
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,320.56
COAST CITRUS DISTRIBUTORS,2023,CA-52,435.59
US FOODS INC,2023,CA-38,169.4
COAST CITRUS DISTRIBUTORS,2023,CA-52,597.9
COAST CITRUS DISTRIBUTORS,2023,CA-52,5540.68
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2023,CA-09,152.09
BLUE TECH INC.,2023,CA-50,60118.81
COAST CITRUS DISTRIBUTORS,2023,CA-52,378.59
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,79.76
US FOODS INC,2023,CA-38,2563.59
"MERRIMAC PETROLEUM, INC",2023,CA-42,25276.34
AURORA SYSTEMS CONSULTING INC,2023,CA-36,15998.84
US FOODS INC,2023,CA-38,63.68
COAST CITRUS DISTRIBUTORS,2023,CA-52,361.61
NORTHSTAR DISTRIBUTORS INC.,2023,CA-49,152.97
"USFI, INC.",2023,CA-44,10030.28
"CHICO PRODUCE, INC.",2023,CA-01,1552.39
"US FOODS, INC",2023,CA-14,6375.8
COAST CITRUS DISTRIBUTORS,2023,CA-52,392.26
COAST CITRUS DISTRIBUTORS,2023,CA-52,2509.55
US FOODS INC,2023,CA-38,8256.77
US FOODS INC,2023,CA-38,1841.72
US FOODS INC,2023,CA-38,5107.31
COAST CITRUS DISTRIBUTORS,2023,CA-52,87.0
US FOODS INC,2023,CA-38,643.6
"CHICO PRODUCE, INC.",2023,CA-01,2596.64
