recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"MARINE GROUP BOAT WORKS, LLC",SAN DIEGO,2017,CA-52,25042.0
"ORODAY, INC.",VENTURA,2017,CA-26,16224.0
MCKESSON CORPORATION,YOLO,2017,CA-07,7617.71
SAALEX CORP,VENTURA,2017,CA-26,0.0
US FOODS INC,LOS ANGELES,2017,CA-38,2507.71
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,135.95
BAUSCH & LOMB INCORPORATED,ORANGE,2017,CA-47,10000.0
"USFI, INC.",LOS ANGELES,2017,CA-43,503.88
US FOODS INC,LOS ANGELES,2017,CA-38,6687.0
MCKESSON CORPORATION,YOLO,2017,CA-07,41662.48
MCKESSON CORPORATION,YOLO,2017,CA-07,4109.03
"SODERBERG MANUFACTURING COMPANY, INC.",LOS ANGELES,2017,CA-38,264.0
MCKESSON CORPORATION,YOLO,2017,CA-07,16054.07
MCKESSON CORPORATION,YOLO,2017,CA-07,255440.4
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,180.6
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2017,CA-27,2962.4
MASIMO CORPORATION,ORANGE,2017,CA-47,3783.0
MCKESSON CORPORATION,YOLO,2017,CA-07,18522.4
MCKESSON CORPORATION,YOLO,2017,CA-07,14.16
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,625.1
"KOAM ENGINEERING SYSTEMS, INC.",SAN DIEGO,2017,CA-51,749444.0
BRANDYWINE COMMUNICATIONS,ORANGE,2017,CA-40,27708.03
LPJ AEROSPACE LLC,LOS ANGELES,2017,CA-44,0.0
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,1235.35
LOMA LINDA UNIVERSITY,SAN BERNARDINO,2017,CA-23,10443.23
MCKESSON CORPORATION,YOLO,2017,CA-07,173.9
"DCX-CHOL ENTERPRISES, INC",LOS ANGELES,2017,CA-43,31200.0
"USFI, INC.",LOS ANGELES,2017,CA-44,8814.01
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,136.0
"US FOODS, INC",ALAMEDA,2017,CA-14,4540.53
"US FOODS, INC",ALAMEDA,2017,CA-14,3660.02
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,396.45
"US FOODS, INC",ALAMEDA,2017,CA-14,33.06
US FOODS INC,LOS ANGELES,2017,CA-38,5267.87
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,65.0
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,235.95
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,128.69
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,43.75
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,585.4
US FOODS INC,LOS ANGELES,2017,CA-38,9006.86
"USFI, INC.",LOS ANGELES,2017,CA-43,22908.28
"ZERO WASTE SOLUTIONS, INC",ALAMEDA,2017,CA-17,-80410.5
LOCKHEED MARTIN CORP,SANTA CLARA,2017,CA-17,0.0
US FOODS INC,LOS ANGELES,2017,CA-38,548.31
"US FOODS, INC",ALAMEDA,2017,CA-14,2661.87
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,739.0
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,392.2
"ROMO PRODUCTIONS, INC.",ORANGE,2017,CA-46,83408.95
"US FOODS, INC",ALAMEDA,2017,CA-14,7880.75
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,SAN BERNARDINO,2017,CA-33,629.91
"US FOODS, INC",ALAMEDA,2017,CA-14,1513.5
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2017,CA-27,-39760.24
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2017,CA-31,133.56
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,3689.22
KLDL INC,SAN DIEGO,2017,CA-52,1139.5
MCKESSON CORPORATION,YOLO,2017,CA-07,59839.06
MCKESSON CORPORATION,YOLO,2017,CA-07,14398.12
MCKESSON CORPORATION,YOLO,2017,CA-07,171126.36
"US FOODS, INC",ALAMEDA,2017,CA-14,2057.25
KLDL INC,SAN DIEGO,2017,CA-52,181.94
"FRASER'S BOILER SERVICE, INC.",SAN DIEGO,2017,CA-52,0.0
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,227.3
"US FOODS, INC",ALAMEDA,2017,CA-14,2194.1
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,248.77
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2017,CA-06,274.73
"ATHLETIC PERFORMANCE TRAINING, LLC",FRESNO,2017,CA-20,1800.0
US FOODS INC,LOS ANGELES,2017,CA-38,411.15
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,156.3
US FOODS INC,LOS ANGELES,2017,CA-38,99.53
ACEPEX MANAGEMENT CORPORATION,SAN BERNARDINO,2017,CA-35,50000.0
RAYTHEON COMPANY,LOS ANGELES,2017,CA-36,0.0
"US FOODS, INC",ALAMEDA,2017,CA-14,1711.02
"US FOODS, INC",ALAMEDA,2017,CA-14,5022.05
"US FOODS, INC",ALAMEDA,2017,CA-14,125.56
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,99.6
VALIANT GLOBAL DEFENSE SERVICES INC,SAN DIEGO,2017,CA-50,50818.65
BLACK GOLD INDUSTRIES,VENTURA,2017,CA-26,-310.25
US FOODS INC,LOS ANGELES,2017,CA-38,4534.71
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,3009.95
"US FOODS, INC",ALAMEDA,2017,CA-14,11403.41
"SHORE SOLUTIONS, INC.",SAN DIEGO,2017,CA-52,370.37
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,149.65
BLUE TECH INC.,SAN DIEGO,2017,CA-50,13523.27
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,29754.6
US FOODS INC,LOS ANGELES,2017,CA-38,1725.64
"US FOODS, INC",ALAMEDA,2017,CA-14,59.61
LIFE TECHNOLOGIES CORPORATION,SAN DIEGO,2017,CA-49,5985.65
GENTEX CORP,SAN BERNARDINO,2017,CA-35,44075.0
KLDL INC,SAN DIEGO,2017,CA-52,200.0
KLDL INC,SAN DIEGO,2017,CA-52,500.0
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,652.85
"NOBEL BIOCARE USA, LLC",ORANGE,2017,CA-40,2384.85
EATON AEROSPACE LLC,ORANGE,2017,CA-47,1514.5
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,42.96
"DAGGETT AVIATION, INC",SAN BERNARDINO,2017,CA-23,436.42
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,113.41
"US FOODS, INC",ALAMEDA,2017,CA-14,110.45
GLOBAL PCCI (GPC),ORANGE,2017,CA-47,9332.0
GLOBAL PCCI (GPC),ORANGE,2017,CA-47,93595.0
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,SAN BERNARDINO,2017,CA-33,8435.71
"ALLFAST FASTENING SYSTEMS, LLC",LOS ANGELES,2017,CA-31,1195.27
"B. & E. MANUFACTURING CO., INC.",ORANGE,2017,CA-45,1377.76
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,870.59
SASS INDUSTRIES INC.,SANTA CLARA,2017,CA-17,3168.0
PRIDE INDUSTRIES,PLACER,2017,CA-03,37334.82
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2017,CA-43,68261.44
"NOBEL BIOCARE USA, LLC",ORANGE,2017,CA-40,63.7
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,792.0
"IPC (USA), INC.",ORANGE,2017,CA-47,25450.48
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,113.4
US FOODS INC,LOS ANGELES,2017,CA-38,393.56
"MEG TECHNOLOGIES, INC.",ORANGE,2017,CA-47,3278.49
BRADY GCE II,SAN DIEGO,2017,CA-51,385363.0
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2017,CA-31,87.47
MCKESSON CORPORATION,YOLO,2017,CA-07,2819.95
"B. & E. MANUFACTURING CO., INC.",ORANGE,2017,CA-45,243.88
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,291.45
BLUE TECH INC.,SAN DIEGO,2017,CA-50,0.0
GATE INDUSTRIES,LOS ANGELES,2017,CA-42,30225.0
MCKESSON CORPORATION,YOLO,2017,CA-07,47600.64
MCKESSON CORPORATION,YOLO,2017,CA-07,28.56
"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",ALAMEDA,2017,CA-17,-34.8
GEN-PROBE INCORPORATED,SAN DIEGO,2017,CA-51,66750.0
"CABLE MOORE, INC.",ALAMEDA,2017,CA-12,11335.46
MCKESSON CORPORATION,YOLO,2017,CA-07,49924.22
MCKESSON CORPORATION,YOLO,2017,CA-07,148441.58
MCKESSON CORPORATION,YOLO,2017,CA-07,135493.88
MCKESSON CORPORATION,YOLO,2017,CA-07,607.12
MCKESSON CORPORATION,YOLO,2017,CA-07,355913.83
MCKESSON CORPORATION,YOLO,2017,CA-07,571.41
MCKESSON CORPORATION,YOLO,2017,CA-07,901926.52
MCKESSON CORPORATION,YOLO,2017,CA-07,26883.37
MCKESSON CORPORATION,YOLO,2017,CA-07,928.13
MCKESSON CORPORATION,YOLO,2017,CA-07,16027.16
MCKESSON CORPORATION,YOLO,2017,CA-07,157665.26
MCKESSON CORPORATION,YOLO,2017,CA-07,1759.56
MCKESSON CORPORATION,YOLO,2017,CA-07,2953.72
UNIVERSITY OF CALIFORNIA SAN DIEGO,SAN DIEGO,2017,CA-50,-9600.0
MCKESSON CORPORATION,YOLO,2017,CA-07,76136.57
"FRASER'S BOILER SERVICE, INC.",SAN DIEGO,2017,CA-52,0.0
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,114.42
MCKESSON CORPORATION,YOLO,2017,CA-07,82021.72
MCKESSON CORPORATION,YOLO,2017,CA-07,11211.88
MCKESSON CORPORATION,YOLO,2017,CA-07,8890.7
MCKESSON CORPORATION,YOLO,2017,CA-07,403052.22
MCKESSON CORPORATION,YOLO,2017,CA-07,485.86
MCKESSON CORPORATION,YOLO,2017,CA-07,2997.12
MCKESSON CORPORATION,YOLO,2017,CA-07,8695.01
MCKESSON CORPORATION,YOLO,2017,CA-07,629170.13
MCKESSON CORPORATION,YOLO,2017,CA-07,127171.95
MCKESSON CORPORATION,YOLO,2017,CA-07,43562.95
MCKESSON CORPORATION,YOLO,2017,CA-07,668.72
MCKESSON CORPORATION,YOLO,2017,CA-07,5769.6
MCKESSON CORPORATION,YOLO,2017,CA-07,16710.62
SKURKA AEROSPACE INC,VENTURA,2017,CA-26,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,4183.72
MCKESSON CORPORATION,YOLO,2017,CA-07,11775.27
MCKESSON CORPORATION,YOLO,2017,CA-07,25401.14
MCKESSON CORPORATION,YOLO,2017,CA-07,67.76
MCKESSON CORPORATION,YOLO,2017,CA-07,312011.2
"CABLE MOORE, INC.",ALAMEDA,2017,CA-12,6015.32
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2017,CA-27,2739.1
"CABLE MOORE, INC.",ALAMEDA,2017,CA-12,3055.24
"NEI CONTRACTING AND ENGINEERING, INC.",SAN DIEGO,2017,CA-52,-45006.0
"ETHICAL PERSONNEL SERVICES, INC.",SAN DIEGO,2017,CA-48,-108788.1
MCKESSON CORPORATION,YOLO,2017,CA-07,1200.0
MCKESSON CORPORATION,YOLO,2017,CA-07,77520.42
AHNTECH INC,SANTA CLARA,2017,CA-16,13182.97
AHNTECH INC,SANTA CLARA,2017,CA-16,6800.57
MCKESSON CORPORATION,YOLO,2017,CA-07,148382.72
"NOBEL BIOCARE USA, LLC",ORANGE,2017,CA-40,689.0
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2017,CA-52,14985.0
BRADY GCE II,SAN DIEGO,2017,CA-51,840707.0
SYGNOS INC,SAN DIEGO,2017,CA-50,96738.0
"USFI, INC.",LOS ANGELES,2017,CA-44,88.02
EXBON DEVELOPMENT INC,ORANGE,2017,CA-45,0.0
MASIMO CORPORATION,ORANGE,2017,CA-47,1250.0
MCKESSON CORPORATION,YOLO,2017,CA-07,2033.6
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2017,CA-46,-4400.0
MCKESSON CORPORATION,YOLO,2017,CA-07,263198.65
MCKESSON CORPORATION,YOLO,2017,CA-07,7468.13
MCKESSON CORPORATION,YOLO,2017,CA-07,4201.79
MCKESSON CORPORATION,YOLO,2017,CA-07,715.95
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,SAN DIEGO,2017,CA-50,0.0
GEN-PROBE INCORPORATED,SAN DIEGO,2017,CA-51,65.0
"INVENTORY PROFESSIONALS, INC",ORANGE,2017,CA-40,29.23
MCKESSON CORPORATION,YOLO,2017,CA-07,5037.91
MCKESSON CORPORATION,YOLO,2017,CA-07,3797.68
MCKESSON CORPORATION,YOLO,2017,CA-07,192488.06
MCKESSON CORPORATION,YOLO,2017,CA-07,867.8
MCKESSON CORPORATION,YOLO,2017,CA-07,157225.01
MCKESSON CORPORATION,YOLO,2017,CA-07,136479.33
MCKESSON CORPORATION,YOLO,2017,CA-07,139839.53
MCKESSON CORPORATION,YOLO,2017,CA-07,1000.11
"BOTTLING GROUP, LLC",SAN DIEGO,2017,CA-51,165.2
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2017,CA-32,4089.96
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,792.0
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2017,CA-29,78300.0
"USFI, INC.",LOS ANGELES,2017,CA-44,6309.55
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,99.0
COAST CITRUS DISTRIBUTORS,SAN MATEO,2017,CA-15,858.51
TAGESON MARITIME CONSULTING,SOLANO,2017,CA-08,-1048.63
RAYTHEON COMPANY,LOS ANGELES,2017,CA-36,0.0
BLACK GOLD INDUSTRIES,VENTURA,2017,CA-26,900.0
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,SAN DIEGO,2017,CA-50,0.0
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2017,CA-29,89000.0
MCKESSON CORPORATION,YOLO,2017,CA-07,413.14
THE FLAMEMASTER CORPORATION,LOS ANGELES,2017,CA-29,321.6
DYNAMIC SYSTEMS INC,LOS ANGELES,2017,CA-36,123482.44
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,10650.05
INTUITIVE SURGICAL INC,SANTA CLARA,2017,CA-17,25760.0
"NEI CONTRACTING AND ENGINEERING, INC.",SAN DIEGO,2017,CA-52,-2617.0
"USFI, INC.",LOS ANGELES,2017,CA-44,584.46
"CONNECTEC COMPANY, INC.",ORANGE,2017,CA-47,-52490.1
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2017,CA-46,6500.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,244.2
"PINNACLE PETROLEUM, INC.",ORANGE,2017,CA-47,15970.34
BRANDYWINE COMMUNICATIONS,ORANGE,2017,CA-40,23385.49
"DCX-CHOL ENTERPRISES, INC",LOS ANGELES,2017,CA-43,6750.0
"DEL REY SYSTEMS & TECHNOLOGY, INC.",SAN DIEGO,2017,CA-51,-3649.41
"S & S BAKERY, INC.",SAN DIEGO,2017,CA-52,134.25
"S & S BAKERY, INC.",SAN DIEGO,2017,CA-52,218.7
2401 SEAL BEACH LLC,ORANGE,2017,CA-47,5056.0
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,43.2
LN CURTIS & SONS,ALAMEDA,2017,CA-12,72707.83
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,78.86
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,89.57
RIGHT FIND INC,RIVERSIDE,2017,CA-41,976.8
SKYSPARES PARTS INC,RIVERSIDE,2017,CA-39,33798.0
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2017,CA-43,2747.05
"S & S BAKERY, INC.",SAN DIEGO,2017,CA-52,85.68
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,2020.92
MCKESSON CORPORATION,YOLO,2017,CA-07,86093.39
"SOUTH BAY SAND BLASTING AND TANK CLEANING, INC.",SAN DIEGO,2017,CA-52,2750.0
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,20937.75
US FOODS INC,LOS ANGELES,2017,CA-38,30146.88
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2017,CA-43,10119.0
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2017,CA-27,0.0
PTI TECHNOLOGIES INC.,VENTURA,2017,CA-26,17368.59
PARSONS GOVERNMENT SERVICES INC.,LOS ANGELES,2017,CA-28,1948.6
US FOODS INC,LOS ANGELES,2017,CA-38,5432.54
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,431.56
90METER INC,ORANGE,2017,CA-47,6587.5
"FREEMAN HOLDINGS OF CALIFORNIA, L.L.C",SAN BERNARDINO,2017,CA-23,731.67
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,769.14
ENVIRONMENTAL CHEMICAL CORPORATION,SAN MATEO,2017,CA-15,89890.04
"ICF ENVIRONMENTAL, INC.",SACRAMENTO,2017,CA-07,12.23
IMPERIAL FLYING SERVICE INC,IMPERIAL,2017,CA-25,4060.37
"FALCON FUELS, INC.",LOS ANGELES,2017,CA-44,108.91
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,41856.0
MCKESSON CORPORATION,YOLO,2017,CA-07,295511.26
"DCX-CHOL ENTERPRISES, INC",LOS ANGELES,2017,CA-43,16200.0
DIVINE IMAGING INC.,LOS ANGELES,2017,CA-32,244.54
"KOAM ENGINEERING SYSTEMS, INC.",SAN DIEGO,2017,CA-51,0.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,1633.29
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2017,CA-36,25235.25
"SYNERGY ELECTRIC COMPANY, INC.",SAN DIEGO,2017,CA-51,0.0
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,990.0
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,594.0
90METER INC,ORANGE,2017,CA-47,5100.0
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,-4729.85
"RC FLUID ENGINEERING, INC",LOS ANGELES,2017,CA-43,80510.98
"STANDARD AERO PARTS, INC",VENTURA,2017,CA-26,5605.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,52184.36
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,2702.74
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,386.79
"PAJONO WOODWORKS, INC.",LOS ANGELES,2017,CA-42,2610.0
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,6832.64
"NOBEL BIOCARE USA, LLC",ORANGE,2017,CA-40,758.55
MCKESSON CORPORATION,YOLO,2017,CA-07,28553.88
"PRC-DESOTO INTERNATIONAL, INC.",ORANGE,2017,CA-47,125.89
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,56.34
COMMUNICATIONS & POWER INDUSTRIES LLC,SANTA CLARA,2017,CA-16,96696.6
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,1323.27
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,232.86
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,627.6
BCI COCA-COLA BOTTLING COMPANY OF LOS ANGELES,CONTRA COSTA,2017,CA-10,127.2
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,2538.21
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,778.06
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,62.17
US FOODS INC,LOS ANGELES,2017,CA-38,51558.83
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,1699.46
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,198.0
THE FLAMEMASTER CORPORATION,LOS ANGELES,2017,CA-29,12.36
IMPERIAL FLYING SERVICE INC,IMPERIAL,2017,CA-25,1122.29
MCKESSON CORPORATION,YOLO,2017,CA-07,120.0
MCKESSON CORPORATION,YOLO,2017,CA-07,95808.19
IMPERIAL FLYING SERVICE INC,IMPERIAL,2017,CA-25,3672.22
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,286483.68
INTUITIVE SURGICAL INC,SANTA CLARA,2017,CA-17,3690.0
"NOBEL BIOCARE USA, LLC",ORANGE,2017,CA-40,81.9
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,871.26
"FREEMAN HOLDINGS OF CALIFORNIA, L.L.C",SAN BERNARDINO,2017,CA-23,5992.88
THE BOEING COMPANY,LOS ANGELES,2017,CA-42,25444.29
THE FLAMEMASTER CORPORATION,LOS ANGELES,2017,CA-29,361.8
SIGNATURE FLIGHT SUPPORT CORPORATION,LOS ANGELES,2017,CA-42,1004.45
"USFI, INC.",LOS ANGELES,2017,CA-44,2319.88
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,986.78
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,369.66
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,1985.15
DELPHIN COMPUTER SUPPLY,LOS ANGELES,2017,CA-42,1799.2
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,8477.76
KMEA MACTEC JV,SAN DIEGO,2017,CA-52,764248.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,1486.8
"USFI, INC.",LOS ANGELES,2017,CA-44,16328.12
"NOBEL BIOCARE USA, LLC",ORANGE,2017,CA-40,5625.1
CAMBRO MANUFACTURING COMPANY,ORANGE,2017,CA-47,297.0
"NOBEL BIOCARE USA, LLC",ORANGE,2017,CA-40,2132.0
"JANKOVICH COMPANY, THE",LOS ANGELES,2017,CA-44,88569.91
"FREEMAN HOLDINGS OF CALIFORNIA, L.L.C",SAN BERNARDINO,2017,CA-23,573.54
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,490.96
"KAISERAIR, INC.",ALAMEDA,2017,CA-12,1789.83
"3 CHEFS DOWNTOWN, INC.",LOS ANGELES,2017,CA-29,345.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2017,CA-25,762.12
ANTELOPE VALLEY EAST KERN WATER AGENCY,LOS ANGELES,2017,CA-27,43200.0
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",SAN DIEGO,2017,CA-52,28587.5
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,744.74
GLOBAL RESEARCH AND TECHNOLOGY CORPORATION,VENTURA,2017,CA-26,25000.0
MCKESSON CORPORATION,YOLO,2017,CA-07,548.34
MCKESSON CORPORATION,YOLO,2017,CA-07,393.51
"KOAM ENGINEERING SYSTEMS, INC.",SAN DIEGO,2017,CA-51,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,4315.54
"SHORE SOLUTIONS, INC.",SAN DIEGO,2017,CA-52,20200.0
"USFI, INC.",LOS ANGELES,2017,CA-44,7590.19
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,395.73
US FOODS INC,LOS ANGELES,2017,CA-38,136.1
US FOODS INC,LOS ANGELES,2017,CA-38,3654.6
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,390.55
"SHORE SOLUTIONS, INC.",SAN DIEGO,2017,CA-52,801.58
"PELICAN PRODUCTS, INC.",LOS ANGELES,2017,CA-36,780.45
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,36.31
BCI COCA-COLA BOTTLING COMPANY OF LOS ANGELES,CONTRA COSTA,2017,CA-10,235.82
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2017,CA-09,2461.75
"AERO TURBINE, INC",SAN JOAQUIN,2017,CA-09,3029.01
"USFI, INC.",LOS ANGELES,2017,CA-43,3800.43
US FOODS INC,LOS ANGELES,2017,CA-38,16621.29
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,810.91
DIVINE IMAGING INC.,LOS ANGELES,2017,CA-32,17.53
MCKESSON CORPORATION,YOLO,2017,CA-07,3396.84
DIVINE IMAGING INC.,LOS ANGELES,2017,CA-32,142.1
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2017,CA-14,27084.8
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,315.41
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,2032.65
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,701.91
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2017,CA-37,305.08
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,845.67
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2017,CA-52,2208.08
DIVINE IMAGING INC.,LOS ANGELES,2017,CA-32,153.0
MCKESSON CORPORATION,YOLO,2017,CA-07,28575.4
MCKESSON CORPORATION,YOLO,2017,CA-07,156.0
MCKESSON CORPORATION,YOLO,2017,CA-07,23458.25
DIVINE IMAGING INC.,LOS ANGELES,2017,CA-32,90.92
"PELICAN PRODUCTS, INC.",LOS ANGELES,2017,CA-36,624.36
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,1582.92
MCKESSON CORPORATION,YOLO,2017,CA-07,349.6
MCKESSON CORPORATION,YOLO,2017,CA-07,149.11
DIVINE IMAGING INC.,LOS ANGELES,2017,CA-32,180.55
BLACK GOLD INDUSTRIES,VENTURA,2017,CA-26,-4.5
R3 STRATEGIC SUPPORT GROUP INC,SAN DIEGO,2017,CA-50,-40000.0
PARKER-HANNIFIN CORPORATION,ORANGE,2017,CA-47,892.24
MCKESSON CORPORATION,YOLO,2017,CA-07,551.68
MCKESSON CORPORATION,YOLO,2017,CA-07,153.44
MCKESSON CORPORATION,YOLO,2017,CA-07,18674.32
MCKESSON CORPORATION,YOLO,2017,CA-07,122968.32
"USFI, INC.",LOS ANGELES,2017,CA-44,249.43
"SI SYSTEMS TECHNOLOGIES, LLC",SACRAMENTO,2017,CA-03,0.0
MCKESSON CORPORATION,YOLO,2017,CA-07,285.06
MCKESSON CORPORATION,YOLO,2017,CA-07,3245.31
MCKESSON CORPORATION,YOLO,2017,CA-07,40.18
IMPERIAL FLYING SERVICE INC,IMPERIAL,2017,CA-25,3185.17
EXBON DEVELOPMENT INC,ORANGE,2017,CA-45,642880.0
THE FLAMEMASTER CORPORATION,LOS ANGELES,2017,CA-29,60.3
MCKESSON CORPORATION,YOLO,2017,CA-07,15883.92
MCKESSON CORPORATION,YOLO,2017,CA-07,65233.51
