recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"NOBEL BIOCARE USA, LLC",ORANGE,2026,CA-40,504.0
MDF TECHNOLOGIES INC,SAN DIEGO,2026,CA-49,274250.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1635.35
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2026,CA-34,-1000.0
BETTENCOURT JANITORIAL LLC,MENDOCINO,2026,CA-02,-73223.57
"CLIPPER OIL, INC.",SAN DIEGO,2026,CA-50,9678.0
"USFI, INC.",LOS ANGELES,2026,CA-44,520.11
US FOODS INC,LOS ANGELES,2026,CA-38,488.7
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,383.55
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,920.23
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,397.18
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,821.75
"CLIPPER OIL, INC.",SAN DIEGO,2026,CA-50,4412.88
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,366.67
DC PRECISION LLC,ORANGE,2026,CA-46,6570.0
"USFI, INC.",LOS ANGELES,2026,CA-44,5269.15
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,1050.4
"AIRGAS USA, LLC",LOS ANGELES,2026,CA-42,3600.0
INTERNATIONAL TELEVISION CORPORATION,LOS ANGELES,2026,CA-44,2530.55
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,487.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,40914.9
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1428.18
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,853.65
US FOODS INC,LOS ANGELES,2026,CA-38,4923.41
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,733.64
"PNEUDRAULICS, INC.",SAN BERNARDINO,2026,CA-35,94493.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,261.27
"AIR CENTER SAN DIEGO, LLC",SAN DIEGO,2026,CA-52,2124.55
CONCORDE BATTERY CORPORATION,LOS ANGELES,2026,CA-31,65823.32
"PELICAN PRODUCTS, INC.",LOS ANGELES,2026,CA-36,327.41
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2026,CA-36,3972.3
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,8850.0
"USFI, INC.",LOS ANGELES,2026,CA-44,2329.53
HYDRO-AIRE AEROSPACE CORP,LOS ANGELES,2026,CA-30,21888.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,287.48
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,682.43
NATIONAL STEEL AND SHIPBUILDING COMPANY,SAN DIEGO,2026,CA-52,154860.0
US FOODS INC,LOS ANGELES,2026,CA-38,92.72
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,704.98
"TNS INDUSTRIES, INC.",LOS ANGELES,2026,CA-38,30228.21
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,8184.11
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,16864.5
ADEPT FASTENERS INC,LOS ANGELES,2026,CA-27,9975.0
"DCX-CHOL ENTERPRISES, INC",LOS ANGELES,2026,CA-43,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,17244.69
EPSILON C5I INC,SAN DIEGO,2026,CA-51,520000.0
MASON ELECTRIC CO.,LOS ANGELES,2026,CA-29,-2000.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,239.13
MASIMO CORPORATION,ORANGE,2026,CA-47,10400.0
"ROHR, INC.",SAN DIEGO,2026,CA-52,97020.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1457.02
NORTHSTAR DISTRIBUTORS INC.,SAN DIEGO,2026,CA-50,3429.44
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,610.0
HYDRA-ELECTRIC COMPANY,LOS ANGELES,2026,CA-30,10115.0
PRIDE INDUSTRIES,PLACER,2026,CA-03,230159.4
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2637.88
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1167.63
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1535.21
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2026,CA-35,5100.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,852.91
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,908.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,209.09
"STANDARD AERO PARTS, INC",VENTURA,2026,CA-26,11328.27
ECC ENVIRONMENTAL LLC,SAN MATEO,2026,CA-15,37422.77
"CABLE MOORE, INC.",ALAMEDA,2026,CA-12,27946.84
"MEG TECHNOLOGIES, INC.",ORANGE,2026,CA-47,0.0
"RC INDUSTRIES, INC",LOS ANGELES,2026,CA-32,42000.0
"PINNACLE PETROLEUM, INC.",ORANGE,2026,CA-47,20185.53
"PELICAN PRODUCTS, INC.",LOS ANGELES,2026,CA-36,381.39
"FLAME ENTERPRISES, INC.",LOS ANGELES,2026,CA-32,33000.0
"VECTOR TEST SYSTEMS, INC.",VENTURA,2026,CA-26,900.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,5764.85
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1081.54
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,3344.74
US FOODS INC,LOS ANGELES,2026,CA-38,21896.82
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,512.86
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,330.05
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,842.07
CEPHEID,SANTA CLARA,2026,CA-17,1750.0
US FOODS INC,LOS ANGELES,2026,CA-38,1633.13
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,613.55
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2026,CA-50,287.15
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,5474.23
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,196.02
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,488.12
"FREEMAN HOLDINGS OF CALIFORNIA, L.L.C",SAN BERNARDINO,2026,CA-23,1027.35
"HOLLANDIA DAIRY, INC",SAN DIEGO,2026,CA-50,236.48
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2948.79
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1122.65
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,376.89
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,365.64
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,698.23
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,262.25
DC PRECISION LLC,ORANGE,2026,CA-46,-15167.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,317.27
"IBP CONSULTING, INC.",ORANGE,2026,CA-49,2450.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,299.44
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,194.8
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,854.53
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",SAN BERNARDINO,2026,CA-35,359.79
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,163.26
STRATEGIC SUPPLY PARTNERS LLC,SAN DIEGO,2026,CA-48,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,611.28
IRIS TECHNOLOGY CORPORATION,ORANGE,2026,CA-47,0.0
WINTON SOLUTIONS LLC,CONTRA COSTA,2026,CA-08,205.5
NORTHSTAR DISTRIBUTORS INC.,SAN DIEGO,2026,CA-50,228.63
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,394.44
GENERAL DYNAMICS MOTION CONTROL LLC,SAN DIEGO,2026,CA-52,-335925.0
RAYTHEON COMPANY,LOS ANGELES,2026,CA-36,0.0
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",SAN BERNARDINO,2026,CA-35,278.57
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,157.58
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1252.6
"HOLLANDIA DAIRY, INC",SAN DIEGO,2026,CA-50,10062.5
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,737.26
GENERAL ATOMICS,SAN DIEGO,2026,CA-50,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,7797.15
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,4516.8
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,566.4
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,339.04
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,348.62
"MANEY AIRCRAFT, INC.",SAN BERNARDINO,2026,CA-35,112500.0
"USFI, INC.",LOS ANGELES,2026,CA-44,243.36
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2026,CA-36,17084.5
M&B ASSEMBLY CORP,LOS ANGELES,2026,CA-43,40500.0
"DT PROFESSIONAL SERVICES, LLC",VENTURA,2026,CA-26,212290.0
FRAZIER AVIATION INC,LOS ANGELES,2026,CA-29,2046.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,340.64
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,484.5
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,350.69
"HYRIZE BUSINESS MANAGEMENT & CONSULTING, LLC",LOS ANGELES,2026,CA-32,7400.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,914.46
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,3022.76
"PELICAN PRODUCTS, INC.",LOS ANGELES,2026,CA-36,502.76
US FOODS INC,LOS ANGELES,2026,CA-38,13310.99
IMAGINE MILLING TECHNOLOGIES LLC,ORANGE,2026,CA-46,585.0
MERCURY MISSION SYSTEMS LLC,LOS ANGELES,2026,CA-43,20996.2
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,917.43
"CLIPPER OIL, INC.",SAN DIEGO,2026,CA-50,7344.54
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,377.12
"JUENGERMANN, INC.",VENTURA,2026,CA-24,1575.0
VACCO INDUSTRIES,LOS ANGELES,2026,CA-31,9108.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,463.54
US FOODS INC,LOS ANGELES,2026,CA-38,336.28
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2026,CA-17,59029.45
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,759.04
"FISICA APPLIED TECHNOLOGIES, INC.",SAN MATEO,2026,CA-15,148000.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,1142.5
US FOODS INC,LOS ANGELES,2026,CA-38,1233.93
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",SAN BERNARDINO,2026,CA-35,3890.96
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1105.4
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,224.7
TAYLOR INVESTMENTS LLC,NEVADA,2026,CA-03,1296.0
"NOBEL BIOCARE USA, LLC",ORANGE,2026,CA-40,675.0
EDEL ENGINEERING DEVELOPMENT CO.,LOS ANGELES,2026,CA-43,-650.0
"S & B, INC.",LOS ANGELES,2026,CA-27,-23.25
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,552.47
"BECKMAN COULTER, INC",ORANGE,2026,CA-40,0.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,186.65
AMERICAN POLYMERS LLC,LOS ANGELES,2026,CA-42,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1674.78
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,531.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,735.86
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,976.44
"INSERTS & KITS, INC.",ORANGE,2026,CA-46,585.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,4690.83
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,607.91
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,486.11
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,655.34
"PINNACLE PETROLEUM, INC.",ORANGE,2026,CA-47,6854.13
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,541.76
AMERICAN TEXTILE SYSTEMS,LOS ANGELES,2026,CA-38,456.88
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1384.25
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,302.45
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,7475.44
"USFI, INC.",LOS ANGELES,2026,CA-44,7566.99
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,375.42
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2716.28
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1134.4
"INTERNATIONAL FLEET SALES, INC.",ALAMEDA,2026,CA-12,-2236.52
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,79.8
US FOODS INC,LOS ANGELES,2026,CA-38,405.32
US FOODS INC,LOS ANGELES,2026,CA-38,56099.85
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,673.66
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,1934.37
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,440.23
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,337.4
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,415.2
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,978.9
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,162000.0
US FOODS INC,LOS ANGELES,2026,CA-38,8917.56
"USFI, INC.",LOS ANGELES,2026,CA-44,13959.47
MCP COMPUTER PRODUCTS INC,SAN DIEGO,2026,CA-50,0.0
"LEIDOS, INC.",KERN,2026,CA-20,0.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,481.64
MDF TECHNOLOGIES INC,SAN DIEGO,2026,CA-49,7200.0
US FOODS INC,LOS ANGELES,2026,CA-38,44728.9
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,4200.47
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,886.26
"HOLLANDIA DAIRY, INC",SAN DIEGO,2026,CA-50,360.04
US FOODS INC,LOS ANGELES,2026,CA-38,120.87
"S & B, INC.",LOS ANGELES,2026,CA-27,2453.85
"PACIFIC ENGINEERING AND CONSULTING, INC.",FRESNO,2026,CA-21,0.0
US FOODS INC,LOS ANGELES,2026,CA-38,638.4
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,4017.87
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1408.05
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2026,CA-50,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1625.84
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,652.08
PCX INC,ORANGE,2026,CA-47,5533.02
DEFENSE & AEROSPACE MANUFACTURING LLC,SACRAMENTO,2026,CA-06,0.0
"TACTICAL ENGINEERING & ANALYSIS, INC.",SAN DIEGO,2026,CA-51,739729.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2043.26
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,520.31
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1114.98
CEPHEID,SANTA CLARA,2026,CA-17,300.0
"HOUSE OF SCUBA, INC.",SAN DIEGO,2026,CA-51,827.39
US FOODS INC,LOS ANGELES,2026,CA-38,972.29
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2516.43
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,546.74
"USFI, INC.",LOS ANGELES,2026,CA-44,1985.23
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1600.11
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2026,CA-17,1177.0
MDF TECHNOLOGIES INC,SAN DIEGO,2026,CA-49,-4.9
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1128.4
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1515.21
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2026,CA-06,4829.49
SWISS PATTERN CORP.,ORANGE,2026,CA-46,-19100.0
TORK SYSTEMS INC,ALAMEDA,2026,CA-12,115672.92
VACCO INDUSTRIES,LOS ANGELES,2026,CA-31,3900.0
MP AERO LLC,LOS ANGELES,2026,CA-27,51300.0
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2026,CA-50,20001.78
PARSONS GOVERNMENT SERVICES INC.,LOS ANGELES,2026,CA-28,0.0
"AEROVIRONMENT, INC.",VENTURA,2026,CA-26,2577099.0
US FOODS INC,LOS ANGELES,2026,CA-38,39241.99
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1789.22
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,1401.39
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,215.67
MP AERO LLC,LOS ANGELES,2026,CA-29,0.0
AHNTECH INC,SANTA CLARA,2026,CA-16,0.0
ADEPT FASTENERS INC,LOS ANGELES,2026,CA-27,-6461.28
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,365.16
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1451.99
"FREEMAN HOLDINGS OF RIVERSIDE, L.L.C.",RIVERSIDE,2026,CA-39,47312.4
"PELICAN PRODUCTS, INC.",LOS ANGELES,2026,CA-36,1508.28
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,419.36
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2026,CA-50,0.0
"HARPER CONSTRUCTION COMPANY, INC.",SAN DIEGO,2026,CA-50,791263.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,21109.69
"AIR CENTER SAN DIEGO, LLC",SAN DIEGO,2026,CA-52,1657.98
ROCKWELL COLLINS INC,SOLANO,2026,CA-08,0.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2026,CA-09,-79992.0
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2026,CA-29,1836.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,868.92
"AIRGAS USA, LLC",LOS ANGELES,2026,CA-42,-826.2
"CUBIC SECURE COMMUNICATIONS, LLC",SAN DIEGO,2026,CA-51,0.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,1061.96
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,876.06
"USFI, INC.",LOS ANGELES,2026,CA-44,660.55
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,551.83
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,367.49
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,4654.41
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,637.44
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,929.57
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,58.3
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,198.71
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,873.56
"STRAUB CONSTRUCTION, INC.",SAN DIEGO,2026,CA-48,-4249734.93
"USFI, INC.",LOS ANGELES,2026,CA-44,3871.71
"SPACE AGE ENGINEERING, INC",LOS ANGELES,2026,CA-32,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2140.0
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,327.41
"CUBIC DEFENSE APPLICATIONS, INC.",SAN DIEGO,2026,CA-51,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,337.07
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,319.64
"INTERNATIONAL FLEET SALES, INC.",ALAMEDA,2026,CA-12,1098.92
"DAGGETT AVIATION, INC",SAN BERNARDINO,2026,CA-23,855.24
"INTERNATIONAL FLEET SALES, INC.",ALAMEDA,2026,CA-12,1208.07
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,177.73
"USFI, INC.",LOS ANGELES,2026,CA-44,1693.73
ADEPT FASTENERS INC,LOS ANGELES,2026,CA-27,67852.1
MASIMO CORPORATION,ORANGE,2026,CA-47,8536.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,400.72
"US FOODS, INC",ALAMEDA,2026,CA-14,174.33
"MARVIN ENGINEERING CO, INC",LOS ANGELES,2026,CA-43,2502.0
"AIRBORNE TECHNOLOGIES, INC.",VENTURA,2026,CA-26,4500.0
MILLENNIUM AEROSPACE AND DEFENSE,EL DORADO,2026,CA-05,74568.12
NEWVAC LLC,LOS ANGELES,2026,CA-32,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,16213.37
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2303.14
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,434.81
M&B ASSEMBLY CORP,LOS ANGELES,2026,CA-43,34619.68
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1062.11
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,658.73
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,933.37
JKOZ ENGINEERING INC,RIVERSIDE,2026,CA-48,0.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,280.76
CEPHEID,SANTA CLARA,2026,CA-17,175.0
CEPHEID,SANTA CLARA,2026,CA-17,6800.0
"QUALITY AVIATION, INC",SAN BERNARDINO,2026,CA-35,825.0
MDF TECHNOLOGIES INC,SAN DIEGO,2026,CA-49,3393.0
US FOODS INC,LOS ANGELES,2026,CA-38,6745.33
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2404.59
US FOODS INC,LOS ANGELES,2026,CA-38,2037.26
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1254.8
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,1176.86
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,505.16
"ZYRIS, INC.",SANTA BARBARA,2026,CA-24,590.2
"FREEMAN HOLDINGS OF RIVERSIDE, L.L.C.",RIVERSIDE,2026,CA-39,3239.21
AMD INTERNATIONAL TECHNOLOGIES LLC,SAN BERNARDINO,2026,CA-35,56803.56
IMPERIAL FLYING SERVICE INC,IMPERIAL,2026,CA-25,1197.05
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,3142.0
"PNEUDRAULICS, INC.",SAN BERNARDINO,2026,CA-35,64190.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,547.72
C U ENTERPRISES LTD,SANTA BARBARA,2026,CA-24,450.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,2773.49
D&G ANALYTICS INC.,SANTA CLARA,2026,CA-17,0.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,643.85
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2026,CA-35,10200.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,172.47
SOLUTE,SAN DIEGO,2026,CA-51,0.0
INNOVATUS TECHNOLOGY CONSULTING,SAN DIEGO,2026,CA-51,251476.98
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,2163.4
"W. P. E., INC",LOS ANGELES,2026,CA-32,2952.1
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2026,CA-17,8016063.16
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,336.7
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,1664.44
US FOODS INC,LOS ANGELES,2026,CA-38,528.25
"USFI, INC.",LOS ANGELES,2026,CA-44,4542.21
MAVEN ENGINEERING CORPORATION,ORANGE,2026,CA-40,12960.0
DEVLON ENTERPRISES INC,SAN DIEGO,2026,CA-51,11984.0
CEPHEID,SANTA CLARA,2026,CA-17,6732.0
"USFI, INC.",LOS ANGELES,2026,CA-44,434.53
SAN DIEGO SEAL INC,SAN DIEGO,2026,CA-51,10800.0
"DAGGETT AVIATION, INC",SAN BERNARDINO,2026,CA-23,1423.92
"S & B, INC.",LOS ANGELES,2026,CA-27,10743.75
CEPHEID,SANTA CLARA,2026,CA-17,115.0
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,250.0
"S & B, INC.",LOS ANGELES,2026,CA-27,3593.8
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,769.97
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,271.04
"HC MERCHANDISERS, INC.",SAN BERNARDINO,2026,CA-35,25583.52
ES3 PRIME LOGISTICS GROUP INC,SAN DIEGO,2026,CA-50,0.0
MASON ELECTRIC CO.,LOS ANGELES,2026,CA-29,61740.0
"AEROMETALS, INC.",EL DORADO,2026,CA-05,55792.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,826.81
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,387.76
PCX INC,ORANGE,2026,CA-47,92155.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,719.58
ABBOTT LABORATORIES INC.,SANTA CLARA,2026,CA-17,33000.0
"MEG TECHNOLOGIES, INC.",ORANGE,2026,CA-47,0.0
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,488.58
US FOODS INC,LOS ANGELES,2026,CA-38,517.31
B & B SPECIALTIES INC,ORANGE,2026,CA-40,501.6
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1349.11
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,400.16
"US FOODS, INC",ALAMEDA,2026,CA-14,3935.29
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,842.49
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,1671.38
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,337.4
M&B ASSEMBLY CORP,LOS ANGELES,2026,CA-43,9956.9
DEFENSE & AEROSPACE MANUFACTURING LLC,SACRAMENTO,2026,CA-06,4099.41
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2026,CA-46,92316.0
US FOODS INC,LOS ANGELES,2026,CA-38,28500.9
US FOODS INC,LOS ANGELES,2026,CA-38,1114.38
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,401.67
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,16910.64
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,761.18
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,508.97
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,2266.79
VERGARA AG SERVICE INC,KERN,2026,CA-22,268000.0
"TETRA TECH, INC.",LOS ANGELES,2026,CA-28,528495.31
SAN DIEGO SEAL INC,SAN DIEGO,2026,CA-51,4280.0
"VAL-PRO, INC.",LOS ANGELES,2026,CA-37,10068.52
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2026,CA-09,36.26
"USFI, INC.",LOS ANGELES,2026,CA-44,5545.13
"CHICO PRODUCE, INC.",BUTTE,2026,CA-01,387.95
