recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"METROLASER, INCORPORATED",ORANGE,2008,CA-47,403590.91
SUFIAN MUNIR INC.,SAN DIEGO,2008,CA-50,26025.0
"ALDETEC, INC.",SACRAMENTO,2008,CA-07,4770.0
LOCKHEED MARTIN CORPORATION,SAN DIEGO,2008,CA-50,485631.0
MUSHROOM NETWORKS INC,,2008,CA-90,0.0
"COBHAM EXETER, INC.",,2008,CA-47,15564.0
GRISWOLD INDUSTRIES,ORANGE,2008,CA-47,875.0
EATON AEROSPACE LLC,LOS ANGELES,2008,CA-30,1990.0
"GENWAY BIOTECH, LLC",,2008,CA-90,4470.0
EXCELITAS TECHNOLOGIES CORP.,,2008,CA-31,0.0
BERGEN BRUNSWIG DRUG COMPANY,ORANGE,2008,CA-46,18892.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,15935.0
TRELLISWARE TECHNOLOGIES INC,SAN DIEGO,2008,CA-50,0.0
"PEARTREES CATERING, INC.",SAN DIEGO,2008,CA-52,9000.0
"PACIFIC SKY SUPPLY, INC.",LOS ANGELES,2008,CA-29,-760.0
HOWMET GLOBAL FASTENING SYSTEMS INC,VENTURA,2008,CA-26,337.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,7136.9
UNIVERSITY OF CALIFORNIA IRVINE,,2008,CA-47,155000.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,15459.0
"H.B.P. OF SAN DIEGO, INC.",SAN DIEGO,2008,CA-50,7995.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2008,CA-36,51785.0
"PREMIER COPPER & BRASS \ PACIFIC, INC.",SAN DIEGO,2008,CA-52,5757.0
ALL METALS ENGINEERING,ORANGE,2008,CA-47,3738.0
RESEARCH TOOL & DIE WORKS,LOS ANGELES,2008,CA-44,223.8
SAVI TECHNOLOGY INCORPORATED,,2008,CA-16,0.0
"TELEDYNE RISI, INC.",LOS ANGELES,2008,CA-32,0.0
PARKER-HANNIFIN CORPORATION,,2008,CA-47,0.0
"SHAMROCK SUPPLY COMPANY, INC.",ORANGE,2008,CA-46,3967.0
"LORIMAR GROUP, INC.",,2008,CA-90,0.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,,2008,CA-90,98200.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2008,CA-52,3211.0
"C & W DIVING SERVICES, INC",SAN DIEGO,2008,CA-52,4117.0
OUTSOURCE LTD,RIVERSIDE,2008,CA-48,1463.25
"J.D.A. MARITIME, INC.",SAN DIEGO,2008,CA-50,56.94
"SOUZA CONSTRUCTION, INC.",,2008,CA-90,0.0
"COASTAL SURVEILLANCE SERVICES, LLC",,2008,CA-90,0.0
PERKINELMER INCORPORATED (2042),,2008,CA-31,2452.0
INNOVASYSTEMS INTERNATIONAL LLC,,2008,CA-90,0.0
"SURE POWER, INC",LOS ANGELES,2008,CA-44,5028.0
"KBR WYLE SERVICES, LLC",,2008,CA-36,0.0
"GENOMIC HEALTH, INC.",,2008,CA-15,6935.0
AMRON INTERNATIONAL INC,,2008,CA-49,10738.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,14913.0
"URS GROUP, INC.",,2008,CA-90,0.0
DPH CONNECTION SYSTEMS LLC,ORANGE,2008,CA-47,13842.0
U S MOBILE WIRELESS COMMUNICATIONS INC,SAN DIEGO,2008,CA-51,4502.0
CONEXUS LLC,,2008,CA-90,22885.0
LILLIPUT ELECTRONICS (USA) INC,,2008,CA-90,0.0
VIASAT INC,,2008,CA-49,0.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2008,CA-23,0.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,SANTA CLARA,2008,CA-17,36826.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,9273.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,12379.0
"LEIDOS, INC.",SAN DIEGO,2008,CA-50,8500.0
TRI-TECH METALS INC,SAN BERNARDINO,2008,CA-35,2795.0
RAYTHEON COMPANY,,2008,CA-36,0.0
"WEST COAST BUSINESS PRODUCTS, INC.",,2008,CA-32,0.0
BIO RAD LABORATORIES INC,CONTRA COSTA,2008,CA-08,20800.0
DREAMHAMMER INC,,2008,CA-36,237311.0
DREAMHAMMER INC,,2008,CA-36,1646520.91
"LORIMAR GROUP, INC.",,2008,CA-90,449964.84
"ETHICON, INC",,2008,CA-47,0.0
KYPHON INC.,,2008,CA-17,23230.0
"SIMPLY BETTER, INC",,2008,CA-90,-935.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,90455.4
"ABBOTT TECHNOLOGIES, INC",,2008,CA-29,0.0
REVCHEM COMPOSITES INC,SAN BERNARDINO,2008,CA-33,4963.0
CROSSFIELD PRODUCTS CORP.,LOS ANGELES,2008,CA-44,634.0
"ACCUSOURCE OPERATIONS, INC.",ALAMEDA,2008,CA-14,85.44
"GEOANALYTICAL LABORATORIES, INC.",,2008,CA-05,-440.0
PROACTIVE BIOMEDICAL INC,SAN DIEGO,2008,CA-49,0.0
T M W CORPORATION,LOS ANGELES,2008,CA-29,41900.0
ARIZONA AIR TOOL COMPANY INC,LOS ANGELES,2008,CA-38,7313.0
"LEIDOS, INC.",SAN DIEGO,2008,CA-50,3209000.0
BARCO MEDIA & ENTERTAINMENT LLC,,2008,CA-90,0.0
"SUPERIOR SALES CATALOGUE CO., INC.",,2008,CA-90,42581.11
"ALLEN ENGINEERING CONTRACTOR, INC.",SAN BERNARDINO,2008,CA-33,2441286.0
"YERBA BUENA ENGINEERING & CONSTRUCTION, INC.",SAN FRANCISCO,2008,CA-11,68800.0
OSWALD CELISE ENTERPRISES,,2008,CA-51,-392.0
JACQUELINE COPPOLINO,,2008,CA-90,-110240.0
"CUBIC DEFENSE APPLICATIONS, INC.",,2008,CA-90,72250.0
"INTELLIPOWER, INC.",,2008,CA-90,62840.0
"HYDRAULIC CONTROLS, INC.",SAN DIEGO,2008,CA-52,18804.0
"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.",,2008,CA-90,0.0
GENERAL ATOMICS,,2008,CA-90,225000.0
GENERAL ATOMICS,SAN DIEGO,2008,CA-50,4321083.0
ELMORE PRODUCTS INC,SAN BERNARDINO,2008,CA-35,23789.0
"METROLASER, INCORPORATED",,2008,CA-47,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2008,CA-90,0.0
"TELEDYNE SCIENTIFIC & IMAGING, LLC",,2008,CA-26,125000.0
T.P.S. AVIATION INC,ALAMEDA,2008,CA-14,118.0
"ACCUSOURCE OPERATIONS, INC.",ALAMEDA,2008,CA-14,9093.0
"TELONIC BERKELEY, INC.",,2008,CA-90,10.0
"HEALTH NET FEDERAL SERVICES, LLC",,2008,CA-90,12238.0
CHARLES D HERSEY,,2008,CA-04,-5971.04
HILLSTROMS AIRCRAFT SERVICES,,2008,CA-04,0.0
"WILEY X, INC.",ALAMEDA,2008,CA-14,6900.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2008,CA-17,19300.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2008,CA-52,303642.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,11166.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,27577.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,SANTA CLARA,2008,CA-17,6663.0
"PARSONS, RALPH M CO OF ASIA, T",,2008,CA-28,-30000.0
DYNARAM CONSTRUCTION CORPORATION,,2008,CA-90,0.0
BERGEN BRUNSWIG DRUG COMPANY,ORANGE,2008,CA-46,7207.0
"BOEING COMPANY, THE (INC)",ORANGE,2008,CA-46,19481.0
RIX INDUSTRIES,,2008,CA-08,0.0
PREECE INCORPORATED,ORANGE,2008,CA-47,4320.0
"QUASAR FEDERAL SYSTEMS, INC.",SAN DIEGO,2008,CA-51,247442.0
"GIGAVAC, LLC",,2008,CA-24,0.0
MEGGITT NORTH HOLLYWOOD INC,LOS ANGELES,2008,CA-29,4099.64
BAE SYSTEMS LAND & ARMAMENTS L.P.,,2008,CA-17,0.0
"ASC GP, INC.",SAN FRANCISCO,2008,CA-11,120220.0
"LEIDOS, INC.",SAN DIEGO,2008,CA-50,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2008,CA-47,6452.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,,2008,CA-17,3017.0
"TELECOM & DATA SOLUTIONS, INC.",IMPERIAL,2008,CA-25,29689.54
EATON CORPORATION,ORANGE,2008,CA-46,17305.0
"E-Z SPRING & STAMPING, INC",SAN DIEGO,2008,CA-52,0.0
FASTENING SYSTEMS INTERNATIONAL,SONOMA,2008,CA-04,16520.0
"H.B.P. OF SAN DIEGO, INC.",SAN DIEGO,2008,CA-50,3125.0
"BECKMAN COULTER, INC",,2008,CA-90,60511.0
"ALL FRESH PRODUCTS, INC.",,2008,CA-90,10764.0
SOLAR TURBINES INCORPORATED,SAN DIEGO,2008,CA-50,54216.0
MCMASTER-CARR SUPPLY CO,LOS ANGELES,2008,CA-38,255.0
EXQUADRUM INC,,2008,CA-23,197802.0
CHROMAL PLATING COMPANY,,2008,CA-90,0.0
SHEPPARD SARABETH,,2008,CA-24,0.0
SWISS PATTERN CORP.,ORANGE,2008,CA-46,14000.0
"AVLITE AVIATION, INC.",,2008,CA-90,5921.0
SAFRAN ELECTRONICS & DEFENSE AVIONICS USA LLC,,2008,CA-47,69403.0
"INTERNATIONAL PRECISION, INC",LOS ANGELES,2008,CA-32,7490.0
"MEGGITT SAFETY SYSTEMS, INC.",LOS ANGELES,2008,CA-31,70272.0
FXC CORPORATION,ORANGE,2008,CA-46,17086.0
ARGO-TECH CORPORATION COSTA MESA,ORANGE,2008,CA-47,11924.0
"AAI/ACL TECHNOLOGIES, INC",,2008,CA-90,3893.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2008,CA-27,4231.0
J M PRECISION INC,,2008,CA-32,6100.0
"AMG AIREPS, LLC",,2008,CA-46,-5300.0
MILITARY AIRCRAFT PARTS,SACRAMENTO,2008,CA-06,3289.0
EASTER SEAL SOCIETY OF SUPERIOR CALIFORNIA,SACRAMENTO,2008,CA-06,22503.0
KIRKHILL-TA CO.,,2008,CA-90,13270.0
"A SONABEND COMPANY, INC.",SAN DIEGO,2008,CA-90,0.0
CONCEPTS PLUS INC,LOS ANGELES,2008,CA-38,1034.0
"AMERICAN LIFT SYSTEMS, INC.",SAN DIEGO,2008,CA-48,12270.0
"ANK TECHNOLOGY, INC",,2008,CA-31,5121.0
DIAMOND ENGINEERING,,2008,CA-23,17400.0
"L3HARRIS TECHNOLOGIES, INC",,2008,CA-90,3340.0
"WESTERN STATE DESIGN, LLC",ALAMEDA,2008,CA-14,4127.0
"AIR ELECTRO, INC.",,2008,CA-32,5837.0
WILMINGTON INSTRUMENT CO. INC.,,2008,CA-44,3738.0
MASON ELECTRIC CO.,,2008,CA-29,8904.0
T.P.S. AVIATION INC,,2008,CA-14,7824.0
"NESSTAY SUPPLY, INC.",,2008,CA-14,5836.0
GENERAL ATOMICS,,2008,CA-90,299000.0
"B. & E. MANUFACTURING CO., INC.",ORANGE,2008,CA-45,2736.0
SORA POWER INC.,,2008,CA-41,2625.0
"IFIBER OPTIX, INC.",,2008,CA-47,3770.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,,2008,CA-90,39234.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,,2008,CA-90,-179863.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2008,CA-27,10040.0
ALL METALS ENGINEERING,,2008,CA-47,12141.0
"NEW DIRECTIONS TECHNOLOGIES, INC.",,2008,CA-90,150000.0
"APM, LLC",ORANGE,2008,CA-40,1400000.0
SOLUTIONZ VIDEOCONFERENCING INC,,2008,CA-10,-890.0
"TRUESDAIL LABORATORIES, INC.",ORANGE,2008,CA-40,202305.0
COAST RESTAURANT SUPPLY,SAN DIEGO,2008,CA-51,24444.22
"CLEMONS, MARK",SAN BERNARDINO,2008,CA-23,47474.0
DIAMOND ENGINEERING,SAN BERNARDINO,2008,CA-23,9215.0
"L-3 SERVICES, INC.",SAN DIEGO,2008,CA-51,0.0
"BOEING COMPANY, THE",,2008,CA-32,380222.57
MICROSEMI CORP.-POWER MANAGEMENT GROUP HOLDING,,2008,CA-38,-8320.57
GRISWOLD INDUSTRIES,,2008,CA-47,1139.0
WESTERN MACHINERY ELECTRIC,,2008,CA-08,0.0
"CAMERON TECHNOLOGIES US, INC.",LOS ANGELES,2008,CA-31,-4773.0
FRONTIER CALIFORNIA INC,,2008,CA-26,11952.0
THE BOEING COMPANY,LOS ANGELES,2008,CA-44,0.0
PHYSICAL OPTICS CORPORATION,LOS ANGELES,2008,CA-43,49992.0
THE BOEING COMPANY,,2008,CA-46,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,,2008,CA-90,-9825.0
RAYTHEON COMPANY,,2008,CA-90,1684144.0
"LEIDOS, INC.",,2008,CA-90,100000.0
TREX ENTERPRISES CORPORATION,,2008,CA-90,88000.0
ARETE ASSOCIATES,LOS ANGELES,2008,CA-32,479903.0
"ALL STAR TECHNICAL SERVICES, LLC",SAN DIEGO,2008,CA-50,0.0
IXI TECHNOLOGY INC,ORANGE,2008,CA-40,24999.0
"F A SYSTEMS, INC.",,2008,CA-90,749.0
J.W. SYSTEMS,SAN DIEGO,2008,CA-51,14878.0
MONTEREY BAY COMMUNICATIONS,SANTA CRUZ,2008,CA-19,3000.0
"PREMIER COPPER & BRASS \ PACIFIC, INC.",SAN DIEGO,2008,CA-52,0.0
"ACCUSOURCE OPERATIONS, INC.",ALAMEDA,2008,CA-14,198.6
"PREMIER COPPER & BRASS \ PACIFIC, INC.",SAN DIEGO,2008,CA-52,1840.0
"EVOLUTION ENTERPRISES, INC",SAN DIEGO,2008,CA-52,0.0
"HYDRAULICS UNLIMITED, INC.",SAN DIEGO,2008,CA-52,4490.0
"CALOLYMPIC GLOVE & SAFETY CO., INC.",RIVERSIDE,2008,CA-41,173.0
MAG INTERNATIONAL INC.,,2008,CA-90,0.0
NATIONAL WIRE AND CABLE CORPORATION,LOS ANGELES,2008,CA-34,682.0
"QIAGEN, LLC",,2008,CA-90,0.0
"TOM GARCIA, INC",,2008,CA-90,2750.0
MEGGITT WESTERN DESIGN INCORPORATED,,2008,CA-47,0.0
RECON MOUNTAINEER LLC,SAN DIEGO,2008,CA-49,111863.84
"SECURITY 20/20, INC.",LOS ANGELES,2008,CA-36,9232.0
EMC CORPORATION,SANTA CLARA,2008,CA-17,21588.48
"RECON ENVIRONMENTAL,INC.",,2008,CA-90,0.0
LODESTONE ADVENTURES INC,,2008,CA-23,600.0
"ABC EQUIPMENT RENTAL, LLC",,2008,CA-36,0.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2008,CA-52,104682.0
DESJON GROUP LLC,ORANGE,2008,CA-47,0.0
BOAT DEPOT INC,SAN DIEGO,2008,CA-50,0.0
AQUA PRO INCORPORATED (9167),LOS ANGELES,2008,CA-43,0.0
"NORTH PARK TRANSFER & STORAGE, INC.",SAN DIEGO,2008,CA-51,835.44
MO ENTERPRISES,KERN,2008,CA-20,5870.0
"B&B HARDWARE, INC.",SANTA BARBARA,2008,CA-24,2560.0
RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,,2008,CA-90,0.0
"SIEMENS MEDICAL SOLUTIONS USA, INC",,2008,CA-45,0.0
"MEGGITT (SIMI VALLEY), INC.",,2008,CA-26,1240.0
DYNAMIC INSTRUMENTS INCORPORATED,SAN DIEGO,2008,CA-51,32815.0
TYCO ELECTRONICS CORPORATION,SAN MATEO,2008,CA-15,50.0
"AIR DRY CO OF AMERICA, LLC",SAN LUIS OBISPO,2008,CA-19,8439.39
WYRICK & ASSOCIATES,ORANGE,2008,CA-47,118883.52
"BEI SENSORS & SYSTEMS COMPANY, INC.",VENTURA,2008,CA-26,20210.0
AMERICAN STATES UTILITY SERVICES INC,ORANGE,2008,CA-47,7439500.0
PACIFIC WEST BUILDERS/R A BURCH CONSTRUCTION,,2008,CA-90,0.0
"HAL HAYS CONSTRUCTION, INC.",,2008,CA-39,80624.0
ROMERO GENERAL CONSTRUCTION CORP.,,2008,CA-90,0.0
MATHEWS SHANTHA,SAN DIEGO,2008,CA-50,7665.0
"ADVANTEST AMERICA, INC",,2008,CA-17,795588.0
JORDANOS INC,SANTA BARBARA,2008,CA-24,18610.54
DOUBLETREE HOTEL SAN DIEGO DOWNTOWN,SAN DIEGO,2008,CA-50,3071.4
"ROBERTSONS READY MIX, LTD.",RIVERSIDE,2008,CA-39,3754.0
IMPERIAL SOFTWARE SOLUTIONS LTD,SANTA CLARA,2008,CA-16,750.0
GREEN MOUNTAIN CORPORATION,VENTURA,2008,CA-26,18200.0
"IMPRES TECHNOLOGY SOLUTIONS, INC",,2008,CA-38,91505.73
BLUE TECH INC.,,2008,CA-90,69430.0
"TELEDYNE RD INSTRUMENTS, INC.",,2008,CA-90,0.0
COLE INSTRUMENT CORP.,,2008,CA-46,0.0
SALIENT FEDERAL-SGIS INC,,2008,CA-90,0.0
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",,2008,CA-46,0.0
"ALPA TECHNOLOGIES AND SERVICES, INC.",SANTA CLARA,2008,CA-17,0.0
CROSSBOW TECHNOLOGY INCORPORATED,SANTA CLARA,2008,CA-17,0.0
GENESYS CORPORATION,LOS ANGELES,2008,CA-30,40386.0
DIONEX CORPORATION,SANTA CLARA,2008,CA-17,55244.0
"COI CERAMICS, INC.",,2008,CA-90,1800000.0
CALIFORNIA MANUFACTURING TECHNOLOGY CONSULTING,LOS ANGELES,2008,CA-44,24348.0
FULLER AUTO LEASE,SAN DIEGO,2008,CA-52,0.0
RBC TRANSPORT DYNAMICS CORP,ORANGE,2008,CA-46,0.0
"MCCARTHY TRANSFER & STORAGE, INCORPORATED",SAN DIEGO,2008,CA-51,979.94
"MRO WAREHOUSE, INC.",SAN DIEGO,2008,CA-51,4596.0
"FAMILY WELLNESS ASSOCIATES, LLC",SANTA CRUZ,2008,CA-19,27200.0
"CHARTER INDUSTRIAL SUPPLY, INC.",SAN DIEGO,2008,CA-51,-34950.0
"ACCUSOURCE OPERATIONS, INC.",ALAMEDA,2008,CA-14,3855.0
KYPHON INC.,SANTA CLARA,2008,CA-17,12000.0
"KONAN MEDICAL USA, INC.",LOS ANGELES,2008,CA-36,26300.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2008,CA-17,75000.0
BONE ROOM,ALAMEDA,2008,CA-12,8905.0
"CAREFUSION SOLUTIONS, LLC",,2008,CA-90,12074.73
BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC.,,2008,CA-90,0.0
NEW HORIZONS COMPUTER LEARNING CENTERS INC,,2008,CA-46,-2286.0
"PASTERNACK ENTERPRISES, INC.",ORANGE,2008,CA-47,1142.4
MACRO-Z-TECHNOLOGY COMPANY,,2008,CA-46,31419.0
LITTON SYSTEMS INC,,2008,CA-26,0.0
AH SYSTEMS INC,,2008,CA-32,14300.0
"GRAMBO,INC.",SAN DIEGO,2008,CA-51,6690.0
ANRITSU COMPANY,SANTA CLARA,2008,CA-18,20638.49
"MANEY AIRCRAFT, INC.",SAN BERNARDINO,2008,CA-35,2984.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2008,CA-10,4890.0
MILITARY AIRCRAFT PARTS,SACRAMENTO,2008,CA-06,4500.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2008,CA-27,5850.0
"AEROMETALS, INC.",EL DORADO,2008,CA-05,27570.0
"AIRBORNE TECHNOLOGIES, INC.",VENTURA,2008,CA-26,33570.0
"LEIDOS, INC.",,2008,CA-90,248860.0
"AIRBORNE TECHNOLOGIES, INC.",VENTURA,2008,CA-26,53493.0
D AND L SERVICES,SAN BERNARDINO,2008,CA-35,3542.0
LN CURTIS & SONS,,2008,CA-12,1380.0
"CAMERON TECHNOLOGIES US, INC.",LOS ANGELES,2008,CA-31,15220.0
"GLENAIR, INC.",,2008,CA-30,25400.0
STARZZ MANAGEMENT SERVICES,ALAMEDA,2008,CA-12,0.0
"SPS TECHNOLOGIES, LLC",,2008,CA-43,43885.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2008,CA-27,5500.0
"EMPOWER RF SYSTEMS, INC.",,2008,CA-43,0.0
PARKER-HANNIFIN CORPORATION,,2008,CA-90,8125.0
"HUNTINGTON VALLEY INDUSTRIES, INC.",ORANGE,2008,CA-47,10290.0
BAE SYSTEMS CONTROLS INC.,,2008,CA-35,5808.0
"TECHNICAL COMMUNITIES, INC.",,2008,CA-15,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2008,CA-32,10294.0
"DONALDSON COMPANY, INC.",,2008,CA-90,27993.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2008,CA-23,59767.0
"SODERBERG MANUFACTURING COMPANY, INC.",LOS ANGELES,2008,CA-38,70752.0
REHAN INDUSTRIAL SUPPLY INC.,,2008,CA-90,2616.0
"PANELIGHT COMPONENTS GROUP, LLC",,2008,CA-46,77360.0
SILCO ENGINEERING & MANUFACTURING INC,LOS ANGELES,2008,CA-32,13405.0
"ERNO INDUSTRIES, INC.",LOS ANGELES,2008,CA-32,9609.0
MEGGITT SAFETY SYSTEMS INC,,2008,CA-26,26180.0
AMERICAN STATES UTILITY SERVICES INC,,2008,CA-31,1282425.3
RIX INDUSTRIES,,2008,CA-08,31274.0
PACIFIC COAST SALES LLC,,2008,CA-26,3198.0
DAVILYN CORPORATION,,2008,CA-26,3000.0
"FLAME ENTERPRISES, INC.",,2008,CA-32,45954.0
"HYDRAULICS INTERNATIONAL, INC.",,2008,CA-32,4186.0
"AERO-ELECTRIC CONNECTOR, INC.",,2008,CA-90,8143.0
"HYDRAULICS INTERNATIONAL, INC.",,2008,CA-32,13770.0
ARROWHEAD PRODUCTS CORP,,2008,CA-45,65142.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2008,CA-27,11350.0
"AEROMETALS, INC.",EL DORADO,2008,CA-05,9425.0
FURNITURE BY THURSTON,NEVADA,2008,CA-03,-479.4
"SODERBERG MANUFACTURING COMPANY, INC.",,2008,CA-38,3100.0
BIRDMAN DISTRIBUTION CORP,,2008,CA-26,5867.0
"B. & E. MANUFACTURING CO., INC.",ORANGE,2008,CA-45,3844.0
"SPS TECHNOLOGIES, LLC",,2008,CA-46,2630.0
WESCO AIRCRAFT HARDWARE CORP.,,2008,CA-90,2646.0
WESCO AIRCRAFT HARDWARE CORP.,,2008,CA-90,7380.0
"ARIZONA AERO FASTENERS, INC",,2008,CA-26,13510.0
ANILLO INDUSTRIES LLC,,2008,CA-90,4662.0
"TAB HARDWARE, INC.",,2008,CA-90,4050.0
MDF TECHNOLOGIES INC,SAN DIEGO,2008,CA-49,5190.0
OAKLEY INC,,2008,CA-90,2700.0
"TAYLOR-DUNN MANUFACTURING, LLC",ORANGE,2008,CA-46,61132.0
AUGUSTA AERO INNOVATIONS LLC,,2008,CA-03,8460.0
SAI INDUSTRIES,,2008,CA-30,2755.0
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2008,CA-14,6678.0
WESTFIELD HYDRAULICS INC,LOS ANGELES,2008,CA-30,0.0
"DONALDSON COMPANY, INC.",,2008,CA-90,14240.0
TALLEY INC,SACRAMENTO,2008,CA-06,16500.0
HYDRA-ELECTRIC COMPANY,LOS ANGELES,2008,CA-30,91429.0
"DRAF INDUSTRIES, INC",,2008,CA-32,4677.0
AARDVARK,LOS ANGELES,2008,CA-31,0.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,,2008,CA-17,3128762.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,,2008,CA-17,0.0
SRI INTERNATIONAL,,2008,CA-90,0.0
"NEW TECH SOLUTIONS, INC.",,2008,CA-90,2920.0
"ALLERGAN, INC.",,2008,CA-47,32808.0
SENIOR OPERATIONS LLC,LOS ANGELES,2008,CA-30,79066.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2008,CA-10,35850.0
BAE SYSTEMS CONTROLS INC.,,2008,CA-35,3835.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2008,CA-10,5100.0
SEMCO INSTRUMENTS INC,LOS ANGELES,2008,CA-27,0.0
AMRON INTERNATIONAL INC,,2008,CA-49,37486.0
PARKER-HANNIFIN CORPORATION,SAN DIEGO,2008,CA-52,4695.0
SWISS PATTERN CORP.,ORANGE,2008,CA-46,5500.0
"RU ENTERPRISES, INC",VENTURA,2008,CA-26,17507.0
SONFARREL INC.,ORANGE,2008,CA-40,3815.0
"SKYTOWER AVIATION SERVICES, INC.",ORANGE,2008,CA-45,19481.0
"AIRBORNE TECHNOLOGIES, INC.",VENTURA,2008,CA-26,76916.0
AIR LOGISTICS CORPORATION,LOS ANGELES,2008,CA-31,93000.0
"MEGGITT SAFETY SYSTEMS, INC.",LOS ANGELES,2008,CA-31,52440.0
T.P.S. AVIATION INC,ALAMEDA,2008,CA-14,10015.0
IMPERIAL AIR PARTS INC,LOS ANGELES,2008,CA-27,17384.0
M.S. AEROSPACE INC.,,2008,CA-29,84448.0
"TAB HARDWARE, INC.",,2008,CA-90,10638.0
AMERICO INDUSTRIAL SUPPLY INC,LOS ANGELES,2008,CA-44,5606.0
"AEROMETALS, INC.",EL DORADO,2008,CA-05,3000.0
"AMERICAN PRESIDENT LINES, LLC",ALAMEDA,2008,CA-12,0.0
"TYMAR PRECISION, INCORPORATED",SANTA CLARA,2008,CA-17,3480.0
ALSIUS MEDICAL CORPORATION,ORANGE,2008,CA-47,147108.0
"MIZUHO ORTHOPEDIC SYSTEMS, INC.",ALAMEDA,2008,CA-14,75283.0
"MEGGITT (NORTH HOLLYWOOD), INC.",,2008,CA-41,0.0
ARGO-TECH CORPORATION COSTA MESA,,2008,CA-47,39640.0
DESIGNED METAL CONNECTIONS INC,,2008,CA-43,3773.0
SONFARREL INC.,,2008,CA-46,4577.0
ADVANCED ELECTROMAGNETICS INC,SAN DIEGO,2008,CA-48,0.0
AUGUSTA AERO INNOVATIONS LLC,,2008,CA-03,5660.0
"DRAF INDUSTRIES, INC",,2008,CA-32,9492.0
"EKSO BIONICS, INC",,2008,CA-90,377714.0
"VANIER, KATHREN",,2008,CA-08,-1000.0
"THERMASOURCE, INC.",SONOMA,2008,CA-02,2689486.0
"ADVANCED THERMAL PRODUCTS, INC.",,2008,CA-47,2726.0
WEBCO (2066),,2008,CA-24,29683.0
"MEGGITT DEFENSE SYSTEMS, INC.",,2008,CA-47,138082.98
"HRL LABORATORIES, LLC",,2008,CA-32,3261868.0
"WEST CONSULTANTS, INC.",SAN DIEGO,2008,CA-50,0.0
"BARA INFOWARE, INC.",CONTRA COSTA,2008,CA-10,71770.0
"INPUT OUTPUT TECHNOLOGY, INC",,2008,CA-27,0.0
SOURCE REFRIGERATION & HVAC IN,ORANGE,2008,CA-46,248812.0
"ARMORSTRUXX, LLC",SAN JOAQUIN,2008,CA-09,1845932.0
"WOMEN'S EMPOWERMENT PARTNERSHIP, INC.",,2008,CA-42,0.0
T.P.S. AVIATION INC,,2008,CA-14,13580.0
SUMMIT PERFORMANCE GROUP,SAN DIEGO,2008,CA-51,15000.0
