recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,14120.37
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,13743.3
"DIGITAL PCH, THE",SAN DIEGO,2018,CA-49,789.0
"PACIFIC INSTRUMENTS, INC.",CONTRA COSTA,2018,CA-10,19571.9
"DESAI-AIRE, INC.",LOS ANGELES,2018,CA-27,242.0
"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,2018,CA-39,0.0
"RESOURCE MANAGEMENT ASSOCIATES, INC.",YOLO,2018,CA-04,72385.45
"OSSUR AMERICAS, INC.",ORANGE,2018,CA-40,0.0
TRI-TECH METALS INC,SAN BERNARDINO,2018,CA-35,0.0
"GALAXIE MANAGEMENT, INC.",SAN DIEGO,2018,CA-51,177.0
"TONY VACCA CONSTRUCTION, INC",VENTURA,2018,CA-24,119686.0
"RKU DISTRIBUTING, INC.",SHASTA,2018,CA-01,560.56
"THE PEGGS COMPANY, INC.",RIVERSIDE,2018,CA-39,3590.0
METCO ENGINEERING CORP,ORANGE,2018,CA-40,440.0
"CUBIC DEFENSE APPLICATIONS, INC.",SAN DIEGO,2018,CA-51,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,34777.5
"MILCOMM, INC.",SAN BERNARDINO,2018,CA-35,34720.8
OPTO-KNOWLEDGE SYSTEMS INC,LOS ANGELES,2018,CA-44,250317.0
"MEGGITT DEFENSE SYSTEMS, INC.",ORANGE,2018,CA-47,25580.0
"QIAGEN, LLC",LOS ANGELES,2018,CA-27,1217.17
MCKESSON CORPORATION,YOLO,2018,CA-07,349.44
MCKESSON CORPORATION,YOLO,2018,CA-07,4569.6
MCKESSON CORPORATION,YOLO,2018,CA-07,2570.35
MCKESSON CORPORATION,YOLO,2018,CA-07,78185.76
MCKESSON CORPORATION,YOLO,2018,CA-07,373.76
MCKESSON CORPORATION,YOLO,2018,CA-07,5804.0
MCKESSON CORPORATION,YOLO,2018,CA-07,1164.06
MCKESSON CORPORATION,YOLO,2018,CA-07,367272.96
MCKESSON CORPORATION,YOLO,2018,CA-07,232691.92
MCKESSON CORPORATION,YOLO,2018,CA-07,307501.47
MCKESSON CORPORATION,YOLO,2018,CA-07,6689.72
MCKESSON CORPORATION,YOLO,2018,CA-07,539279.93
MCKESSON CORPORATION,YOLO,2018,CA-07,512.97
BMNT INC.,SANTA CLARA,2018,CA-16,130000.0
"HORNET ACQUISITIONCO, LLC",ORANGE,2018,CA-45,666.0
MCKESSON CORPORATION,YOLO,2018,CA-07,16.24
MCKESSON CORPORATION,YOLO,2018,CA-07,61384.05
MCKESSON CORPORATION,YOLO,2018,CA-07,53858.82
MCKESSON CORPORATION,YOLO,2018,CA-07,1968.0
MCKESSON CORPORATION,YOLO,2018,CA-07,453.14
MCKESSON CORPORATION,YOLO,2018,CA-07,31645.23
MCKESSON CORPORATION,YOLO,2018,CA-07,722.6
MCKESSON CORPORATION,YOLO,2018,CA-07,742.78
MCKESSON CORPORATION,YOLO,2018,CA-07,1238.4
MCKESSON CORPORATION,YOLO,2018,CA-07,497040.3
MCKESSON CORPORATION,YOLO,2018,CA-07,291121.3
MCKESSON CORPORATION,YOLO,2018,CA-07,562.33
MCKESSON CORPORATION,YOLO,2018,CA-07,390.56
MCKESSON CORPORATION,YOLO,2018,CA-07,87682.76
MCKESSON CORPORATION,YOLO,2018,CA-07,2.79
MCKESSON CORPORATION,YOLO,2018,CA-07,34807.96
MCKESSON CORPORATION,YOLO,2018,CA-07,33580.87
MCKESSON CORPORATION,YOLO,2018,CA-07,29.73
MCKESSON CORPORATION,YOLO,2018,CA-07,864.4
MCKESSON CORPORATION,YOLO,2018,CA-07,9.16
MCKESSON CORPORATION,YOLO,2018,CA-07,300.0
MCKESSON CORPORATION,YOLO,2018,CA-07,892.8
"PREMIUM STATIONERS, INC.",LOS ANGELES,2018,CA-35,-12823.5
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2018,CA-52,3856.32
B & H INTERNATIONAL LLC,KERN,2018,CA-20,7487.5
LOCKHEED MARTIN CORP,SANTA CLARA,2018,CA-17,0.0
MCKESSON CORPORATION,YOLO,2018,CA-07,61216.16
MCKESSON CORPORATION,YOLO,2018,CA-07,21.68
MCKESSON CORPORATION,YOLO,2018,CA-07,492.29
MCKESSON CORPORATION,YOLO,2018,CA-07,7322.17
MCKESSON CORPORATION,YOLO,2018,CA-07,127802.9
MCKESSON CORPORATION,YOLO,2018,CA-07,3241.14
MCKESSON CORPORATION,YOLO,2018,CA-07,55787.82
MCKESSON CORPORATION,YOLO,2018,CA-07,50595.81
WOODWARD HRT INC,LOS ANGELES,2018,CA-27,73197.11
"DYNAMIK, INC.",SAN DIEGO,2018,CA-50,17303.51
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2018,CA-36,57477.25
"DYNAMIC MESH NETWORKS, INC",SANTA CLARA,2018,CA-17,727.63
EATON AEROSPACE LLC,ORANGE,2018,CA-47,3530.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,9527.44
"MEDICAL ELECTRONIC SYSTEMS, LLC",LOS ANGELES,2018,CA-43,60000.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,22597.5
"STATEWIDE STRIPES, INC.",SAN DIEGO,2018,CA-51,0.0
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,-4203.75
"HORNET ACQUISITIONCO, LLC",ORANGE,2018,CA-45,462265.3
"TELEDYNE RISI, INC.",LOS ANGELES,2018,CA-32,-11041.82
"PREMIUM STATIONERS, INC.",LOS ANGELES,2018,CA-35,-6223.6
"PAJARILLO, NATHANIEL",SAN DIEGO,2018,CA-50,0.0
"NEWVAC, LLC",LOS ANGELES,2018,CA-32,0.0
PTI TECHNOLOGIES INC.,VENTURA,2018,CA-26,7764.12
TRUST ONE COMPONENTS INC,ORANGE,2018,CA-49,3600.0
"IBP CONSULTING, INC.",ORANGE,2018,CA-49,6258.0
"REALIZATION TECHNOLOGIES, INC.",SANTA CLARA,2018,CA-17,172000.0
"PREMIER LOGISTICAL CENTER, INC.",SAN BERNARDINO,2018,CA-23,0.0
JACOBS GOVERNMENT SERVICES COMPANY,LOS ANGELES,2018,CA-28,0.0
US FOODS INC,LOS ANGELES,2018,CA-38,203.8
KIEWIT INFRASTRUCTURE WEST CO.,SOLANO,2018,CA-08,119862.0
"SPACE AGE ENGINEERING, INC",LOS ANGELES,2018,CA-26,25658.0
"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",ALAMEDA,2018,CA-17,0.0
BLUE TECH INC.,SAN DIEGO,2018,CA-50,0.0
COUNTY OF MENDOCINO,MENDOCINO,2018,CA-02,136894.0
CENTRON INDUSTRIES INC,LOS ANGELES,2018,CA-44,0.0
SYSTEM TECHNICAL SUPPORT CORPORATION,LOS ANGELES,2018,CA-43,25970.22
"WEST CONSULTANTS, INC.",SAN DIEGO,2018,CA-50,0.0
SYSTEM TECHNICAL SUPPORT CORPORATION,LOS ANGELES,2018,CA-43,43072.56
"INSPIRNETICS, INC",SAN BERNARDINO,2018,CA-35,0.0
RIPA ENGINEERING CORP,LOS ANGELES,2018,CA-32,10825.0
CONTAINMENT CORPORATION,RIVERSIDE,2018,CA-48,20735.75
"SFM CONSTRUCTORS, INC.",RIVERSIDE,2018,CA-48,0.0
"BETANCE ENTERPRISES, INC.",RIVERSIDE,2018,CA-39,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,594851.04
"BECKMAN COULTER, INC.",ORANGE,2018,CA-40,0.0
"AEROVIRONMENT, INC.",LOS ANGELES,2018,CA-31,901394.71
ALANIZ ASSOCIATES CORP,LOS ANGELES,2018,CA-31,1177169.85
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2018,CA-17,8992.0
PACIFIC ELECTRONIC ENTERPRISES INC,ORANGE,2018,CA-47,2625.0
GLOBAL PCCI (GPC),ORANGE,2018,CA-47,13786.0
"ACS HABITAT MANAGEMENT, INC.",SAN DIEGO,2018,CA-49,0.0
THE BOEING COMPANY,ORANGE,2018,CA-47,0.0
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2018,CA-34,0.0
"A & S SKILL MACHINISTS, INC.",LOS ANGELES,2018,CA-44,5017.35
THE BOEING COMPANY,ORANGE,2018,CA-47,180122.0
THE BOEING COMPANY,ORANGE,2018,CA-47,3554950.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,SAN DIEGO,2018,CA-52,0.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,SAN DIEGO,2018,CA-52,98262.57
GILBANE FEDERAL,CONTRA COSTA,2018,CA-10,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,0.0
RED LOTUS TECHNOLOGIES INC,SANTA CLARA,2018,CA-17,88125.0
SKURKA AEROSPACE INC,VENTURA,2018,CA-26,0.0
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2018,CA-34,0.0
BIO RAD LABORATORIES INC,CONTRA COSTA,2018,CA-08,0.0
"MAXOR NATIONAL PHARMACY SERVICES, LLC",ALAMEDA,2018,CA-14,-2250.0
STRUCTURAL COMPOSITES INDUSTRIES LLC,LOS ANGELES,2018,CA-35,213300.0
PREMIER GLOBAL RESOURCES CORPORATION,ORANGE,2018,CA-46,-1202.52
"IPC (USA), INC.",ORANGE,2018,CA-47,1753.3
"FALCON FUELS, INC.",LOS ANGELES,2018,CA-44,5003.64
"JOB OPTIONS, INCORPORATED",SAN DIEGO,2018,CA-51,321.29
"FALCON FUELS, INC.",LOS ANGELES,2018,CA-44,14981.28
"PINNACLE PETROLEUM, INC.",ORANGE,2018,CA-47,3510.74
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2018,CA-27,6429.5
"COATING SPECIALTIES, INC",LOS ANGELES,2018,CA-43,86706.81
"MC & R ENTERPRISES, INC",LOS ANGELES,2018,CA-38,154080.0
"COAST TO COAST COMPUTER PRODUCTS, INC.",VENTURA,2018,CA-26,36823.35
T. SIMONS CO INC,SAN LUIS OBISPO,2018,CA-24,42924.0
"BECKMAN COULTER, INC.",ORANGE,2018,CA-40,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2018,CA-50,0.0
BLUE TECH INC.,SAN DIEGO,2018,CA-50,65813.0
ADVANCED DIGITAL SOLUTIONS INTERNATIONAL,ALAMEDA,2018,CA-17,21070.0
LN CURTIS & SONS,ALAMEDA,2018,CA-12,51479.4
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2018,CA-29,11662.0
HEFFLER CONTRACTING GROUP,SAN DIEGO,2018,CA-51,275850.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",SAN DIEGO,2018,CA-48,32832000.0
"B.C. SCHMIDT CONSTRUCTION, INC.",COLUSA,2018,CA-01,15841.0
CELERIS SYSTEMS INC,ORANGE,2018,CA-40,1200.0
PARSONS GOVERNMENT SERVICES INC,ORANGE,2018,CA-40,-3469.9
"ADVANCED ROTORCRAFT TECHNOLOGY, INC.",SANTA CLARA,2018,CA-17,0.0
LINQUEST CORPORATION,LOS ANGELES,2018,CA-37,2731119.56
"CREW MW III, LLC",RIVERSIDE,2018,CA-48,0.0
MATHER BROS INC,LOS ANGELES,2018,CA-27,-155892.15
"DAGGETT AVIATION, INC",SAN BERNARDINO,2018,CA-23,200.85
MICROGENICS CORPORATION,ALAMEDA,2018,CA-17,30542.4
"T3W BUSINESS SOLUTIONS, INC.",SAN DIEGO,2018,CA-50,0.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,2439.04
"BECKMAN COULTER, INC",ORANGE,2018,CA-40,36547.04
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,941.73
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2018,CA-34,0.0
"EON INSTRUMENTATION, INC.",LOS ANGELES,2018,CA-29,0.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,4662.36
SIGNATURE FLIGHT SUPPORT CORPORATION,SANTA BARBARA,2018,CA-24,725.78
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,694.14
"SLM CONTRACT FURNITURE, INC.",SAN DIEGO,2018,CA-51,0.0
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2018,CA-32,-1690.8
THE BOEING COMPANY,ORANGE,2018,CA-47,0.0
"DAGGETT AVIATION, INC",SAN BERNARDINO,2018,CA-23,150.53
LANCAIR CORP.,SAN DIEGO,2018,CA-52,4782.21
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,299.42
"RDG WOODWINDS, INC.",LOS ANGELES,2018,CA-30,7641.57
"NATIONAL ADVANCED ENDOSCOPY DEVICES, INC.",LOS ANGELES,2018,CA-32,0.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,838.55
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,1060.86
LOCKHEED MARTIN CORPORATION,LOS ANGELES,2018,CA-27,0.0
SAN BERNARDINO INTERNATIONAL AIRPORT AUTHORITY,SAN BERNARDINO,2018,CA-33,3541.17
TOYON RESEARCH CORPORATION,SANTA BARBARA,2018,CA-24,400000.0
ADVANCED RESEARCH AND TECHNOLOGY CORPORATION,VENTURA,2018,CA-26,25000.0
"MVATION WORLDWIDE, INC.",SANTA CLARA,2018,CA-17,22597.74
IFE GROUP,SAN DIEGO,2018,CA-49,298086.46
RORE INNOVATIVE SOLUTIONS JV,SAN DIEGO,2018,CA-51,0.0
"ZYRIS, INC.",SANTA BARBARA,2018,CA-24,6818.1
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2018,CA-17,55854.0
HARTWELL CORPORATION,ORANGE,2018,CA-45,60963.0
"MARINE GROUP BOAT WORKS, LLC",SAN DIEGO,2018,CA-52,52637.2
HII SAN DIEGO SHIPYARD INC.,SAN DIEGO,2018,CA-52,0.0
"PACIFIC SHIP REPAIR & FABRICATION, INC.",SAN DIEGO,2018,CA-52,20615.66
ADEPT FASTENERS INC,LOS ANGELES,2018,CA-27,9742.86
"BAGLEY ENTERPRISES, INC.",SAN JOAQUIN,2018,CA-09,25392.5
"PACIFIC SKY SUPPLY, INC.",LOS ANGELES,2018,CA-29,91560.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2018,CA-27,-8048.5
LOCKHEED MARTIN CORPORATION,SANTA BARBARA,2018,CA-24,53783.0
MCKESSON CORPORATION,YOLO,2018,CA-07,133.56
MCKESSON CORPORATION,YOLO,2018,CA-07,6242.88
MCKESSON CORPORATION,YOLO,2018,CA-07,51346.17
MCKESSON CORPORATION,YOLO,2018,CA-07,121.12
MCKESSON CORPORATION,YOLO,2018,CA-07,1346.4
MCKESSON CORPORATION,YOLO,2018,CA-07,106.2
MCKESSON CORPORATION,YOLO,2018,CA-07,592.56
MCKESSON CORPORATION,YOLO,2018,CA-07,254.69
MCKESSON CORPORATION,YOLO,2018,CA-07,2268.12
MCKESSON CORPORATION,YOLO,2018,CA-07,10694.04
MCKESSON CORPORATION,YOLO,2018,CA-07,14561.58
MCKESSON CORPORATION,YOLO,2018,CA-07,173147.66
MCKESSON CORPORATION,YOLO,2018,CA-07,13144.2
MCKESSON CORPORATION,YOLO,2018,CA-07,30972.92
MCKESSON CORPORATION,YOLO,2018,CA-07,237841.45
MCKESSON CORPORATION,YOLO,2018,CA-07,87.51
MCKESSON CORPORATION,YOLO,2018,CA-07,275.31
MCKESSON CORPORATION,YOLO,2018,CA-07,685.44
MCKESSON CORPORATION,YOLO,2018,CA-07,935534.91
MCKESSON CORPORATION,YOLO,2018,CA-07,2198.7
MCKESSON CORPORATION,YOLO,2018,CA-07,9692.28
MCKESSON CORPORATION,YOLO,2018,CA-07,13627.32
MCKESSON CORPORATION,YOLO,2018,CA-07,1972.08
MCKESSON CORPORATION,YOLO,2018,CA-07,1755.0
MCKESSON CORPORATION,YOLO,2018,CA-07,31250.47
MCKESSON CORPORATION,YOLO,2018,CA-07,1645.68
MCKESSON CORPORATION,YOLO,2018,CA-07,6555.36
CISCO SYSTEMS INC,SANTA CLARA,2018,CA-17,0.0
MCKESSON CORPORATION,YOLO,2018,CA-07,17315.5
MCKESSON CORPORATION,YOLO,2018,CA-07,89591.04
MCKESSON CORPORATION,YOLO,2018,CA-07,396.87
MCKESSON CORPORATION,YOLO,2018,CA-07,3522.06
MCKESSON CORPORATION,YOLO,2018,CA-07,6315.89
MCKESSON CORPORATION,YOLO,2018,CA-07,14731.2
MCKESSON CORPORATION,YOLO,2018,CA-07,483.51
MCKESSON CORPORATION,YOLO,2018,CA-07,3052.5
MCKESSON CORPORATION,YOLO,2018,CA-07,162599.35
MCKESSON CORPORATION,YOLO,2018,CA-07,509.8
MCKESSON CORPORATION,YOLO,2018,CA-07,3504.49
MCKESSON CORPORATION,YOLO,2018,CA-07,21842.99
MCKESSON CORPORATION,YOLO,2018,CA-07,3757.71
CORBARA BUILDING GROUP CORPORATION,SAN DIEGO,2018,CA-52,-80274.0
DEL MAR ENVIRONMENTAL & CONSTRUCTION SERVICES INC.,SAN DIEGO,2018,CA-52,22180.81
MCKESSON CORPORATION,YOLO,2018,CA-07,7294.94
MCKESSON CORPORATION,YOLO,2018,CA-07,2389.9
MCKESSON CORPORATION,YOLO,2018,CA-07,69197.74
MCKESSON CORPORATION,YOLO,2018,CA-07,619845.35
MCKESSON CORPORATION,YOLO,2018,CA-07,17850.24
MCKESSON CORPORATION,YOLO,2018,CA-07,7242.51
MCKESSON CORPORATION,YOLO,2018,CA-07,3296.61
MCKESSON CORPORATION,YOLO,2018,CA-07,24.34
MCKESSON CORPORATION,YOLO,2018,CA-07,898144.13
MCKESSON CORPORATION,YOLO,2018,CA-07,2363.92
MCKESSON CORPORATION,YOLO,2018,CA-07,1614.48
MCKESSON CORPORATION,YOLO,2018,CA-07,16778.81
MCKESSON CORPORATION,YOLO,2018,CA-07,258.5
MCKESSON CORPORATION,YOLO,2018,CA-07,100818.14
MCKESSON CORPORATION,YOLO,2018,CA-07,171.57
MCKESSON CORPORATION,YOLO,2018,CA-07,41297.59
MCKESSON CORPORATION,YOLO,2018,CA-07,2410.87
MCKESSON CORPORATION,YOLO,2018,CA-07,9537.61
MCKESSON CORPORATION,YOLO,2018,CA-07,881455.85
MCKESSON CORPORATION,YOLO,2018,CA-07,4639.49
MCKESSON CORPORATION,YOLO,2018,CA-07,878808.54
MCKESSON CORPORATION,YOLO,2018,CA-07,4960.8
SUBASTRAL INC,LOS ANGELES,2018,CA-30,-221.91
MCKESSON CORPORATION,YOLO,2018,CA-07,1041.04
MCKESSON CORPORATION,YOLO,2018,CA-07,3344.86
MCKESSON CORPORATION,YOLO,2018,CA-07,63552.34
MCKESSON CORPORATION,YOLO,2018,CA-07,9740.25
MCKESSON CORPORATION,YOLO,2018,CA-07,63.6
MCKESSON CORPORATION,YOLO,2018,CA-07,752933.87
MCKESSON CORPORATION,YOLO,2018,CA-07,210552.43
MCKESSON CORPORATION,YOLO,2018,CA-07,34369.0
MCKESSON CORPORATION,YOLO,2018,CA-07,401.04
MCKESSON CORPORATION,YOLO,2018,CA-07,103354.77
MCKESSON CORPORATION,YOLO,2018,CA-07,4716.46
MCKESSON CORPORATION,YOLO,2018,CA-07,29481.45
MCKESSON CORPORATION,YOLO,2018,CA-07,1421.13
MCKESSON CORPORATION,YOLO,2018,CA-07,21364.08
MCKESSON CORPORATION,YOLO,2018,CA-07,14791.3
MCKESSON CORPORATION,YOLO,2018,CA-07,4097.16
MCKESSON CORPORATION,YOLO,2018,CA-07,1254.4
MCKESSON CORPORATION,YOLO,2018,CA-07,565409.24
MCKESSON CORPORATION,YOLO,2018,CA-07,206.77
MCKESSON CORPORATION,YOLO,2018,CA-07,4871.35
MCKESSON CORPORATION,YOLO,2018,CA-07,708.43
MCKESSON CORPORATION,YOLO,2018,CA-07,77692.72
HAMILTON SUNDSTRAND CORPORATION,,2018,CA-35,0.0
AMERICAN TEXTILE SYSTEMS,LOS ANGELES,2018,CA-45,1082.6
"AHNTECH, INC.",SANTA CLARA,2018,CA-16,3331.46
MCKESSON CORPORATION,YOLO,2018,CA-07,166453.21
MCKESSON CORPORATION,YOLO,2018,CA-07,512.74
MCKESSON CORPORATION,YOLO,2018,CA-07,9800.0
MCKESSON CORPORATION,YOLO,2018,CA-07,90774.62
PREMIER GLOBAL RESOURCES CORPORATION,ORANGE,2018,CA-46,-14299.95
"PINNACLE PETROLEUM, INC.",ORANGE,2018,CA-47,20947.2
AMERICAN TEXTILE SYSTEMS,LOS ANGELES,2018,CA-45,813.04
H. CO. COMPUTER PRODUCTS,ORANGE,2018,CA-47,13159.0
MCKESSON CORPORATION,YOLO,2018,CA-07,26105.97
MCKESSON CORPORATION,YOLO,2018,CA-07,643.04
AHNTECH INC,SANTA CLARA,2018,CA-16,10264.09
"PINNACLE PETROLEUM, INC.",ORANGE,2018,CA-47,8268.85
"ENVIREMEDIAL SERVICES, INC.",SAN DIEGO,2018,CA-49,-8133.33
"PACIFIC TRANS ENVIRONMENTAL SERVICES, INC.",SAN DIEGO,2018,CA-51,-74480.0
BLACK GOLD INDUSTRIES,VENTURA,2018,CA-26,8917.0
BLACK GOLD INDUSTRIES,VENTURA,2018,CA-26,-44327.25
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,7777.0
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",SAN BERNARDINO,2018,CA-35,50503.0
"ORODAY, INC.",VENTURA,2018,CA-26,-7934.4
"REAGENT WORLD, INC.",SAN BERNARDINO,2018,CA-35,-44055.16
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2018,CA-17,968.0
RIGHT FIND INC,RIVERSIDE,2018,CA-41,1132.75
"UMPCO, INC.",ORANGE,2018,CA-45,4821.25
"ALLFAST FASTENING SYSTEMS, LLC",LOS ANGELES,2018,CA-31,1335.0
T.P.S. AVIATION INC,ALAMEDA,2018,CA-14,2422.42
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2018,CA-27,6199.62
"HERMAN CONSTRUCTION GROUP, INC.",SAN DIEGO,2018,CA-50,-2389005.99
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2018,CA-32,99152.94
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,7494.18
"MEG TECHNOLOGIES, INC.",ORANGE,2018,CA-47,1244.88
"MEG TECHNOLOGIES, INC.",ORANGE,2018,CA-47,2757.3
ADEPT FASTENERS INC,LOS ANGELES,2018,CA-27,1464.64
"KOAM ENGINEERING SYSTEMS, INC.",SAN DIEGO,2018,CA-51,218954.63
"ADVANCED ELECTRONICS, INC.",LOS ANGELES,2018,CA-36,14039.0
"FIREHOUSE MEDICAL, INC.",ORANGE,2018,CA-40,-1646.97
GBL SYSTEMS CORPORATION,VENTURA,2018,CA-26,4000.0
"MEG TECHNOLOGIES, INC.",ORANGE,2018,CA-47,1095.84
"FLAME ENTERPRISES, INC.",LOS ANGELES,2018,CA-32,4836.64
AHNTECH INC,SANTA CLARA,2018,CA-16,8303.03
AMERICAN TEXTILE SYSTEMS,LOS ANGELES,2018,CA-45,1199.1
"MERRIMAC PETROLEUM, INC",LOS ANGELES,2018,CA-44,-205.91
PREMIER GLOBAL RESOURCES CORPORATION,ORANGE,2018,CA-46,-48393.74
AHNTECH INC,SANTA CLARA,2018,CA-16,2804.52
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,1030.5
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,2710.56
SIGNATURE FLIGHT SUPPORT CORPORATION,SANTA BARBARA,2018,CA-24,462.65
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,4664.4
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2018,CA-27,3560.96
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2018,CA-27,1499.46
EZ PRINT SUPPLIES LLC,LOS ANGELES,2018,CA-32,298.54
GENERAL PETROLEUM LLC,LOS ANGELES,2018,CA-44,0.0
"IPC (USA), INC.",ORANGE,2018,CA-47,-213.96
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",SAN DIEGO,2018,CA-48,520000.0
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,3142.07
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2018,CA-27,4039.2
"STANDARD AERO PARTS, INC",VENTURA,2018,CA-26,322.0
"TRIDANT SOLUTIONS, INC.",LOS ANGELES,2018,CA-28,33828.6
"MERCURY AIR CENTER-BAKERSFIELD, INC.",KERN,2018,CA-20,524.04
"ANALYSIS MODELING AND PROGRAMMING SCIENCES, INC.",SAN DIEGO,2018,CA-48,4143995.69
"SYNECTIC SOLUTIONS, INC.",VENTURA,2018,CA-26,120000.0
LINQUEST CORPORATION,LOS ANGELES,2018,CA-37,100000.0
"CHALK 2, INC.",SAN BERNARDINO,2018,CA-23,0.0
HDR FUGRO WLA,SACRAMENTO,2018,CA-03,0.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,2818.53
CHEVRON USA INC.,CONTRA COSTA,2018,CA-10,769171.2
FORWARD SLOPE INC,SAN DIEGO,2018,CA-51,60000.0
EXBON DEVELOPMENT INC,ORANGE,2018,CA-45,192940.0
GLOBAL PCCI (GPC),ORANGE,2018,CA-47,0.0
OWL INTERNATIONAL INC.,ORANGE,2018,CA-47,0.0
"CREW MW III, LLC",RIVERSIDE,2018,CA-48,357579.8
AHNTECH INC,SANTA CLARA,2018,CA-16,16262.1
"PINNACLE PETROLEUM, INC.",ORANGE,2018,CA-47,16909.36
ASM AFFILIATES INC,SAN DIEGO,2018,CA-49,133748.16
"PINNACLE PETROLEUM, INC.",ORANGE,2018,CA-47,4651.16
ADVANCED DIGITAL SOLUTIONS INTERNATIONAL,ALAMEDA,2018,CA-17,5270.0
RAYTHEON COMPANY,LOS ANGELES,2018,CA-36,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,-115945.12
VALIANT GLOBAL DEFENSE SERVICES INC.,SAN DIEGO,2018,CA-51,562000.0
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,2564.49
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,2715.71
"MCCLELLAN JET SERVICES, LLC",SACRAMENTO,2018,CA-06,92.57
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,946.86
COUNTY OF INYO,INYO,2018,CA-03,646.56
SIGNATURE FLIGHT SUPPORT CORPORATION,LOS ANGELES,2018,CA-42,1249.49
LANCAIR CORP.,SAN DIEGO,2018,CA-52,6357.92
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,5091.78
LANCAIR CORP.,SAN DIEGO,2018,CA-52,2787.78
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,4145.97
"MEG TECHNOLOGIES, INC.",ORANGE,2018,CA-47,0.0
SIGNATURE FLIGHT SUPPORT CORPORATION,RIVERSIDE,2018,CA-41,735.7
IMPERIAL FLYING SERVICE INC,IMPERIAL,2018,CA-25,3963.01
LANCAIR CORP.,SAN DIEGO,2018,CA-52,4606.52
"ALLFAST FASTENING SYSTEMS, LLC",LOS ANGELES,2018,CA-31,3065.04
COUNTY OF INYO,INYO,2018,CA-03,3878.93
