recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"USFI, INC.",LOS ANGELES,2020,CA-44,1563.78
PCX INC,ORANGE,2020,CA-47,298.01
"BOTTLING GROUP, LLC",SAN DIEGO,2020,CA-51,801.0
"USFI, INC.",LOS ANGELES,2020,CA-44,151.56
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,2557.93
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,431.6
"USFI, INC.",LOS ANGELES,2020,CA-44,316.42
"DION INTERNATIONAL TRUCKS, LLC",SAN DIEGO,2020,CA-52,867.0
T.P.S. AVIATION INC,ALAMEDA,2020,CA-14,648.0
OMEGA ELECTRONICS,SAN MATEO,2020,CA-15,5928.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,3961.15
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,1321.38
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,242.51
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,95.2
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,3892.08
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2020,CA-27,430.56
"DELT INDUSTRIES, INC.",VENTURA,2020,CA-26,1250.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,755.69
"USFI, INC.",LOS ANGELES,2020,CA-44,5090.39
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,74.6
US FOODS INC,LOS ANGELES,2020,CA-38,667.73
SAALEX CORP,VENTURA,2020,CA-26,60000.0
WUTZLER MACHINE CORPORATION,RIVERSIDE,2020,CA-25,0.0
"USFI, INC.",LOS ANGELES,2020,CA-44,115.91
"BOTTLING GROUP, LLC",SAN DIEGO,2020,CA-51,120.75
"BOTTLING GROUP, LLC",SAN DIEGO,2020,CA-51,120.45
MCKESSON CORPORATION,YOLO,2020,CA-07,18.84
MCKESSON CORPORATION,YOLO,2020,CA-07,134.8
MCKESSON CORPORATION,YOLO,2020,CA-07,1010.64
MCKESSON CORPORATION,YOLO,2020,CA-07,59220.88
MCKESSON CORPORATION,YOLO,2020,CA-07,482.65
MCKESSON CORPORATION,YOLO,2020,CA-07,4869.0
MCKESSON CORPORATION,YOLO,2020,CA-07,357.22
MCKESSON CORPORATION,YOLO,2020,CA-07,51866.2
MCKESSON CORPORATION,YOLO,2020,CA-07,3133.98
MCKESSON CORPORATION,YOLO,2020,CA-07,8596.87
MCKESSON CORPORATION,YOLO,2020,CA-07,36072.63
MCKESSON CORPORATION,YOLO,2020,CA-07,5470.35
MCKESSON CORPORATION,YOLO,2020,CA-07,537085.35
MCKESSON CORPORATION,YOLO,2020,CA-07,21765.69
MCKESSON CORPORATION,YOLO,2020,CA-07,85338.58
MCKESSON CORPORATION,YOLO,2020,CA-07,9110.88
MCKESSON CORPORATION,YOLO,2020,CA-07,819396.38
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,125.44
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,139.9
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,319.32
US FOODS INC,LOS ANGELES,2020,CA-38,1798.14
"USFI, INC.",LOS ANGELES,2020,CA-44,5072.05
"USFI, INC.",LOS ANGELES,2020,CA-44,444.22
US FOODS INC,LOS ANGELES,2020,CA-38,597.99
US FOODS INC,LOS ANGELES,2020,CA-38,2645.39
"BOTTLING GROUP, LLC",SAN DIEGO,2020,CA-51,938.38
"ALTA-DENA CERTIFIED DAIRY, LLC",LOS ANGELES,2020,CA-31,62.62
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,1433.7
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,10428.46
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,160.0
MCKESSON CORPORATION,YOLO,2020,CA-07,142733.43
MCKESSON CORPORATION,YOLO,2020,CA-07,1825.59
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,1073.07
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,349.56
MCKESSON CORPORATION,YOLO,2020,CA-07,6615.55
MCKESSON CORPORATION,YOLO,2020,CA-07,2973.24
MCKESSON CORPORATION,YOLO,2020,CA-07,53186.58
MCKESSON CORPORATION,YOLO,2020,CA-07,21969.12
MCKESSON CORPORATION,YOLO,2020,CA-07,2048.54
MCKESSON CORPORATION,YOLO,2020,CA-07,100.62
MCKESSON CORPORATION,YOLO,2020,CA-07,8500.16
MCKESSON CORPORATION,YOLO,2020,CA-07,205.76
MCKESSON CORPORATION,YOLO,2020,CA-07,64058.49
MCKESSON CORPORATION,YOLO,2020,CA-07,19255.02
MCKESSON CORPORATION,YOLO,2020,CA-07,11779.84
MCKESSON CORPORATION,YOLO,2020,CA-07,143596.54
MCKESSON CORPORATION,YOLO,2020,CA-07,31610.94
MCKESSON CORPORATION,YOLO,2020,CA-07,12838.45
MCKESSON CORPORATION,YOLO,2020,CA-07,66.0
MCKESSON CORPORATION,YOLO,2020,CA-07,94277.58
MCKESSON CORPORATION,YOLO,2020,CA-07,34.28
MCKESSON CORPORATION,YOLO,2020,CA-07,63092.03
"JSL TECHNOLOGIES, INC.",VENTURA,2020,CA-26,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,14463.93
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,286.68
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,55.62
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,25.8
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,160.6
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,458.02
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,504.0
US FOODS INC,LOS ANGELES,2020,CA-38,5215.32
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",SAN DIEGO,2020,CA-50,13767.66
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,333.55
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,268.01
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,178.65
"BOTTLING GROUP, LLC",SAN DIEGO,2020,CA-51,483.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,943.58
"USFI, INC.",LOS ANGELES,2020,CA-44,2807.85
"HOLLANDIA DAIRY, INC",SAN DIEGO,2020,CA-50,261.0
US FOODS INC,LOS ANGELES,2020,CA-38,12771.04
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,2182.26
"BOONE AEROSPACE, INC.",LOS ANGELES,2020,CA-27,600.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2020,CA-27,-300.0
MCKESSON CORPORATION,YOLO,2020,CA-07,1297.38
MCKESSON CORPORATION,YOLO,2020,CA-07,6151.6
MCKESSON CORPORATION,YOLO,2020,CA-07,378.56
MCKESSON CORPORATION,YOLO,2020,CA-07,133.28
MCKESSON CORPORATION,YOLO,2020,CA-07,703789.95
MCKESSON CORPORATION,YOLO,2020,CA-07,44794.56
MCKESSON CORPORATION,YOLO,2020,CA-07,18813.97
MCKESSON CORPORATION,YOLO,2020,CA-07,26724.24
MCKESSON CORPORATION,YOLO,2020,CA-07,108399.44
MCKESSON CORPORATION,YOLO,2020,CA-07,44425.8
MCKESSON CORPORATION,YOLO,2020,CA-07,178934.89
MCKESSON CORPORATION,YOLO,2020,CA-07,14862.98
MCKESSON CORPORATION,YOLO,2020,CA-07,9810.59
MCKESSON CORPORATION,YOLO,2020,CA-07,77082.8
"AIRGAS USA, LLC",LOS ANGELES,2020,CA-42,0.0
OUTSOURCE LTD,LOS ANGELES,2020,CA-27,6500.0
US FOODS INC,LOS ANGELES,2020,CA-38,196.02
US FOODS INC,LOS ANGELES,2020,CA-38,8117.31
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,1106.04
"BOTTLING GROUP, LLC",SAN DIEGO,2020,CA-51,40.25
US FOODS INC,LOS ANGELES,2020,CA-38,1123.99
US FOODS INC,LOS ANGELES,2020,CA-38,1168.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,4839.66
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,557.9
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,1175.7
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2020,CA-14,4460.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2020,CA-50,14350.0
C U ENTERPRISES LTD,SANTA BARBARA,2020,CA-24,130.0
"STANDARD AERO PARTS, INC",VENTURA,2020,CA-26,1586.78
"MEG TECHNOLOGIES, INC.",ORANGE,2020,CA-47,2592.0
"ZYRIS, INC.",SANTA BARBARA,2020,CA-24,556.55
"ZYRIS, INC.",SANTA BARBARA,2020,CA-24,113.5
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,596.76
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,3928.12
NORTHSTAR DISTRIBUTORS INC.,SAN DIEGO,2020,CA-49,92.59
NORTHSTAR DISTRIBUTORS INC.,SAN DIEGO,2020,CA-49,21.92
"US FOODS, INC",ALAMEDA,2020,CA-14,176.16
US FOODS INC,LOS ANGELES,2020,CA-38,39593.93
"US FOODS, INC",ALAMEDA,2020,CA-14,303.03
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,16180.37
"G 2 SOFTWARE SYSTEMS, INC.",SAN DIEGO,2020,CA-50,203643.0
"QUALITY AVIATION, INC",SAN BERNARDINO,2020,CA-35,960.0
US FOODS INC,LOS ANGELES,2020,CA-38,585.08
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,4145.44
"USFI, INC.",LOS ANGELES,2020,CA-44,13645.8
US FOODS INC,LOS ANGELES,2020,CA-38,4026.87
"DEFENSE PROCUREMENT GROUP, INC.",LOS ANGELES,2020,CA-28,96.0
US FOODS INC,LOS ANGELES,2020,CA-38,1981.98
US FOODS INC,LOS ANGELES,2020,CA-38,147.18
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,3624.93
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,764.25
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,18668.23
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,9612.4
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,6080.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2020,CA-09,-5061.0
CAMBRO MANUFACTURING COMPANY,ORANGE,2020,CA-47,1307.88
"MARVIN ENGINEERING CO, INC",LOS ANGELES,2020,CA-43,53055.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,5820.87
"USFI, INC.",LOS ANGELES,2020,CA-44,12992.57
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,1187.53
US FOODS INC,LOS ANGELES,2020,CA-38,14332.23
"USFI, INC.",LOS ANGELES,2020,CA-44,795.67
US FOODS INC,LOS ANGELES,2020,CA-38,3580.29
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,1408.7
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,378.93
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,4046.71
"BOATSWAIN'S LOCKER I, INCORPORATED",ORANGE,2020,CA-47,369.0
"TRONSON MANUFACTURING, INC",ALAMEDA,2020,CA-17,13154.4
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",SAN DIEGO,2020,CA-50,26120.92
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,197.45
US FOODS INC,LOS ANGELES,2020,CA-38,2996.24
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,1272.76
US FOODS INC,LOS ANGELES,2020,CA-38,419.65
"USFI, INC.",LOS ANGELES,2020,CA-44,3306.27
US FOODS INC,LOS ANGELES,2020,CA-38,3811.62
US FOODS INC,LOS ANGELES,2020,CA-38,3737.02
VIASAT INC,SAN DIEGO,2020,CA-49,14000.0
"ACE AVIATION SERVICE, INC",SAN DIEGO,2020,CA-49,270.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2020,CA-52,-630366.0
"EPSILON SYSTEMS SOLUTIONS, INC.",SAN DIEGO,2020,CA-51,4536.05
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,1.24
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,2942.87
"WILLKOM, INC.",SAN DIEGO,2020,CA-52,-2425.43
"RBC SOUTHWEST PRODUCTS, INC.",LOS ANGELES,2020,CA-31,16065.0
"NOBEL BIOCARE USA, LLC",ORANGE,2020,CA-40,479.4
"ZYRIS, INC.",SANTA BARBARA,2020,CA-24,249.7
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,82604.86
"USFI, INC.",LOS ANGELES,2020,CA-44,667.86
"USFI, INC.",LOS ANGELES,2020,CA-44,757.11
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,11393.49
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,36.96
US FOODS INC,LOS ANGELES,2020,CA-38,2191.57
US FOODS INC,LOS ANGELES,2020,CA-38,109.52
"USFI, INC.",LOS ANGELES,2020,CA-44,355.23
CAMBRO MANUFACTURING COMPANY,ORANGE,2020,CA-47,653.4
NEWAY PACKAGING CORP.,LOS ANGELES,2020,CA-44,23936.64
VIZOCOM ICT LLC,SAN DIEGO,2020,CA-51,3390.0
B & H INTERNATIONAL LLC,KERN,2020,CA-20,666.96
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,1593.61
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,1859.59
US FOODS INC,LOS ANGELES,2020,CA-38,5782.76
"USFI, INC.",LOS ANGELES,2020,CA-44,328.38
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,557.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,7221.39
"COAST/ADVANCED CHIP MAGNETICS, INC.",LOS ANGELES,2020,CA-36,18600.12
"AIR ELECTRO, INC.",LOS ANGELES,2020,CA-32,1055.58
"REID MIDDLETON, INC.",SAN DIEGO,2020,CA-51,186011.0
"BIORESOURCE CONSULTANTS, INC",VENTURA,2020,CA-24,176550.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,463.9
INTUITIVE SURGICAL INC,SANTA CLARA,2020,CA-17,15010.0
"AIR/FLEX INDUSTRIES, INC.",LOS ANGELES,2020,CA-35,7100.0
"LEE AIR COMPANY, INC.",LOS ANGELES,2020,CA-29,1600.0
"FDH DEFENSE AFTERMARKET, LLC",LOS ANGELES,2020,CA-38,3000.0
"CLIPPER OIL, INC.",SAN DIEGO,2020,CA-50,7800.8
PRIDE INDUSTRIES,PLACER,2020,CA-03,769902.57
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,49.0
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,10300.0
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,2547.33
"WILLKOM, INC.",SAN DIEGO,2020,CA-52,1589.0
"USFI, INC.",LOS ANGELES,2020,CA-44,691.8
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,939.05
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2020,CA-09,292.58
"CAREFUSION SOLUTIONS, LLC",SAN DIEGO,2020,CA-50,364.0
"CAREFUSION SOLUTIONS, LLC",SAN DIEGO,2020,CA-50,539.07
INTUITIVE SURGICAL INC,SANTA CLARA,2020,CA-17,4440.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2020,CA-50,0.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,727.05
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,969.75
INDUSTRIAL TECTONICS BEARINGS CORPORATION,LOS ANGELES,2020,CA-44,5390.0
"USFI, INC.",LOS ANGELES,2020,CA-44,824.3
US FOODS INC,LOS ANGELES,2020,CA-38,2434.86
"USFI, INC.",LOS ANGELES,2020,CA-44,3326.88
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2020,CA-32,-7365.78
KING NUTRONICS CORPORATION,LOS ANGELES,2020,CA-32,812.6
"FLAME ENTERPRISES, INC.",LOS ANGELES,2020,CA-32,390.0
"FEDERAL CUSTOM CABLE, LLC",ORANGE,2020,CA-47,4197.0
SAN DIEGO STATE UNIVERSITY FOUNDATION,SAN DIEGO,2020,CA-51,0.0
FITZHUGH CLIFTON,SAN DIEGO,2020,CA-51,478.17
"RC INDUSTRIES, INC",LOS ANGELES,2020,CA-32,-5448.25
"AIRGAS USA, LLC",LOS ANGELES,2020,CA-42,39103.68
SOLAR TURBINES INCORPORATED,SAN DIEGO,2020,CA-50,6388.2
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2020,CA-14,13209.6
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2020,CA-32,21133.04
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2020,CA-09,21600.0
ADEPT FASTENERS INC,LOS ANGELES,2020,CA-27,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2020,CA-17,0.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,33.0
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,114.4
"TAPESTRY SOLUTIONS, INC.",SAN DIEGO,2020,CA-51,-485310.75
C U ENTERPRISES LTD,SANTA BARBARA,2020,CA-24,799.4
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2020,CA-32,225.0
"MIL COMPONENTS, LLC",SAN DIEGO,2020,CA-50,107.39
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,53.0
KLDL INC,SAN DIEGO,2020,CA-52,4053.28
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,14.4
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,632.9
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,101.63
KLDL INC,SAN DIEGO,2020,CA-52,733.32
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,221.4
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,67.07
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,155.36
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,67.24
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,587.95
FORWARD COMPONENTS INC,ORANGE,2020,CA-40,3679.2
"NETKOMP, INC.",RIVERSIDE,2020,CA-41,115.0
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,191.03
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,275.0
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2020,CA-52,17214.0
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,99.08
KLDL INC,SAN DIEGO,2020,CA-52,16140.0
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2020,CA-52,15216.5
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,360.85
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,87.5
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,302.36
"ENVIREMEDIAL SERVICES, INC.",SAN DIEGO,2020,CA-49,16737.21
"GERHARDT GEAR CO, INC",LOS ANGELES,2020,CA-30,-900.0
"UNDERSEA SYSTEMS INTERNATIONAL, INC.",ORANGE,2020,CA-46,-450.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,10.5
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,5.16
RAYTHEON COMPANY,SANTA BARBARA,2020,CA-24,0.0
"SODERBERG MANUFACTURING COMPANY, INC.",LOS ANGELES,2020,CA-38,1846.8
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,23.8
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,400.0
"FISICA APPLIED TECHNOLOGIES, INC.",SAN MATEO,2020,CA-15,0.0
"MARVIN LAND SYSTEMS, INC.",LOS ANGELES,2020,CA-43,1795.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,10.5
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,625.1
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,5168.0
"WILLKOM, INC.",SAN DIEGO,2020,CA-52,3269.13
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,-165.0
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,17126.29
MCKESSON CORPORATION,YOLO,2020,CA-07,209.79
MCKESSON CORPORATION,YOLO,2020,CA-07,37917.0
MCKESSON CORPORATION,YOLO,2020,CA-07,14854.48
MCKESSON CORPORATION,YOLO,2020,CA-07,47197.48
BARTMEX PRECISION MACHINING,SANTA CLARA,2020,CA-17,290863.0
PCX INC,ORANGE,2020,CA-47,11698.29
"B. & E. MANUFACTURING CO., INC.",ORANGE,2020,CA-45,1118.75
MCKESSON CORPORATION,YOLO,2020,CA-07,4710.5
MCKESSON CORPORATION,YOLO,2020,CA-07,139126.29
MCKESSON CORPORATION,YOLO,2020,CA-07,133131.24
MCKESSON CORPORATION,YOLO,2020,CA-07,10469.36
MCKESSON CORPORATION,YOLO,2020,CA-07,44.4
MCKESSON CORPORATION,YOLO,2020,CA-07,553.28
MCKESSON CORPORATION,YOLO,2020,CA-07,14.43
MCKESSON CORPORATION,YOLO,2020,CA-07,308116.79
MCKESSON CORPORATION,YOLO,2020,CA-07,3279.33
MCKESSON CORPORATION,YOLO,2020,CA-07,3606.72
MCKESSON CORPORATION,YOLO,2020,CA-07,1059.72
MCKESSON CORPORATION,YOLO,2020,CA-07,549511.39
MCKESSON CORPORATION,YOLO,2020,CA-07,930440.11
MCKESSON CORPORATION,YOLO,2020,CA-07,69.44
MCKESSON CORPORATION,YOLO,2020,CA-07,590764.39
MCKESSON CORPORATION,YOLO,2020,CA-07,23989.81
MCKESSON CORPORATION,YOLO,2020,CA-07,645934.73
MCKESSON CORPORATION,YOLO,2020,CA-07,16.12
MCKESSON CORPORATION,YOLO,2020,CA-07,5953.62
MCKESSON CORPORATION,YOLO,2020,CA-07,58595.03
"KOAM ENGINEERING SYSTEMS, INC.",SAN DIEGO,2020,CA-51,1057997.0
RAYTHEON COMPANY,SAN DIEGO,2020,CA-51,834248.37
SQUISHY ROBOTICS INC,ALAMEDA,2020,CA-12,107999.11
"DYNAMIK, INC.",SAN DIEGO,2020,CA-50,2451.4
"GENOMIC HEALTH, INC.",SAN MATEO,2020,CA-15,0.0
"QUALITY AVIATION, INC",SAN BERNARDINO,2020,CA-35,195.0
MCKESSON CORPORATION,YOLO,2020,CA-07,4337.1
MCKESSON CORPORATION,YOLO,2020,CA-07,47590.93
MCKESSON CORPORATION,YOLO,2020,CA-07,2382.52
MCKESSON CORPORATION,YOLO,2020,CA-07,165148.13
MCKESSON CORPORATION,YOLO,2020,CA-07,1135.8
MCKESSON CORPORATION,YOLO,2020,CA-07,455.21
MCKESSON CORPORATION,YOLO,2020,CA-07,137142.14
MCKESSON CORPORATION,YOLO,2020,CA-07,19080.64
MCKESSON CORPORATION,YOLO,2020,CA-07,70244.43
MCKESSON CORPORATION,YOLO,2020,CA-07,12361.12
MCKESSON CORPORATION,YOLO,2020,CA-07,1339.6
SPECTRUM SERVICES GROUP INC,SACRAMENTO,2020,CA-06,0.0
"MIL COMPONENTS, LLC",SAN DIEGO,2020,CA-50,64.95
WESS-DEL INCORPORATED,SANTA CLARA,2020,CA-17,28686.0
"EON INSTRUMENTATION, INC.",LOS ANGELES,2020,CA-29,3315.0
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2020,CA-36,0.0
"NUVASIVE, INC",SAN DIEGO,2020,CA-50,65000.0
"CABLETEK, INC.",LOS ANGELES,2020,CA-43,29120.0
ZEMARC CORPORATION,LOS ANGELES,2020,CA-42,10365.0
ZEMARC CORPORATION,LOS ANGELES,2020,CA-42,17241.0
"ACE AVIATION SERVICE, INC",SAN DIEGO,2020,CA-49,657.0
"KOAM ENGINEERING SYSTEMS, INC.",SAN DIEGO,2020,CA-51,207840.9
"CALIFASHIONS MANUFACTURING, INC.",SAN FRANCISCO,2020,CA-11,74.45
"ADVANCED APPRAISAL INTERNATIONAL, INC.",SAN FRANCISCO,2020,CA-11,0.0
BUAYA PACIFIC MANAGEMENT LLC,MONTEREY,2020,CA-19,55130.78
PHYSICAL OPTICS CORPORATION,LOS ANGELES,2020,CA-43,122060.0
FORWARD COMPONENTS INC,ORANGE,2020,CA-40,637.71
MICROGENICS CORPORATION,ALAMEDA,2020,CA-17,5612.7
THE BOEING COMPANY,ORANGE,2020,CA-47,0.0
ADVANCED MILITARY SUPPLY COMPANY LLC,LOS ANGELES,2020,CA-42,-1088.36
MASTER INTERNATIONAL CORPORATION,LOS ANGELES,2020,CA-36,492.5
LINQUEST CORPORATION,LOS ANGELES,2020,CA-37,0.0
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2020,CA-36,64.4
"CAREFUSION SOLUTIONS, LLC",SAN DIEGO,2020,CA-50,147.0
"ABAXIS, INC.",ALAMEDA,2020,CA-14,495.88
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2020,CA-50,9882.0
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2020,CA-32,0.0
PHYSICAL OPTICS CORPORATION,LOS ANGELES,2020,CA-43,169932.0
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2020,CA-32,2632.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,102.92
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,632.9
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2020,CA-46,0.0
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,178.5
KLDL INC,SAN DIEGO,2020,CA-52,31684.0
"MIL-BAR PLASTICS, INC.",RIVERSIDE,2020,CA-41,164.2
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,75.48
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,61.25
"SHORE SOLUTIONS, INC.",SAN DIEGO,2020,CA-52,1873.2
DIVINE IMAGING INC.,LOS ANGELES,2020,CA-32,1325.96
"FEDERAL INDUSTRIES, INC.",LOS ANGELES,2020,CA-36,22683.65
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2020,CA-52,469.37
DOWNEY MANUFACTURING INC,LOS ANGELES,2020,CA-42,0.0
BLACK GOLD INDUSTRIES,VENTURA,2020,CA-26,751.2
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2020,CA-35,0.14
