recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
SRI INTERNATIONAL,,2014,CA-90,303125.0
TTT-CUBED INC,ALAMEDA,2014,CA-17,1000.0
"DATRON WORLD COMMUNICATIONS, INC.",,2014,CA-49,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-06,0.0
"TETRA TECH EC, INC.",SAN DIEGO,2014,CA-50,584484.0
BOSTON SCIENTIFIC NEUROMODULATION CORP,LOS ANGELES,2014,CA-29,25825.0
ALLIANT TECHSYSTEMS OPERATIONS LLC,LOS ANGELES,2014,CA-32,700000.0
"OXNARD PRECISION FABRICATION, INC.",VENTURA,2014,CA-26,4502.88
"MASCON, INC.",,2014,CA-90,0.0
"COBHAM EXETER, INC.",,2014,CA-47,0.0
"WESTERN FILTER, A DIVISION OF DONALDSON COMPANY, INC.",LOS ANGELES,2014,CA-27,13389.3
MCKESSON CORPORATION,YOLO,2014,CA-07,103308.92
MCKESSON CORPORATION,YOLO,2014,CA-07,117174.63
"HI-Q ENGINEERING, INC.",,2014,CA-48,-12140.24
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",SAN DIEGO,2014,CA-48,265679.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-90,0.0
PACIFIC GAS AND ELECTRIC COMPANY,SAN FRANCISCO,2014,CA-11,487037.1
"VEGE-MIST, INC.",LOS ANGELES,2014,CA-43,1119.19
"UNIVERSITY OF CALIFORNIA, DAVIS",,2014,CA-90,9838.89
"SHAW ENVIRONMENTAL, INC.",CONTRA COSTA,2014,CA-10,249746.57
"EPSILON SYSTEMS SOLUTIONS, INC.",SAN DIEGO,2014,CA-51,27723.78
NORTHROP GRUMMAN SYSTEMS CORPORATION,SACRAMENTO,2014,CA-06,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,60286.44
"ALLIANCE COATINGS, INC.",SAN DIEGO,2014,CA-48,13275.72
CENTRON INDUSTRIES INC,,2014,CA-44,0.0
PARSONS GOVERNMENT SERVICES INC.,LOS ANGELES,2014,CA-28,2346546.0
"HOTEL WEST I, LP",FRESNO,2014,CA-21,4200.0
ENHANCED VISION SYSTEMS INC,ORANGE,2014,CA-47,6014.0
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2014,CA-27,4350.0
"ILN TECHNOLOGIES, INC.",LOS ANGELES,2014,CA-32,51368.0
BRADY GCE II,SAN DIEGO,2014,CA-51,150046.0
"DCX-CHOL ENTERPRISES, INC",LOS ANGELES,2014,CA-43,29220.0
VIASAT INC,SAN DIEGO,2014,CA-49,52776.0
"R K JIMENEZ CONSTRUCTION, INC",SANTA BARBARA,2014,CA-24,330698.0
"VINYL TECHNOLOGY, LLC",,2014,CA-31,0.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2014,CA-48,0.0
PORTILLO CONCRETE INC,SAN DIEGO,2014,CA-51,6890.0
MCKESSON CORPORATION,YOLO,2014,CA-07,584393.14
ENHANCED VISION SYSTEMS INC,ORANGE,2014,CA-47,12286.0
"VISUAL CONCEPTS, LLC",,2014,CA-26,-5417.37
"A F B SYSTEMS, INC.",LOS ANGELES,2014,CA-32,0.0
"AFFYMETRIX, INC.",SANTA CLARA,2014,CA-17,75862.0
"SYSTEMS TECHNOLOGY, INC",,2014,CA-43,0.0
COMMUNICATIONS & POWER INDUSTRIES LLC,SANTA CLARA,2014,CA-16,119500.0
"BG SYSTEMS, INC",SANTA CLARA,2014,CA-16,38450.0
RIX INDUSTRIES,SOLANO,2014,CA-08,33382.0
MCKESSON CORPORATION,YOLO,2014,CA-07,104263.34
MCKESSON CORPORATION,YOLO,2014,CA-07,222281.21
PACIFIC ELECTRONIC ENTERPRISES INC,ORANGE,2014,CA-47,3475.0
PARKER-HANNIFIN CORPORATION,ORANGE,2014,CA-47,160035.0
ANIXTER INC.,,2014,CA-46,0.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-90,-19719.98
VALIANT GLOBAL DEFENSE SERVICES INC,SAN DIEGO,2014,CA-50,1301.71
"TRONSON MANUFACTURING, INC",,2014,CA-17,-31775.6
SAALEX CORP,,2014,CA-26,0.0
G2RJ INCORPORATED,,2014,CA-90,74086.0
"PACIFIC STATES PETROLEUM, INC.",CONTRA COSTA,2014,CA-10,-386.08
BLUE TECH INC.,,2014,CA-90,48187.07
"TECOLOTE RESEARCH, INC.",,2014,CA-24,31824.0
"OMNICELL, INC.",SANTA CLARA,2014,CA-16,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,122466.24
BAY SHIP & YACHT CO,,2014,CA-12,0.0
UNIFIRST CORP,,2014,CA-90,-303.5
"QIAGEN, LLC",LOS ANGELES,2014,CA-27,0.0
"APPLIED BIOSYSTEMS, LLC",SAN MATEO,2014,CA-15,13549.68
MCKESSON CORPORATION,YOLO,2014,CA-07,9198.55
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2014,CA-90,0.0
VIASAT INC,SAN DIEGO,2014,CA-49,0.0
"SYSTEMS TECHNOLOGY, INC",LOS ANGELES,2014,CA-43,29900.0
GILBANE FEDERAL,CONTRA COSTA,2014,CA-10,0.0
VSOLVIT LLC,VENTURA,2014,CA-26,372000.0
"PACIFIC STATES PETROLEUM, INC.",CONTRA COSTA,2014,CA-10,3985.0
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,11990.0
"NEW DIRECTIONS TECHNOLOGIES, INC.",KERN,2014,CA-20,116000.0
MCKESSON CORPORATION,YOLO,2014,CA-07,808370.85
MCKESSON CORPORATION,YOLO,2014,CA-07,308518.89
MCKESSON CORPORATION,YOLO,2014,CA-07,970280.36
"CAREFUSION SOLUTIONS, LLC",SAN DIEGO,2014,CA-50,0.0
PACIFIC IC SOURCE,SAN BERNARDINO,2014,CA-23,14272.8
"DOUBLE BARREL ENVIRONMENTAL SERVICES, INC",RIVERSIDE,2014,CA-39,6150.0
MCKESSON CORPORATION,YOLO,2014,CA-07,7647.12
ARROWHEAD PRODUCTS CORP,ORANGE,2014,CA-45,63168.0
LINQUEST CORPORATION,,2014,CA-90,357506.76
MCKESSON CORPORATION,YOLO,2014,CA-07,227366.48
"EAGLE ENGINEERING & DEVELOPMENT, INC.",LOS ANGELES,2014,CA-35,157472.25
"MICHAEL BAKER INTERNATIONAL, INC.",,2014,CA-90,22858.0
"HORNET ACQUISITIONCO, LLC",,2014,CA-90,12425.0
"RKU DISTRIBUTING, INC.",SHASTA,2014,CA-01,203.18
"SHAW ENVIRONMENTAL & INFRASTRUCTURE, INC.",,2014,CA-90,0.0
"CLARK, BOOKER T",,2014,CA-12,56586.72
COPPERTOP LEDCOR JV,SAN DIEGO,2014,CA-90,-1840.25
MCKESSON CORPORATION,YOLO,2014,CA-07,307100.74
DAVILYN CORPORATION,VENTURA,2014,CA-26,4500.0
"GALAXIE MANAGEMENT, INC.",SAN DIEGO,2014,CA-51,3990.51
"GWINN CONSTRUCTION, INC.",PLACER,2014,CA-03,19000.0
ARGON OFFICE SUPPLIES,SAN MATEO,2014,CA-15,20410.74
"HYDRAULICS INTERNATIONAL, INC.",,2014,CA-32,0.0
"ONSITE HEALTH, INC.",SAN MATEO,2014,CA-15,12800.0
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,4291.75
MCKESSON CORPORATION,YOLO,2014,CA-07,52452.32
"CAMERON TECHNOLOGIES US, INC.",,2014,CA-38,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,4585.92
"FALCON FUELS, INC.",LOS ANGELES,2014,CA-44,21561.6
"INDUSTRIAL XCHANGE, INC.",SAN DIEGO,2014,CA-52,10588.4
MCKESSON CORPORATION,YOLO,2014,CA-07,175653.36
MCKESSON CORPORATION,YOLO,2014,CA-07,5890.48
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2014,CA-34,14050.0
EXPANDED RUBBER & PLASTICS CORP.,LOS ANGELES,2014,CA-44,16800.0
"NEW TECH SOLUTIONS, INC.",,2014,CA-90,140440.22
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,9482.03
"AGNIROTH, INC.",SANTA CLARA,2014,CA-17,67362.65
"ON-SITE DENTAL CARE, INC.",,2014,CA-15,54005.0
MCKESSON CORPORATION,YOLO,2014,CA-07,3449.29
"ORODAY, INC.",VENTURA,2014,CA-26,16605.0
MCKESSON CORPORATION,YOLO,2014,CA-07,58988.91
"TETRA TECH EMC, INC.",,2014,CA-26,0.0
"ETHICON, INC",,2014,CA-47,60715.04
PALANTIR TECHNOLOGIES INC.,SANTA CLARA,2014,CA-16,130561.52
"TRANSMEMBRANE BIOSCIENCES, INC.",,2014,CA-28,-0.03
O C VACUUM INC,LOS ANGELES,2014,CA-44,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,449550.61
H. CO. COMPUTER PRODUCTS,ORANGE,2014,CA-47,0.0
GLOBAL PCCI (GPC),ORANGE,2014,CA-47,21804.0
"AGILENT TECHNOLOGIES, INC.",SANTA CLARA,2014,CA-17,0.0
"IPC (USA), INC.",ORANGE,2014,CA-47,2140.92
MCKESSON CORPORATION,YOLO,2014,CA-07,70485.33
GSE HOLDINGS INC.,SOLANO,2014,CA-04,605017.0
"TAPESTRY SOLUTIONS, INC.",,2014,CA-90,355347.0
"LCI OFFICE PRODUCTS, INC.",MARIN,2014,CA-02,25956.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-90,552088.0
MCKESSON CORPORATION,YOLO,2014,CA-07,3331.83
"AIRGAS USA, LLC",LOS ANGELES,2014,CA-90,-4002.93
MCKESSON CORPORATION,YOLO,2014,CA-07,29272.46
"FALCON FUELS, INC.",,2014,CA-44,24618.4
"ON-SITE DENTAL CARE, INC.",SAN MATEO,2014,CA-15,13255.0
EXBON DEVELOPMENT INC,ORANGE,2014,CA-45,166366.0
"J.J. LEON CONSTRUCTION, INC",SAN LUIS OBISPO,2014,CA-24,56960.0
"IPC (USA), INC.",ORANGE,2014,CA-47,6961.6
"ISERA GROUP, LLC",,2014,CA-24,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2014,CA-44,2857152.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,31778.8
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2014,CA-23,-642.92
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-36,150000.0
"JOB OPTIONS, INCORPORATED",,2014,CA-90,-541825.21
MCKESSON CORPORATION,YOLO,2014,CA-07,596140.02
MCKESSON CORPORATION,YOLO,2014,CA-07,23872.89
MCKESSON CORPORATION,YOLO,2014,CA-07,197927.1
ENVIRONMENTAL CHEMICAL CORPORATION,,2014,CA-90,254822.14
MCKESSON CORPORATION,YOLO,2014,CA-07,42778.35
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2014,CA-36,30250.5
"BEST TECH, INC.",SAN DIEGO,2014,CA-50,15584.93
MCKESSON CORPORATION,YOLO,2014,CA-07,56633.13
MCKESSON CORPORATION,YOLO,2014,CA-07,5907.08
PENICK NORDIC JV,,2014,CA-90,82780.0
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2014,CA-27,-849782.45
MCKESSON CORPORATION,YOLO,2014,CA-07,7653.88
DIVINE IMAGING INC.,LOS ANGELES,2014,CA-32,4968.0
"BATTERY SPECIALTIES, INC.",ORANGE,2014,CA-47,39373.62
"NIELSEN BEAUMONT MARINE, INC.",,2014,CA-90,3123.0
KOKATAT INC,HUMBOLDT,2014,CA-02,234530.0
"RAYTHEON DIGITAL FORCE TECHNOLOGIES, LLC",,2014,CA-90,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,58379.08
"BETANCE ENTERPRISES, INC.",RIVERSIDE,2014,CA-39,1123341.55
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2014,CA-17,170394.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-50,325000.0
FORWARD SLOPE INCORPORATED,SAN DIEGO,2014,CA-50,970418.0
"AMENTUM TECHNOLOGY, INC.",,2014,CA-90,22000.0
"PALOMAR PRODUCTS, INC.",ORANGE,2014,CA-40,29000.0
MCKESSON CORPORATION,YOLO,2014,CA-07,3153.96
MCKESSON CORPORATION,YOLO,2014,CA-07,9506.3
"LIVERMORE SCIENTIFIC, INC.",VENTURA,2014,CA-26,2606.4
MATHER BROS INC,,2014,CA-90,0.0
"CERRUDO SERVICES, LLC",MARIN,2014,CA-02,-2578852.63
MCKESSON CORPORATION,YOLO,2014,CA-07,411537.18
NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,SAN BERNARDINO,2014,CA-33,0.0
PARSONS GOVERNMENT SERVICES INC,ORANGE,2014,CA-40,-924622.0
"ONRAD, INC.",RIVERSIDE,2014,CA-39,0.0
"AIRGAS USA, LLC",LOS ANGELES,2014,CA-42,28077.25
"LEIDOS, INC.",SAN DIEGO,2014,CA-50,2385585.49
"INLAND GLOBAL MARKETING, INC",SAN BERNARDINO,2014,CA-23,651.29
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,-2194.92
"QTEC SOLUTIONS, INC.",RIVERSIDE,2014,CA-41,34562.5
"NOBLE CONSULTANTS, INC.",MARIN,2014,CA-02,0.0
"AMENTUM TECHNOLOGY, INC.",,2014,CA-90,6000.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-90,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,7740.31
CUTTER LUMBER PRODUCTS,ALAMEDA,2014,CA-14,6285.44
TRUST ONE COMPONENTS INC,ORANGE,2014,CA-49,13794.0
PARSONS GOVERNMENT SERVICES INC.,,2014,CA-28,0.0
BLUE TECH INC.,SAN DIEGO,2014,CA-50,14980.0
MCKESSON CORPORATION,YOLO,2014,CA-07,93761.89
B & H INTERNATIONAL,,2014,CA-90,0.0
PHYSICAL OPTICS CORPORATION,LOS ANGELES,2014,CA-43,549918.48
"DCX-CHOL ENTERPRISES, INC",LOS ANGELES,2014,CA-43,0.0
URS-GEI JOINT VENTURE,ALAMEDA,2014,CA-12,41251.92
MCKESSON CORPORATION,YOLO,2014,CA-07,15458.55
MCKESSON CORPORATION,YOLO,2014,CA-07,6149.65
"LEIDOS, INC.",SAN DIEGO,2014,CA-50,11272520.59
"LEIDOS, INC.",SAN DIEGO,2014,CA-50,2100100.41
DUBIN MEDICAL INC.,SAN DIEGO,2014,CA-51,0.0
VALIANT GLOBAL DEFENSE SERVICES INC,,2014,CA-90,0.0
ACEPEX MANAGEMENT CORPORATION,,2014,CA-35,314790.48
THE BOEING COMPANY,,2014,CA-47,0.0
"A TO Z BUILDING, INC.",LOS ANGELES,2014,CA-43,231561.24
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2014,CA-27,3040935.0
"ADVANTECH GS ENTERPRISES, INC.",SAN DIEGO,2014,CA-50,0.0
SONFARREL INC.,,2014,CA-46,0.0
ASSURED PLANT SERVICES INC,,2014,CA-90,13734.0
"KINGS REHABILITATION CENTER, INC",KINGS,2014,CA-22,8396.0
HYDRA-ELECTRIC COMPANY,LOS ANGELES,2014,CA-30,28536.0
STRONGHOLD ENGINEERING INC,,2014,CA-39,-2019.99
B & H INTERNATIONAL,,2014,CA-90,-46648.0
MCKESSON CORPORATION,YOLO,2014,CA-07,3687.93
"PINNACLE PETROLEUM, INC.",ORANGE,2014,CA-47,25684.67
MCKESSON CORPORATION,YOLO,2014,CA-07,75469.44
US FOODS INC,,2014,CA-38,23131.33
"WORLDWIDE CORPORATE HOUSING, L.P.",LOS ANGELES,2014,CA-36,21855.0
MCKESSON CORPORATION,YOLO,2014,CA-07,23143.85
"COASTAL MARINE SERVICES, INC.",SAN DIEGO,2014,CA-52,11273.5
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,548.25
"CV ICE COMPANY, INC.",RIVERSIDE,2014,CA-25,915.0
AIRBORNE SYSTEMS NORTH AMERICA OF CA INC,ORANGE,2014,CA-46,204705.0
MCKESSON CORPORATION,YOLO,2014,CA-07,15281.43
APPLIED REMEDIATION COMPANY INC.,SANTA CLARA,2014,CA-18,10000.0
"PONCIANO CONSTRUCTION, INC.",,2014,CA-48,0.0
CA DEPT OF REHABILITATION,,2014,CA-90,2407.44
FIBER OPTICS FOR SALE CO,,2014,CA-17,0.0
W M MACHINE CO,LOS ANGELES,2014,CA-43,46800.0
"GEOMORPH INFORMATION SYSTEMS, LLC",SAN DIEGO,2014,CA-50,52762.0
"HERBER AIRCRAFT SERVICE, INC.",LOS ANGELES,2014,CA-36,0.0
"BECKMAN COULTER, INC",ORANGE,2014,CA-40,119541.86
"HAL HAYS CONSTRUCTION, INC.",RIVERSIDE,2014,CA-39,333895.0
"TAYLOR-DUNN MANUFACTURING, LLC",ORANGE,2014,CA-46,11946.03
US FOODS INC,,2014,CA-38,10630.42
MCKESSON CORPORATION,YOLO,2014,CA-07,11931.9
PARKER-HANNIFIN CORPORATION,ORANGE,2014,CA-47,0.0
"AGILENT TECHNOLOGIES, INC.",,2014,CA-17,0.0
"RKU DISTRIBUTING, INC.",SHASTA,2014,CA-01,705.16
"NOVA GROUP, INC.",,2014,CA-04,5378.62
"FIREHOUSE MEDICAL, INC.",ORANGE,2014,CA-40,33089.72
THE BOEING COMPANY,ORANGE,2014,CA-47,2300000.0
"ADEPT PROCESS SERVICES, INC.",,2014,CA-52,18124.33
AMRON INTERNATIONAL INC,SAN DIEGO,2014,CA-49,13287.0
MCKESSON CORPORATION,YOLO,2014,CA-07,134686.39
MCKESSON CORPORATION,YOLO,2014,CA-07,11864.66
"IPC (USA), INC.",ORANGE,2014,CA-47,3383.1
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,73655.25
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,52846.66
"ADVANTEDGE TECHNOLOGY, INC.",VENTURA,2014,CA-26,16800.0
"NIELSEN BEAUMONT MARINE, INC.",,2014,CA-90,907.19
L-3 COMMUNICATIONS CORPORATION,,2014,CA-90,0.0
RAYTHEON COMPANY,,2014,CA-90,297745.0
"COASTAL MARINE SERVICES, INC.",,2014,CA-52,-23092.0
"ALLSTATE VAN AND STORAGE, INC.",,2014,CA-48,360000.0
KOMADA LLC,SAN DIEGO,2014,CA-50,0.0
DAVID FORD CONSULTING ENGINEERS INC,SACRAMENTO,2014,CA-07,16614.23
"SYNTECH, INC.",SAN DIEGO,2014,CA-52,3593.82
"C.J. SETO SUPPORT SERVICES, LLC",,2014,CA-24,-184.47
MCKESSON CORPORATION,YOLO,2014,CA-07,252599.94
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,5187.47
"DOUBLE BARREL ENVIRONMENTAL SERVICES, INC",RIVERSIDE,2014,CA-39,20481.55
MCKESSON CORPORATION,YOLO,2014,CA-07,6568.61
"VETERAN LOGISTICS, INC.",SAN DIEGO,2014,CA-52,7672.62
EATON CORPORATION,ORANGE,2014,CA-47,18470.52
MCKESSON CORPORATION,YOLO,2014,CA-07,7166.63
"NIELSEN BEAUMONT MARINE, INC.",,2014,CA-90,747.0
COAST LM,NAPA,2014,CA-04,0.0
VACCO INDUSTRIES,,2014,CA-31,-500.24
MCKESSON CORPORATION,YOLO,2014,CA-07,64015.41
"CUBIC DEFENSE APPLICATIONS, INC.",,2014,CA-90,-36225.0
"SYNTECH, INC.",SAN DIEGO,2014,CA-52,80190.0
ROLLS-ROYCE ENGINE SERVICES-OAKLAND INC,ALAMEDA,2014,CA-12,0.0
"THERMODYNE INTERNATIONAL, LTD",,2014,CA-35,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,101202.81
"FAR WESTERN ANTHROPOLOGICAL RESEARCH GROUP, INC.",,2014,CA-90,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,8506.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-90,600.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,12947.24
SIERRA RANGE CONSTRUCTION,,2014,CA-90,0.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",SAN DIEGO,2014,CA-50,299959.45
"FALCON FUELS, INC.",,2014,CA-44,0.0
VALIANT GLOBAL DEFENSE SERVICES INC,SAN DIEGO,2014,CA-50,0.0
SOUTHERN CALIFORNIA FLEET SERVICES INC,,2014,CA-41,-48306.47
RTX CORPORATION,,2014,CA-90,1596643.26
"WATERFRONT EXCHANGE, LLC",SAN DIEGO,2014,CA-52,4203.25
GLOBAL PCCI (GPC),,2014,CA-47,0.0
"USFI, INC.",LOS ANGELES,2014,CA-43,9221.48
OWL INTERNATIONAL INC.,,2014,CA-47,168100.0
"SHORE SOLUTIONS, INC.",SAN DIEGO,2014,CA-52,3997.5
EN POINTE GOV INC,,2014,CA-43,0.0
CONSTRUCTICON CORP,SANTA CLARA,2014,CA-16,199000.0
"VETERAN LOGISTICS, INC.",SAN DIEGO,2014,CA-52,12744.0
WOODWARD HRT INC,LOS ANGELES,2014,CA-27,11178.44
"IPC (USA), INC.",ORANGE,2014,CA-47,6984.8
CUTTER LUMBER PRODUCTS,ALAMEDA,2014,CA-14,0.0
"TECHNICAL COMMUNITIES, INC.",SAN MATEO,2014,CA-15,26524.16
MCKESSON CORPORATION,YOLO,2014,CA-07,12259.42
PACIFIC MARITIME INDUSTRIES CORP.,,2014,CA-90,0.0
PAVE-TECH INC.,,2014,CA-49,570000.0
"HANSON, DAWNETTE M",ORANGE,2014,CA-49,197992.0
TELESTAR INTERNATIONAL CORP.,SAN BERNARDINO,2014,CA-35,21449.75
FALCONWOOD,,2014,CA-90,75000.0
"TECHNICAL COMMUNITIES, INC.",,2014,CA-15,0.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-90,-8409.27
GLOBAL PCCI (GPC),ORANGE,2014,CA-47,549814.0
CHEVRON USA INC.,CONTRA COSTA,2014,CA-10,26863.2
"AERO-ELECTRIC CONNECTOR, INC.",LOS ANGELES,2014,CA-43,7258.24
"FIREHOUSE MEDICAL, INC.",ORANGE,2014,CA-40,3029.31
BLUE TECH INC.,SAN DIEGO,2014,CA-90,33885.8
G. C. MICRO CORPORATION,,2014,CA-02,0.0
"DJONT OPERATIONS, L.L.C.",SAN MATEO,2014,CA-15,-125.2
"BARA INFOWARE, INC.",CONTRA COSTA,2014,CA-10,24358.0
"ICRCO, INC.",LOS ANGELES,2014,CA-36,47039.52
MULTIMAC JV,SAN DIEGO,2014,CA-50,22222.0
"AEROVIRONMENT, INC.",,2014,CA-31,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,6852.3
"USFI, INC.",LOS ANGELES,2014,CA-43,8366.82
"COASTAL MARINE SERVICES, INC.",SAN DIEGO,2014,CA-52,154890.55
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,29104.0
"USFI, INC.",,2014,CA-43,12225.65
MCKESSON CORPORATION,YOLO,2014,CA-07,3265.68
BLUE TECH INC.,SAN DIEGO,2014,CA-50,8940.05
"ATTOP INTERNATIONAL, LLC",LOS ANGELES,2014,CA-31,44533.4
MCKESSON CORPORATION,YOLO,2014,CA-07,9506.3
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,4134.22
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,10647.0
MCKESSON CORPORATION,YOLO,2014,CA-07,89052.21
MCKESSON CORPORATION,YOLO,2014,CA-07,12723.84
"INDUSTRIAL WASTE UTILIZATION, INC",,2014,CA-35,-23.5
INTRALASE CORP,ORANGE,2014,CA-47,98000.0
MICROGENICS CORPORATION,ALAMEDA,2014,CA-17,63048.24
CEPHEID,SANTA CLARA,2014,CA-17,0.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",SAN BERNARDINO,2014,CA-23,0.0
MEDCORP DISTRIBUTING INC,SAN LUIS OBISPO,2014,CA-19,8642.32
SYSTEMS ENGINEERING & MANAGEMENT COMPANY,SAN DIEGO,2014,CA-49,2501.0
"ZONARE MEDICAL SYSTEMS, INC.",,2014,CA-16,20671.8
"VAUGHN MANAGEMENT & SERVICES, INC",,2014,CA-26,2266159.88
"FEDERAL CONSTRUCTION GROUP, INC.",SAN DIEGO,2014,CA-51,97687.74
"LEIDOS, INC.",,2014,CA-90,0.0
"TANSTAAFL CONSTRUCTION, INC.",,2014,CA-51,0.0
"PALOMAR PRODUCTS, INC.",,2014,CA-40,0.0
"PREMIER ROOFING CA, INC",SAN DIEGO,2014,CA-51,816718.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,12676.78
MCKESSON CORPORATION,YOLO,2014,CA-07,642294.63
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,9324.41
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2014,CA-34,0.0
"SOUTH BAY SAND BLASTING AND TANK CLEANING, INC.",SAN DIEGO,2014,CA-52,1047044.4
PRIDE INDUSTRIES,PLACER,2014,CA-03,1340366.6
PARSONS GOVERNMENT SERVICES INC.,,2014,CA-28,76236.0
"LEIDOS, INC.",,2014,CA-90,-57.0
"INTEGRATED DATA SERVICES, LLC",LOS ANGELES,2014,CA-36,0.0
NORTHROP GRUMMAN SYSTEMS CORP,LOS ANGELES,2014,CA-36,200000.0
"FERBAK, INC.",,2014,CA-90,82160.0
PACIFIC MARITIME INDUSTRIES CORP.,,2014,CA-90,7544.0
MCKESSON CORPORATION,YOLO,2014,CA-07,4318.8
MCKESSON CORPORATION,YOLO,2014,CA-07,390653.55
"SYNERGETIC TECHNOLOGIES GROUP, INC",,2014,CA-31,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,6234.13
US FOODS INC,,2014,CA-38,5818.08
"CANON MEDICAL SYSTEMS USA, INC",ORANGE,2014,CA-40,95806.0
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,3400.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-90,0.0
"EVERBRIDGE, INC.",,2014,CA-30,10800.0
GLOBAL PCCI (GPC),ORANGE,2014,CA-47,30194.0
INTEGRITS CORP,,2014,CA-90,21000.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,10652.18
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,11974.38
"HUNT & SONS, INC.",SACRAMENTO,2014,CA-07,11619.35
MCKESSON CORPORATION,YOLO,2014,CA-07,80212.59
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,92053.9
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,5808.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-50,730787.0
UNIVERSITY OF SOUTHERN CALIFORNIA,,2014,CA-90,478624.0
"COFFMAN SPECIALTIES, INC.",SAN DIEGO,2014,CA-51,2785000.0
MCKESSON CORPORATION,YOLO,2014,CA-07,92603.05
MCKESSON CORPORATION,YOLO,2014,CA-07,4461.55
MCKESSON CORPORATION,YOLO,2014,CA-07,38364.47
AZIKSA INC,SANTA CLARA,2014,CA-16,13785.0
MCKESSON CORPORATION,YOLO,2014,CA-07,587903.61
"IPC (USA), INC.",ORANGE,2014,CA-47,34581.24
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,54680.28
